"","tested_OR","specific_odorant","comparison","diff","lwr.ci","upr.ci","pval"
"519","Olfr937","pCI_plusH","10-0",-0.042802,-0.214710531658849,0.129106531658849,0.943707321048746
"520","Olfr937","pCI_plusH","31.6-0",-0.0866253333333333,-0.258533864992183,0.085283198325516,0.515623304061813
"521","Olfr937","pCI_plusH","100-0",-0.0342,-0.206108531658849,0.137708531658849,0.979100618368256
"522","Olfr937","pCI_plusH","316-0",-0.103769666666667,-0.275678198325516,0.0681388649921827,0.350114415804246
"523","Olfr937","plusH","1-0",0.045356,-0.110582668080414,0.201294668080414,0.896462871797607
"524","Olfr937","plusH","3.16-0",0.0548323333333334,-0.101106334747081,0.210771001413747,0.802792963845683
"525","Olfr937","plusH","10-0",0.058879,-0.0970596680804141,0.214817668080414,0.756241229996938
"526","Olfr937","plusH","31.6-0",0.0350856666666667,-0.120853001413747,0.191024334747081,0.963478920860933
"527","Olfr937","plusH","100-0",0.0244323333333333,-0.131506334747081,0.180371001413747,0.993521517815382
"528","Olfr937","plusH","316-0",-0.0501193333333333,-0.206058001413747,0.105819334747081,0.85252675486406
"529","Olfr954","minusD","1-0",-0.052793,-0.257047486694615,0.151461486694615,0.93440479601058
"530","Olfr954","minusD","3.16-0",0.016709,-0.187545486694615,0.220963486694615,0.999815862644804
"531","Olfr954","minusD","10-0",-0.143455333333333,-0.347709820027948,0.0607991533612814,0.225969966081542
"532","Olfr954","minusD","31.6-0",-0.078796,-0.283050486694615,0.125458486694615,0.741065489284863
"533","Olfr954","minusD","100-0",-0.0526143333333333,-0.256868820027948,0.151640153361281,0.935319788905863
"534","Olfr954","minusD","316-0",-0.146965,-0.351219486694615,0.0572894866946147,0.208694966079874
"535","Olfr954","pCI_minusD","1-0",0.00631666666666664,-0.18758162577199,0.200214959105323,0.999999178220792
"536","Olfr954","pCI_minusD","3.16-0",0.0531433333333333,-0.140754959105323,0.24704162577199,0.917289644997903
"537","Olfr954","pCI_minusD","10-0",0.0156903333333333,-0.178207959105323,0.20958862577199,0.999826831298685
"538","Olfr954","pCI_minusD","31.6-0",0.00762766666666664,-0.18627062577199,0.201525959105323,0.999997472195981
"539","Olfr954","pCI_minusD","100-0",0.020506,-0.173392292438656,0.214404292438656,0.999212218641812
"540","Olfr954","pCI_minusD","316-0",0.00583366666666663,-0.18806462577199,0.199731959105323,0.999999486780272
"541","Olfr954","pCI_plusH","1-0",0.0416366666666667,-0.130271864992183,0.213545198325516,0.949825786131394
"542","Olfr954","pCI_plusH","3.16-0",0.00987866666666665,-0.162029864992183,0.181787198325516,0.999976310039463
"543","Olfr954","pCI_plusH","10-0",-0.042802,-0.214710531658849,0.129106531658849,0.943707321048746
"544","Olfr954","pCI_plusH","31.6-0",-0.0866253333333333,-0.258533864992183,0.085283198325516,0.515623304061813
"545","Olfr954","pCI_plusH","100-0",-0.0342,-0.206108531658849,0.137708531658849,0.979100618368256
"546","Olfr954","pCI_plusH","316-0",-0.103769666666667,-0.275678198325516,0.0681388649921827,0.350114415804246
"547","Olfr954","plusH","1-0",0.011506,-0.144010487631553,0.167022487631553,0.999896909653319
"548","Olfr954","plusH","3.16-0",0.0314663333333333,-0.12405015429822,0.186982820964886,0.97738475627948
"549","Olfr954","plusH","10-0",-0.0486336666666667,-0.20415015429822,0.106882820964886,0.865786534857175
"550","Olfr954","plusH","31.6-0",-0.0291073333333333,-0.184623820964886,0.12640915429822,0.98435806684746
"551","Olfr954","plusH","100-0",-0.064857,-0.220373487631553,0.0906594876315529,0.681490889860932
"552","Olfr954","plusH","316-0",-0.0590883333333334,-0.214604820964886,0.0964281542982196,0.751857190902686
"553","Olfr972","minusD","1-0",-0.0337533333333333,-0.19153557577514,0.124028909108474,0.970825452085159
"554","Olfr972","minusD","3.16-0",-0.00869300000000001,-0.166475242441807,0.149089242441807,0.999981499222954
"555","Olfr972","minusD","10-0",0.00281633333333334,-0.154965909108474,0.16059857577514,0.99999997734191
"556","Olfr972","minusD","31.6-0",-0.00223966666666667,-0.160021909108474,0.15554257577514,0.999999994262707
"557","Olfr972","minusD","100-0",0.00319999999999998,-0.154582242441807,0.160982242441807,0.999999951301692
"558","Olfr972","minusD","316-0",0.114601666666667,-0.0431805757751403,0.272383909108474,0.202086661914924
"559","Olfr972","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"560","Olfr972","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"561","Olfr972","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"562","Olfr972","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"563","Olfr972","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"564","Olfr972","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"565","Olfr972","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"566","Olfr972","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"567","Olfr972","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"568","Olfr972","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"569","Olfr972","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"570","Olfr972","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"571","Olfr972","plusH","1-0",-0.00491866666666668,-0.17018718640565,0.160349853072316,0.999999520503929
"572","Olfr972","plusH","3.16-0",0.00075699999999998,-0.164511519738983,0.166025519738983,0.9999999999935
"573","Olfr972","plusH","10-0",0.00687499999999999,-0.158393519738983,0.172143519738983,0.999996474416449
"574","Olfr972","plusH","31.6-0",0.0328616666666667,-0.132406853072317,0.19813018640565,0.979162903646318
"575","Olfr972","plusH","100-0",0.038937,-0.126331519738983,0.204205519738983,0.955392241052247
"576","Olfr972","plusH","316-0",0.429657,0.264388480261017,0.594925519738983,8.4030902667287e-06
"577","Olfr983","minusD","1-0",-0.0536133333333334,-0.267699307332189,0.160472640665523,0.942334476658262
"578","Olfr983","minusD","3.16-0",0.0540326666666666,-0.160053307332189,0.268118640665523,0.940449691622095
"579","Olfr983","minusD","10-0",0.0521036666666666,-0.161982307332189,0.266189640665523,0.948801794551564
"580","Olfr983","minusD","31.6-0",-0.00463766666666671,-0.218723640665523,0.209448307332189,0.999999927921711
"581","Olfr983","minusD","100-0",0.161909,-0.052176973998856,0.375994973998856,0.175008493950724
"582","Olfr983","minusD","316-0",0.253522333333333,0.0394363593344773,0.467608307332189,0.0182860587001986
"583","Olfr983","pCI_minusD","1-0",0.0412523333333333,-0.0612475101342002,0.143752176800867,0.709532026696914
"584","Olfr983","pCI_minusD","3.16-0",0.0751873333333333,-0.0273125101342002,0.177687176800867,0.195332170368965
"585","Olfr983","pCI_minusD","10-0",0.025674,-0.0768258434675335,0.128173843467534,0.942296578805892
"586","Olfr983","pCI_minusD","31.6-0",0.0169346666666667,-0.0855651768008669,0.1194345101342,0.991529878066685
"587","Olfr983","pCI_minusD","100-0",-0.009029,-0.111528843467534,0.0934708434675335,0.999718541507195
"588","Olfr983","pCI_minusD","316-0",0.035836,-0.0666638434675335,0.138335843467534,0.806215277051192
"589","Olfr983","pCI_plusH","1-0",-0.00940933333333335,-0.130133945181931,0.111315278515264,0.999860785507609
"590","Olfr983","pCI_plusH","3.16-0",-0.0659446666666667,-0.186669278515264,0.0547799451819308,0.440840878207886
"591","Olfr983","pCI_plusH","10-0",-0.061972,-0.182696611848597,0.0587526118485975,0.498440725189815
"592","Olfr983","pCI_plusH","31.6-0",-0.037938,-0.158662611848597,0.0827866118485975,0.863538910960076
"593","Olfr983","pCI_plusH","100-0",-0.032894,-0.153618611848597,0.0878306118485975,0.919191325066645
"594","Olfr983","pCI_plusH","316-0",0.052405,-0.0683196118485975,0.173129611848597,0.648533523922116
"595","Olfr983","plusH","1-0",0.0848486666666667,-0.065232296559359,0.234929629892692,0.409328250850643
"596","Olfr983","plusH","3.16-0",-0.0453336666666666,-0.195414629892692,0.104747296559359,0.881215393644906
"597","Olfr983","plusH","10-0",0.0329373333333333,-0.117143629892692,0.183018296559359,0.967279248964073
"598","Olfr983","plusH","31.6-0",0.0300273333333334,-0.120053629892692,0.180108296559359,0.97855081445619
"599","Olfr983","plusH","100-0",-0.0732626666666666,-0.223343629892692,0.076818296559359,0.544861922286447
"600","Olfr983","plusH","316-0",-0.0347623333333333,-0.184843296559359,0.115318629892692,0.958495997712665
