,0,1
0,SdssC_0.0,0.686656671664168
0,SaasC_0.0,0.7541666666666667
0,SssssC_0.0,0.14492753623188404
0,SssO_0.0,0.7235142118863049
0,SssS_0.0,0.17446808510638298
0,NsCH3_0.0,0.18478260869565216
0,NsCH3_1.0,0.06458333333333333
0,NsCH3_2.0,0.5081699346405228
0,NsCH3_4.0,0.0
0,NssCH2_1.0,0.28260869565217395
0,NssCH2_2.0,0.03547671840354767
0,NssCH2_3.0,0.5852272727272727
0,NssCH2_4.0,0.17708333333333334
0,NssCH2_5.0,0.6851063829787234
0,NdsCH_1.0,0.26249999999999996
0,NdsCH_2.0,0.0
0,NdsCH_3.0,0.0
0,NaaCH_5.0,0.5148936170212766
0,NsssCH_1.0,0.7041666666666666
0,NsssCH_2.0,0.0
0,NdssC_0.0,0.686656671664168
0,NdssC_1.0,0.5114379084967321
0,NdssC_2.0,0.003623188405797099
0,NdssC_3.0,0.28085106382978725
0,NaasC_2.0,0.7523809523809524
0,NssssC_1.0,0.2463768115942029
0,minsCH3_0.0,0.18478260869565216
0,mindssC_0.0,0.686656671664168
0,MaxsCH3_0.0,0.18478260869565216
0,MaxdssC_0.0,0.686656671664168
0,CATS2D_02_DL_1.0,0.15217391304347824
0,CATS2D_02_DL_2.0,0.6702898550724637
0,CATS2D_03_DL_1.0,0.619047619047619
0,CATS2D_03_DL_2.0,0.046875
0,CATS2D_04_DL_1.0,0.0028409090909090884
0,CATS2D_04_DL_2.0,0.0
0,CATS2D_05_DL_0.0,0.5714285714285714
0,CATS2D_05_DL_1.0,0.75
0,CATS2D_06_DL_0.0,0.6123188405797102
0,CATS2D_06_DL_1.0,0.5914893617021276
0,CATS2D_07_DL_0.0,0.328125
0,CATS2D_07_DL_1.0,0.5885416666666667
0,CATS2D_02_AA_0.0,0.6404761904761904
0,CATS2D_02_AA_1.0,0.6214285714285714
0,CATS2D_03_AA_0.0,0.005208333333333333
0,CATS2D_03_AA_1.0,0.16145833333333331
0,CATS2D_02_AL_1.0,0.7869318181818181
0,CATS2D_02_AL_2.0,0.5171130952380952
0,CATS2D_02_AL_3.0,0.0
0,CATS2D_03_AL_0.0,0.5880952380952381
0,CATS2D_03_AL_1.0,0.554954954954955
0,CATS2D_03_AL_2.0,0.06015037593984964
0,CATS2D_03_AL_3.0,0.7210144927536232
0,CATS2D_03_AL_4.0,0.2680851063829787
0,CATS2D_03_AL_5.0,0.06000000000000005
0,CATS2D_04_AL_0.0,0.8216216216216217
0,CATS2D_04_AL_1.0,0.7988721804511278
0,CATS2D_04_AL_2.0,0.17291666666666666
0,CATS2D_04_AL_3.0,0.04687500000000003
0,CATS2D_04_AL_4.0,0.49361702127659574
0,CATS2D_05_AL_0.0,0.3903703703703703
0,CATS2D_05_AL_1.0,0.5121527777777777
0,CATS2D_05_AL_2.0,0.33850129198966405
0,CATS2D_06_AL_0.0,0.515625
0,CATS2D_06_AL_1.0,0.5891472868217054
0,CATS2D_06_AL_2.0,0.0
0,CATS2D_07_AL_0.0,0.7494456762749445
0,CATS2D_07_AL_1.0,0.8165374677002584
0,CATS2D_07_AL_2.0,0.45999999999999996
0,CATS2D_08_AL_0.0,0.0
0,CATS2D_08_AL_1.0,0.0
0,CATS2D_08_AL_2.0,0.05442176870748298
0,CATS2D_03_NL_1.0,0.0
0,CATS2D_01_LL_0.0,0.5795454545454545
0,CATS2D_01_LL_11.0,0.7687074829931974
0,CATS2D_01_LL_2.0,0.09375
0,CATS2D_01_LL_3.0,0.45952380952380956
0,CATS2D_01_LL_4.0,0.0
0,CATS2D_01_LL_5.0,0.8425531914893617
0,CATS2D_01_LL_6.0,0.6822916666666666
0,CATS2D_01_LL_7.0,0.0
0,CATS2D_01_LL_8.0,0.8603174603174604
0,CATS2D_02_LL_0.0,0.4382978723404255
0,CATS2D_02_LL_1.0,0.19999999999999996
0,CATS2D_02_LL_13.0,0.0
0,CATS2D_02_LL_16.0,0.0
0,CATS2D_02_LL_2.0,0.5617021276595745
0,CATS2D_02_LL_3.0,0.689922480620155
0,CATS2D_02_LL_4.0,0.5021276595744681
0,CATS2D_02_LL_5.0,0.5364583333333334
0,CATS2D_02_LL_6.0,0.020000000000000018
0,CATS2D_02_LL_8.0,0.0
0,CATS2D_02_LL_9.0,0.005208333333333343
0,CATS2D_03_LL_0.0,0.7534516765285996
0,CATS2D_03_LL_1.0,0.004255319148936176
0,CATS2D_03_LL_13.0,0.020000000000000018
0,CATS2D_03_LL_2.0,0.0
0,CATS2D_03_LL_3.0,0.48913043478260876
0,CATS2D_03_LL_4.0,0.5052083333333334
0,CATS2D_03_LL_5.0,0.16000000000000003
0,CATS2D_03_LL_6.0,0.0
0,CATS2D_03_LL_7.0,0.08510638297872339
0,CATS2D_04_LL_0.0,0.7344537815126051
0,CATS2D_04_LL_1.0,0.6732954545454546
0,CATS2D_04_LL_13.0,0.19
0,CATS2D_04_LL_2.0,0.05397727272727272
0,CATS2D_04_LL_3.0,0.1872340425531915
0,CATS2D_04_LL_5.0,0.22978723404255316
0,CATS2D_04_LL_6.0,0.0
0,CATS2D_05_LL_0.0,0.5982008995502248
0,CATS2D_05_LL_1.0,0.20238095238095238
0,CATS2D_05_LL_2.0,0.546875
0,CATS2D_05_LL_3.0,0.4082687338501292
0,CATS2D_05_LL_4.0,0.0
0,CATS2D_06_LL_0.0,0.5787878787878787
0,CATS2D_06_LL_1.0,0.8476190476190476
0,CATS2D_06_LL_2.0,0.6222222222222222
0,CATS2D_06_LL_4.0,0.0
0,CATS2D_06_LL_5.0,0.0
0,CATS2D_07_LL_0.0,0.4857954545454546
0,CATS2D_07_LL_1.0,0.5989583333333333
0,SHED_DA_0.0,0.4553191489361702
0,SHED_DA_1.0,0.5446808510638298
0,SHED_AA_0.0,0.6504504504504505
0,SHED_AL_2.97100409661001,0.12
0,SHED_AL_3.0,0.030000000000000027
0,SHED_AL_6.61380521524019,0.0
0,SHED_AL_7.0,0.0
0,SHED_LL_1.0,0.046875
0,SHED_LL_1.88988157484231,0.05442176870748298
0,SHED_LL_2.0,0.10204081632653061
0,SHED_LL_2.87174588749259,0.1360544217687075
0,SHED_LL_3.0,0.5850340136054422
0,SHED_LL_5.70811952079886,0.0
0,T(N..S)_2.0,0.5208333333333333
0,T(O..O)_0.0,0.6390532544378698
0,T(O..O)_2.0,0.710594315245478
0,T(O..O)_3.0,0.040000000000000036
0,T(S..S)_0.0,0.12000000000000001
0,B01[C-C]_1.0,0.12000000000000001
0,B01[C-N]_1.0,0.8825396825396825
0,B01[C-O]_1.0,0.7673611111111112
0,B01[C-S]_1.0,0.7119047619047619
0,B02[C-N]_1.0,0.8825396825396825
0,B02[C-S]_0.0,0.6537467700258398
0,B02[C-S]_1.0,0.661498708010336
0,B03[C-C]_0.0,0.9010416666666666
0,B03[C-C]_1.0,0.828125
0,B03[C-N]_0.0,0.7681159420289855
0,B03[C-N]_1.0,0.8297101449275363
0,B03[C-S]_0.0,0.6363636363636364
0,B03[C-S]_1.0,0.5539772727272727
0,B03[O-O]_0.0,0.0
0,B04[C-C]_0.0,0.6023809523809524
0,B04[C-C]_1.0,0.6523809523809523
0,B04[C-N]_0.0,0.0
0,B04[C-N]_1.0,0.0
0,B04[C-O]_0.0,0.7949579831932773
0,B04[C-O]_1.0,0.7294117647058823
0,B04[C-S]_0.0,0.0
0,B04[C-S]_1.0,0.013605442176870763
0,B05[C-C]_0.0,0.7428571428571429
0,B05[C-C]_1.0,0.7478991596638656
0,B05[C-O]_0.0,0.507396449704142
0,B05[C-O]_1.0,0.4674556213017751
0,B06[C-C]_0.0,0.6696296296296296
0,B06[C-C]_1.0,0.6474074074074074
0,B06[C-O]_1.0,0.564236111111111
0,B07[C-C]_0.0,0.5920177383592018
0,B07[C-C]_1.0,0.5964523281596452
0,B07[C-O]_0.0,0.8145833333333334
0,B07[C-O]_1.0,0.7854166666666668
0,B08[C-O]_1.0,0.0
0,F01[C-C]_10.0,0.8212765957446809
0,F01[C-C]_3.0,0.296875
0,F01[C-C]_4.0,0.03492063492063491
0,F01[C-C]_5.0,0.16825396825396827
0,F01[C-C]_6.0,0.49361702127659574
0,F01[C-C]_7.0,0.0380952380952381
0,F01[C-C]_8.0,0.29931972789115646
0,F01[C-C]_9.0,0.0
0,F01[C-O]_2.0,0.9010416666666667
0,F01[C-O]_3.0,0.4603174603174603
0,F01[C-O]_4.0,0.0
0,F01[C-S]_2.0,0.025531914893617016
0,F02[C-N]_2.0,0.47619047619047616
0,F02[C-O]_1.0,0.7869318181818181
0,F02[C-O]_2.0,0.6084033613445379
0,F02[C-O]_3.0,0.018115942028985494
0,F02[C-O]_4.0,0.026041666666666657
0,F02[C-S]_2.0,0.09375
0,F02[C-S]_3.0,0.0
0,F03[C-C]_1.0,0.04081632653061225
0,F03[C-C]_2.0,0.010416666666666685
0,F03[C-C]_3.0,0.0
0,F03[C-C]_4.0,0.36190476190476195
0,F03[C-C]_5.0,0.330749354005168
0,F03[C-C]_6.0,0.0
0,F03[C-C]_7.0,0.015625
0,F03[C-C]_8.0,0.22395833333333331
0,F03[C-N]_1.0,0.7142857142857143
0,F03[C-N]_2.0,0.020000000000000018
0,F03[C-O]_1.0,0.6696230598669622
0,F03[C-O]_2.0,0.4125000000000001
0,F03[C-O]_3.0,0.8586956521739131
0,F03[C-O]_5.0,0.6190476190476191
0,F03[C-S]_1.0,0.017021276595744705
0,F03[C-S]_2.0,0.0
0,F04[C-C]_1.0,0.0
0,F04[C-C]_2.0,0.0
0,F04[C-C]_3.0,0.12215909090909091
0,F04[C-C]_4.0,0.11428571428571428
0,F04[C-C]_5.0,0.0
0,F04[C-C]_6.0,0.1380952380952381
0,F04[C-O]_1.0,0.8041666666666666
0,F04[C-O]_2.0,0.3614190687361419
0,F04[C-O]_3.0,0.059574468085106386
0,F04[C-S]_0.0,0.0
0,F04[C-S]_1.0,0.2
0,F05[C-C]_1.0,0.6761904761904762
0,F05[C-C]_2.0,0.4444444444444445
0,F05[C-C]_3.0,0.40208333333333335
0,F05[C-C]_5.0,0.015625000000000028
0,F05[C-O]_2.0,0.5710594315245479
0,F06[C-C]_1.0,0.5116279069767442
0,F06[C-C]_2.0,0.6619047619047619
0,F06[C-C]_5.0,0.005208333333333343
0,F07[C-C]_1.0,0.7021276595744681
0,F07[C-C]_2.0,0.013605442176870763
0,F07[C-O]_1.0,0.8857142857142857
0,F07[C-O]_2.0,0.45999999999999996
0,G(S..S)_0.0,0.12000000000000001
0,Uc_1.58496250072116,0.0
0,Ui_1.58496250072116,0.0
0,Ui_2.0,0.8026607538802661
0,Ui_2.32192809488736,0.6630434782608695
0,TPSA(NO)_26.3,0.6666666666666666
0,TPSA(Tot)_0.0,0.0
0,TPSA(Tot)_26.3,0.6666666666666666
0,DLS_05_0.0,0.9311594202898551
0,DLS_05_0.5,0.7747899159663866
0,DLS_05_1.0,0.8275862068965517
0,CMC-80_0.0,0.0
0,CMC-80_1.0,0.0
0,Hypnotic-80_0.0,0.08843537414965986
0,Hypnotic-80_1.0,0.27210884353741494
0,Infective-80_0.0,0.41085271317829464
0,Infective-80_1.0,0.5426356589147288
0,CATS3D_02_DL_1.0,0.265625
0,CATS3D_02_DL_2.0,0.0
0,CATS3D_02_DL_3.0,0.9021276595744682
0,CATS3D_03_DL_0.0,0.4057649667405765
0,CATS3D_03_DL_1.0,0.15104166666666666
0,CATS3D_03_DL_2.0,0.0
0,CATS3D_04_DL_1.0,0.15245478036175708
0,CATS3D_04_DL_2.0,0.45999999999999996
0,CATS3D_05_DL_0.0,0.3695652173913044
0,CATS3D_05_DL_1.0,0.765625
0,CATS3D_05_DL_2.0,0.0
0,CATS3D_06_DL_0.0,0.6553191489361703
0,CATS3D_06_DL_1.0,0.7574468085106383
0,CATS3D_07_DL_1.0,0.9863945578231292
0,CATS3D_02_AA_0.0,0.6785714285714286
0,CATS3D_02_AA_1.0,0.6213017751479291
0,CATS3D_02_AL_1.0,0.5578231292517007
0,CATS3D_02_AL_2.0,0.0631163708086785
0,CATS3D_02_AL_3.0,0.815625
0,CATS3D_02_AL_4.0,0.0
0,CATS3D_02_AL_5.0,0.03401360544217687
0,CATS3D_03_AL_0.0,0.6209150326797386
0,CATS3D_03_AL_1.0,0.00394477317554241
0,CATS3D_03_AL_2.0,0.3181818181818182
0,CATS3D_03_AL_3.0,0.488095238095238
0,CATS3D_03_AL_4.0,0.32
0,CATS3D_04_AL_0.0,0.7899305555555556
0,CATS3D_04_AL_1.0,0.7278106508875739
0,CATS3D_04_AL_2.0,0.4339250493096647
0,CATS3D_04_AL_3.0,0.3841269841269841
0,CATS3D_04_AL_4.0,0.010000000000000009
0,CATS3D_05_AL_0.0,0.48660714285714285
0,CATS3D_05_AL_1.0,0.6336805555555556
0,CATS3D_05_AL_2.0,0.3276595744680851
0,CATS3D_05_AL_5.0,0.14
0,CATS3D_06_AL_0.0,0.5864661654135339
0,CATS3D_06_AL_1.0,0.6124031007751938
0,CATS3D_06_AL_2.0,0.0
0,CATS3D_07_AL_0.0,0.7932816537467701
0,CATS3D_07_AL_1.0,0.8723404255319149
0,CATS3D_07_AL_2.0,0.15104166666666666
0,CATS3D_09_AL_0.0,0.0
0,CATS3D_09_AL_1.0,0.0
0,CATS3D_02_LL_0.0,0.8775510204081634
0,CATS3D_02_LL_1.0,0.13650793650793652
0,CATS3D_02_LL_13.0,0.38095238095238093
0,CATS3D_02_LL_16.0,0.0
0,CATS3D_02_LL_2.0,0.0
0,CATS3D_02_LL_3.0,0.02857142857142858
0,CATS3D_02_LL_4.0,0.510204081632653
0,CATS3D_02_LL_6.0,0.020000000000000018
0,CATS3D_02_LL_9.0,0.08333333333333331
0,CATS3D_03_LL_0.0,0.7532679738562091
0,CATS3D_03_LL_1.0,0.06802721088435373
0,CATS3D_03_LL_2.0,0.4476190476190477
0,CATS3D_03_LL_3.0,0.19638242894056848
0,CATS3D_03_LL_4.0,0.7083333333333334
0,CATS3D_03_LL_8.0,0.06122448979591836
0,CATS3D_03_LL_9.0,0.09000000000000002
0,CATS3D_04_LL_0.0,0.010370370370370379
0,CATS3D_04_LL_1.0,0.25106382978723407
0,CATS3D_04_LL_2.0,0.4421768707482993
0,CATS3D_04_LL_3.0,0.03645833333333334
0,CATS3D_04_LL_5.0,0.0
0,CATS3D_04_LL_7.0,0.04999999999999999
0,CATS3D_05_LL_0.0,0.4370314842578711
0,CATS3D_05_LL_1.0,0.44034090909090906
0,CATS3D_05_LL_2.0,0.4444444444444445
0,CATS3D_05_LL_3.0,0.8317460317460317
0,CATS3D_05_LL_5.0,0.0
0,CATS3D_06_LL_0.0,0.856071964017991
0,CATS3D_06_LL_1.0,0.16193181818181818
0,CATS3D_06_LL_2.0,0.6821705426356589
0,CATS3D_06_LL_3.0,0.19727891156462585
0,CATS3D_07_LL_0.0,0.6708333333333333
0,CATS3D_07_LL_1.0,0.84375
0,CATS3D_08_LL_0.0,0.31972789115646266
0,MDEC-11_0.0,0.23202614379084968
0,MDEC-11_0.166666666666667,0.2517006802721088
0,MDEC-11_0.2,0.2517006802721088
0,MDEC-11_0.25,0.5850340136054422
0,MDEC-11_0.5,0.0
0,MDEC-11_0.721124785153704,0.7073863636363636
0,MDEC-12_0.0,0.5565410199556541
0,MDEC-12_1.63299316185545,0.047619047619047596
0,MDEC-12_2.00414512959841,0.0
0,MDEC-12_2.48111132520008,0.94
0,MDEC-12_2.94389818954517,0.91156462585034
0,MDEC-12_4.28291072613438,0.0
0,MDEC-13_0.0,0.9
0,MDEC-13_0.816496580927726,0.0
0,MDEC-13_1.0,0.0
0,MDEC-13_2.0,0.040000000000000036
0,MDEC-13_2.68328157299975,0.013605442176870763
0,MDEC-22_0.0,0.0
0,MDEC-22_1.0,0.10416666666666669
0,MDEC-22_1.31037069710445,0.48
0,MDEC-22_1.65096362444731,0.7971014492753624
0,MDEC-22_2.3811015779523,0.17000000000000004
0,MDEC-22_3.30192724889463,0.3129251700680272
0,MDEC-22_3.96540645650019,0.8775510204081632
0,MDEC-22_4.50879771385332,0.0
0,MDEC-22_5.67624001860939,0.9863945578231292
0,MDEC-22_6.08364341893206,0.0
0,MDEC-23_0.0,0.1380952380952381
0,MDEC-23_1.91925974818689,0.9863945578231292
0,MDEC-23_2.14913986364708,0.0
0,MDEC-23_2.82842712474619,0.020000000000000018
0,MDEC-23_4.64039152435013,0.0
0,MDEC-23_7.06555105800289,0.9270833333333334
0,MDEC-24_0.0,0.5361702127659574
0,MDEC-33_0.0,0.8350824587706147
0,MDEC-33_0.25,0.013605442176870763
0,MDEC-33_0.333333333333333,0.19727891156462585
0,MDEC-33_1.0,0.12215909090909091
0,MDEC-33_1.31037069710445,0.4693877551020408
0,MDEC-33_1.65096362444731,0.15000000000000002
0,MDEC-33_2.3811015779523,0.0
0,MDEO-11_0.0,0.22127659574468084
0,ChiralCenter_0.0,0.6765285996055226
0,ChiralCenter_1.0,0.6704545454545455
0,ChiralCenter_2.0,0.040000000000000036
0,ringChiralCenter_0.0,0.5511363636363636
0,meanDistFromCC_2.0,0.43
0,maxDistfromCC_3.0,0.0
0,maxDistfromCC_5.0,0.0
0,nLevel1_3.0,0.8292682926829268
0,nLevel2_2.0,0.0
0,nLevel3_1.0,0.5797101449275363
0,nLevel3_2.0,0.2708333333333333
0,nLevel4_0.0,0.7472283813747229
0,nLevel4_1.0,0.7206349206349206
0,nLevel5_0.0,0.6557971014492754
0,nLevel5_2.0,0.0
0,nLevel6_0.0,0.99
0,phLevel1_0.0,0.7809523809523808
0,phLevel2_0.0,0.44680851063829785
0,phLevel3_0.0,0.5957446808510638
0,phLevel3_1.0,0.0
0,s1_size_0.0,0.07
0,s2_size_1.0,0.09782608695652173
0,s3_size_3.0,0.37318840579710144
0,s4_size_3.0,0.0
0,s4_size_4.0,0.29166666666666663
0,s4_size_6.0,0.65625
0,s2_relSize_0.0909090909090909,0.0
0,s2_relSize_0.111111111111111,0.006802721088435382
0,s3_relSize_0.3,0.0
0,s4_relSize_0.545454545454545,0.0
0,s2_phSize_0.0,0.272108843537415
0,s3_phSize_0.0,0.6510416666666666
0,s3_phSize_1.0,0.6197916666666666
0,s4_phSize_0.0,0.7238095238095238
0,s4_phSize_1.0,0.33191489361702126
0,s3_phRelSize_0.0909090909090909,0.06000000000000005
0,s2_pathLength_0.0,0.6317460317460317
0,s3_pathLength_0.0,0.6274944567627495
0,s4_pathLength_5.0,0.0
0,s4_relPathLength_0.454545454545455,0.0
0,s3_relPathLength_2_1.0,0.0
0,s4_relPathLength_2_0.833333333333333,0.03645833333333337
0,s4_relPathLength_2_1.0,1.0
0,s3_numRotBonds_0.0,0.4965986394557823
0,s4_numRotBonds_0.0,0.8412698412698412
0,s4_numRotBonds_2.0,0.0
0,s34_size_7.0,0.9710144927536232
0,s34_phSize_0.0,0.7119047619047619
0,s34_phSize_1.0,0.2761904761904762
0,chiralPhMoment_0.0,0.6607538802660755
0,chiralPhMoment_1.73205080756888,0.6642857142857144
