"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda","nFeats_Euc","nFeats_cor","nFeats_cos"
"s248",0.844391114169189,7.68879362547995,0.410755276562269,0.00894792923708114,0.309032585008709,0.017427036651072,0.741741741741742,128,128,128
"s249",0.844336164208882,7.69230175202707,0.410667678333017,0.00895001939071243,0.308945017229414,0.0174292271374488,0.744744744744745,128,128,128
"s250",0.84428127584037,7.69580736150936,0.410580522257935,0.00895210079410106,0.308857886661505,0.0174314086009533,0.747747747747748,128,128,128
"s251",0.844226448911159,7.69931045619705,0.410493804569587,0.00895417350643856,0.308771189527915,0.0174335811060834,0.750750750750751,128,128,128
"s252",0.844171683268751,7.70281103840381,0.410407521546648,0.0089562375863311,0.308684922098561,0.0174357447166307,0.753753753753754,128,128,128
"s253",0.844116978760654,7.70630911048558,0.410321669513165,0.00895829309180746,0.308599080689583,0.0174378994956913,0.756756756756757,128,128,128
"s254",0.844062335234399,7.7098046748394,0.410236244837843,0.00896034008032683,0.308513661662595,0.0174400455056764,0.75975975975976,128,128,128
"s255",0.84400775253755,7.71329773390231,0.410151243933326,0.00896237860878661,0.308428661423964,0.0174421828083227,0.762762762762763,128,128,128
"s256",0.843953230517721,7.71678829015022,0.410066663255517,0.00896440873352989,0.308344076424083,0.0174443114647021,0.765765765765766,128,128,128
"s257",0.843898769022583,7.72027634609682,0.409982499302889,0.00896643051035293,0.308259903156679,0.0174464315352322,0.768768768768769,128,128,128
"s258",0.843844367899882,7.72376190429256,0.409898748615827,0.00896844399451249,0.308176138158121,0.0174485430796857,0.771771771771772,128,128,128
"s259",0.843790026997444,7.72724496732361,0.409815407775964,0.00897044924073297,0.308092778006748,0.0174506461572002,0.774774774774775,128,128,128
"s260",0.843735746163195,7.73072553781085,0.409732473405548,0.00897244630321347,0.308009819322202,0.0174527408262874,0.777777777777778,128,128,128
"s261",0.843681525245162,7.73420361840889,0.409649942166811,0.00897443523563475,0.307927258764787,0.0174548271448422,0.780780780780781,128,128,128
"s262",0.843627364091494,7.73767921180512,0.409567810761353,0.008976416091166,0.307845093034827,0.0174569051701522,0.783783783783784,128,128,128
"s263",0.843573262550461,7.74115232071875,0.409486075929533,0.00897838892247157,0.307763318872047,0.017458974958906,0.786786786786787,128,128,128
"s264",0.843519220470476,7.74462294789994,0.409404734449878,0.00898035378171753,0.307681933054956,0.0174610365672022,0.78978978978979,128,128,128
"s265",0.843465237700097,7.74809109612885,0.4093237831385,0.00898231072057815,0.307600932400251,0.017463090050558,0.792792792792793,128,128,128
"s266",0.843411314088036,7.75155676821482,0.409243218848525,0.00898425979024222,0.307520313762227,0.0174651354639173,0.795795795795796,128,128,128
"s267",0.843357449483174,7.75501996699547,0.409163038469527,0.00898620104141939,0.307440074032197,0.017467172861659,0.798798798798799,128,128,128
"s268",0.843303643734564,7.75848069533592,0.409083238926988,0.00898813452434622,0.307360210137929,0.0174692022976055,0.801801801801802,128,128,128
"s269",0.843249896691446,7.7619389561279,0.409003817181747,0.00899006028879227,0.307280719043088,0.0174712238250297,0.804804804804805,128,128,128
"s270",0.843196208203246,7.76539475228905,0.408924770229474,0.008991978384066,0.307201597746689,0.0174732374966637,0.807807807807808,128,128,128
"s271",0.843142578119593,7.76884808676204,0.408846095100149,0.00899388885902066,0.307122843282562,0.0174752433647061,0.810810810810811,128,128,128
"s272",0.843089006290324,7.7722989625139,0.40876778885755,0.00899579176206004,0.307044452718831,0.0174772414808291,0.813813813813814,128,128,128
"s273",0.843035492565488,7.77574738253521,0.408689848598755,0.00899768714114407,0.30696642315739,0.0174792318961864,0.816816816816817,128,128,128
"s274",0.842982036795359,7.77919334983944,0.408612271453644,0.00899957504379442,0.306888751733403,0.0174812146614203,0.81981981981982,128,128,128
"s275",0.842928638830439,7.78263686746216,0.408535054584419,0.00900145551709994,0.306811435614803,0.0174831898266686,0.822822822822823,128,128,128
"s276",0.842875298521467,7.78607793846043,0.40845819518513,0.00900332860772207,0.30673447200181,0.0174851574415717,0.825825825825826,128,128,128
"s277",0.842822015719426,7.78951656591206,0.408381690481201,0.00900519436190008,0.306657858126445,0.0174871175552793,0.828828828828829,128,128,128
"s278",0.842768790275547,7.79295275291498,0.408305537728984,0.00900705282545635,0.306581591252065,0.0174890702164576,0.831831831831832,128,128,128
"s279",0.842715622041316,7.79638650258658,0.408229734215302,0.00900890404380141,0.306505668672894,0.0174910154732952,0.834834834834835,128,128,128
"s280",0.842662510868483,7.79981781806309,0.408154277257007,0.00901074806193906,0.306430087713579,0.0174929533735101,0.837837837837838,128,128,128
"s281",0.842609456609064,7.80324670249897,0.408079164200546,0.00901258492447125,0.306354845728742,0.0174948839643559,0.840840840840841,128,128,128
"s282",0.84255645911535,7.80667315906625,0.408004392421541,0.009014414675603,0.306279940102538,0.017496807292628,0.843843843843844,128,128,128
"s283",0.84250351823991,7.81009719095403,0.407929959324365,0.00901623735914724,0.30620536824823,0.0174987234046699,0.846846846846847,128,128,128
"s284",0.842450633835595,7.81351880136782,0.407855862341729,0.00901805301852946,0.306131127607765,0.0175006323463792,0.84984984984985,128,128,128
"s285",0.842397805755549,7.81693799352904,0.407782098934287,0.00901986169679244,0.306057215651363,0.0175025341632134,0.852852852852853,128,128,128
"s286",0.842345033853208,7.82035477067442,0.407708666590223,0.00902166343660074,0.305983629877108,0.0175044289001961,0.855855855855856,128,128,128
"s287",0.842292317982306,7.82376913605548,0.407635562824886,0.00902345828024532,0.305910367810546,0.0175063166019221,0.858858858858859,128,128,128
"s288",0.842239657996883,7.82718109293803,0.407562785180377,0.00902524626964789,0.305837427004299,0.0175081973125639,0.861861861861862,128,128,128
"s289",0.842187053751285,7.83059064460161,0.407490331225198,0.00902702744636532,0.305764805037669,0.0175100710758765,0.864864864864865,128,128,128
"s290",0.842134505100171,7.83399779433901,0.407418198553866,0.00902880185159394,0.305692499516272,0.0175119379352032,0.867867867867868,128,128,128
"s291",0.842082011898516,7.83740254545579,0.40734638478656,0.00903056952617379,0.305620508071652,0.0175137979334809,0.870870870870871,128,128,128
"s292",0.842029574001616,7.84080490126978,0.407274887568754,0.00903233051059272,0.305548828360927,0.0175156511132454,0.873873873873874,128,128,128
"s293",0.841977191265091,7.84420486511061,0.407203704570872,0.00903408484499061,0.305477458066422,0.0175174975166365,0.876876876876877,128,128,128
"s294",0.841924863544888,7.84760244031927,0.407132833487944,0.00903583256916336,0.305406394895316,0.0175193371854033,0.87987987987988,128,128,128
"s295",0.841872590697287,7.85099763024765,0.407062272039257,0.00903757372256685,0.305335636579299,0.017521170160909,0.882882882882883,128,128,128
"s296",0.841820372578902,7.85439043825809,0.406992017968037,0.0090393083443209,0.305265180874227,0.0175229964841357,0.885885885885886,128,128,128
"s297",0.841768209046686,7.85778086772296,0.406922069041105,0.00904103647321318,0.305195025559788,0.0175248161956897,0.888888888888889,128,128,128
"s298",0.841716099957932,7.86116892202427,0.406852423048564,0.00904275814770289,0.305125168439172,0.017526629335806,0.891891891891892,128,128,128
"s299",0.84166404517028,7.86455460455321,0.406783077803483,0.00904447340592466,0.305055607338743,0.0175284359443527,0.894894894894895,128,128,128
"s300",0.841612044541715,7.86793791870978,0.40671403114158,0.00904618228569216,0.304986340107731,0.0175302360608363,0.897897897897898,128,128,128
"s301",0.841560097930573,7.87131886790239,0.406645280920914,0.00904788482450174,0.304917364617904,0.0175320297244057,0.900900900900901,128,128,128
"s302",0.841508205195543,7.87469745554748,0.406576825021593,0.0090495810595361,0.304848678763274,0.0175338169738567,0.903903903903904,128,128,128
"s303",0.841456366195671,7.87807368506914,0.406508661345467,0.00905127102766768,0.304780280459782,0.0175355978476366,0.906906906906907,128,128,128
"s304",0.841404580790358,7.88144755989878,0.406440787815844,0.00905295476546234,0.304712167645011,0.0175373723838485,0.90990990990991,128,128,128
"s305",0.841352848839369,7.88481908347471,0.406373202377201,0.00905463230918259,0.304644338277884,0.0175391406202554,0.912912912912913,128,128,128
"s306",0.841301170202829,7.88818825924184,0.406305902994901,0.00905630369479114,0.304576790338382,0.0175409025942845,0.915915915915916,128,128,128
"s307",0.841249544741229,7.89155509065131,0.406238887654914,0.00905796895795415,0.304509521827259,0.0175426583430313,0.918918918918919,128,128,128
"s308",0.841197972315427,7.89491958116018,0.406172154363551,0.00905962813404451,0.304442530765762,0.0175444079032637,0.921921921921922,128,128,128
"s309",0.841146452786651,7.8982817342311,0.406105701147184,0.00906128125814512,0.30437581519536,0.0175461513114258,0.924924924924925,128,128,128
"s310",0.841094986016498,7.90164155333196,0.406039526051999,0.00906292836505211,0.304309373177472,0.017547888603642,0.927927927927928,128,128,128
"s311",0.841043571866938,7.90499904193564,0.405973627143716,0.00906456948927787,0.304243202793202,0.017549619815721,0.930930930930931,128,128,128
"s312",0.840992210200318,7.90835420351962,0.405908002507354,0.00906620466505429,0.30417730214308,0.0175513449831592,0.933933933933934,128,128,128
"s313",0.840940900879359,7.91170704156577,0.405842650246959,0.00906783392633573,0.304111669346807,0.0175530641411448,0.936936936936937,128,128,128
