"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda","nFeats_Euc","nFeats_cor","nFeats_cos"
"s108",0.920340097741657,4.01023344170407,0.461742548733308,0.00821595062636017,0.371223188038494,0.0165342534649367,0.321321321321321,321,321,321
"s109",0.920284415673401,4.01324032809252,0.461377827129621,0.00822099246355699,0.370754119919875,0.0165413690681202,0.324324324324324,321,321,321
"s110",0.920228933190055,4.0162381774091,0.461016995809995,0.00822599015570851,0.370290604346677,0.0165484043401172,0.327327327327327,321,321,321
"s111",0.920173648892882,4.01922705490143,0.460659976338618,0.00823094451175172,0.369832526558255,0.0165553609739693,0.33033033033033,321,321,321
"s112",0.920118561390337,4.02220702552921,0.460306692545548,0.00823585631744709,0.369379775096509,0.0165622406116348,0.333333333333333,321,321,321
"s113",0.920063669298333,4.02517815394847,0.459957070442937,0.00824072633625721,0.368932241685165,0.0165690448459584,0.336336336336336,321,321,321
"s114",0.920008971240492,4.02814050449709,0.459611038144998,0.00824555531018495,0.368489821114384,0.0165757752225497,0.339339339339339,321,321,321
"s115",0.919954465848367,4.0310941411814,0.459268525791526,0.00825034396057298,0.368052411130426,0.0165824332415755,0.342342342342342,321,321,321
"s116",0.91990015176165,4.03403912766386,0.458929465474789,0.00825509298886703,0.367619912330104,0.0165890203594691,0.345345345345345,321,321,321
"s117",0.919846027628358,4.03697552725174,0.458593791169615,0.00825980307734466,0.367192228059805,0.0165955379905618,0.348348348348348,321,321,321
"s118",0.919792092105003,4.03990340288673,0.458261438666497,0.00826447488981136,0.366769264318818,0.0166019875086417,0.351351351351351,321,321,321
"s119",0.919738343856749,4.04282281713545,0.457932345507594,0.00826910907226581,0.366350929666776,0.0166083702484419,0.354354354354354,321,321,321
"s120",0.919684781557548,4.04573383218075,0.457606450925447,0.0082737062535357,0.365937135135002,0.0166146875070628,0.357357357357357,321,321,321
"s121",0.919631403890265,4.04863650981384,0.457283695784306,0.00827826704588594,0.365527794141561,0.0166209405453318,0.36036036036036,321,321,321
"s122",0.919578209546793,4.05153091142712,0.456964022523905,0.00828279204560028,0.36512282240984,0.0166271305891041,0.363363363363363,321,321,321
"s123",0.91952519722815,4.05441709800769,0.456647375105611,0.00828728183353811,0.364722137890491,0.0166332588305057,0.366366366366366,321,321,321
"s124",0.919472365644561,4.05729513013155,0.456333698960764,0.00829173697566729,0.364325660686559,0.0166393264291247,0.369369369369369,321,321,321
"s125",0.919419713515544,4.06016506795836,0.456022940941189,0.00829615802357456,0.363933312981665,0.0166453345131501,0.372372372372372,321,321,321
"s126",0.91936723956997,4.06302697122678,0.455715049271679,0.00830054551495438,0.363545018971075,0.0166512841804634,0.375375375375375,321,321,321
"s127",0.919314942546117,4.0658808992504,0.455409973504442,0.00830489997407747,0.363160704795535,0.0166571764996836,0.378378378378378,321,321,321
"s128",0.919262821191723,4.06872691091411,0.455107664475356,0.00830922191223984,0.36278029847774,0.0166630125111692,0.381381381381381,321,321,321
"s129",0.91921087426402,4.07156506467093,0.454808074261986,0.00831351182819345,0.362403729861298,0.016668793227978,0.384384384384384,321,321,321
"s130",0.919159100529768,4.0743954185394,0.454511156143252,0.00831777020855925,0.362030930552115,0.016674519636788,0.387387387387387,321,321,321
"s131",0.919107498765275,4.07721803010122,0.454216864560698,0.00832199752822351,0.361661833862031,0.0166801926987802,0.39039039039039,321,321,321
"s132",0.919056067756412,4.08003295649945,0.453925155081267,0.00832619425071829,0.361296374754656,0.0166858133504858,0.393393393393393,321,321,321
"s133",0.91900480629863,4.08284025443693,0.453635984361521,0.00833036082858651,0.360934489793278,0.0166913825045993,0.396396396396396,321,321,321
"s134",0.918953713196953,4.08563998017516,0.453349310113251,0.00833449770373288,0.360576117090766,0.0166969010507594,0.399399399399399,321,321,321
"s135",0.918902787265984,4.08843218953344,0.453065091070387,0.00833860530776074,0.36022119626136,0.0167023698562982,0.402402402402402,321,321,321
"s136",0.918852027329893,4.0912169378883,0.45278328695718,0.00834268406229592,0.35986966837428,0.0167077897669613,0.405405405405405,321,321,321
"s137",0.918801432222405,4.09399428017331,0.452503858457583,0.00834673437929795,0.359521475909076,0.0167131616076,0.408408408408408,321,321,321
"s138",0.918751000786784,4.096764270879,0.452226767185772,0.00835075666135939,0.359176562712623,0.0167184861828361,0.411411411411411,321,321,321
"s139",0.918700731875808,4.09952696405321,0.451951975657782,0.00835475130199362,0.358834873957721,0.0167237642777011,0.414414414414414,321,321,321
"s140",0.918650624351748,4.10228241330148,0.451679447264177,0.00835871868591176,0.358496356103184,0.0167289966582512,0.417417417417417,321,321,321
"s141",0.918600677086335,4.10503067178787,0.451409146243733,0.00836265918928915,0.358160956855413,0.0167341840721586,0.42042042042042,321,321,321
"s142",0.918550888960725,4.10777179223575,0.451141037658086,0.00836657318002185,0.357828625131344,0.0167393272492806,0.423423423423423,321,321,321
"s143",0.918501258865469,4.11050582692902,0.450875087367287,0.00837046101797361,0.357499311022718,0.0167444269022075,0.426426426426426,321,321,321
"s144",0.918451785700466,4.1132328277133,0.450611262006258,0.00837432305521372,0.357172965761652,0.0167494837267893,0.429429429429429,321,321,321
"s145",0.918402468374927,4.1159528459974,0.450349528962071,0.00837815963624614,0.356849541687408,0.0167544984026438,0.432432432432433,321,321,321
"s146",0.918353305807325,4.11866593275495,0.450089856352054,0.00838197109823031,0.356528992214348,0.0167594715936455,0.435435435435435,321,321,321
"s147",0.918304296925352,4.12137213852609,0.449832213002655,0.00838575777119389,0.356211271801008,0.0167644039483968,0.438438438438438,321,321,321
"s148",0.918255440665867,4.12407151341937,0.449576568429069,0.00838951997823804,0.355896335920245,0.0167692961006819,0.441441441441441,321,321,321
"s149",0.918206735974842,4.12676410711377,0.449322892815551,0.00839325803573514,0.355584141030427,0.0167741486699043,0.444444444444444,321,321,321
"s150",0.918158181807315,4.12944996886077,0.449071156996438,0.00839697225351968,0.355274644547604,0.0167789622615089,0.447447447447448,321,321,321
"s151",0.918109777127329,4.13212914748658,0.448821332437813,0.00840066293507234,0.354967804818634,0.0167837374673888,0.45045045045045,321,321,321
"s152",0.918061520907875,4.1348016913945,0.448573391219794,0.00840433037769768,0.354663581095223,0.0167884748662777,0.453453453453453,321,321,321
"s153",0.918013412130838,4.13746764856727,0.448327306019431,0.00840797487269562,0.354361933508843,0.0167931750241286,0.456456456456456,321,321,321
"s154",0.917965449786933,4.1401270665696,0.448083050094194,0.00841159670552701,0.354062823046494,0.0167978384944793,0.459459459459459,321,321,321
"s155",0.917917632875647,4.14277999255072,0.447840597265994,0.0084151961559735,0.353766211527261,0.0168024658188048,0.462462462462462,321,321,321
"s156",0.917869960405174,4.14542647324705,0.447599921905756,0.00841877349829206,0.353472061579669,0.016807057526858,0.465465465465465,321,321,321
"s157",0.917822431392355,4.14806655498487,0.447360998918503,0.00842232900136412,0.353180336619772,0.0168116141369986,0.468468468468468,321,321,321
"s158",0.91777504486261,4.15070028368309,0.447123803728922,0.00842586292883975,0.352891000829961,0.0168161361565108,0.471471471471471,321,321,321
"s159",0.917727799849878,4.15332770485609,0.446888312267419,0.00842937553927711,0.35260401913847,0.0168206240819095,0.474474474474474,321,321,321
"s160",0.917680695396549,4.15594886361657,0.446654500956626,0.00843286708627712,0.352319357199535,0.0168250783992377,0.477477477477477,321,321,321
"s161",0.917633730553395,4.15856380467848,0.446422346698334,0.00843633781861379,0.352036981374209,0.0168294995843525,0.48048048048048,321,321,321
"s162",0.91758690437951,4.16117257235994,0.446191826860868,0.00843978798036022,0.351756858711767,0.016833888103202,0.483483483483483,321,321,321
"s163",0.917540215942238,4.16377521058624,0.445962919266849,0.00844321781101053,0.35147895693173,0.0168382444120937,0.486486486486486,321,321,321
"s164",0.917493664317106,4.16637176289288,0.445735602181363,0.0084466275455978,0.35120324440644,0.0168425689579531,0.48948948948949,321,321,321
"s165",0.917447248587755,4.16896227242858,0.44550985430049,0.00845001741480825,0.350929690144193,0.0168468621785743,0.492492492492492,321,321,321
"s166",0.917400967845878,4.17154678195839,0.445285654740211,0.00845338764509172,0.350658263772894,0.0168511245028625,0.495495495495496,321,321,321
"s167",0.917354821191141,4.17412533386674,0.445062983025645,0.0084567384587687,0.350388935524223,0.0168553563510685,0.498498498498498,321,321,321
"s168",0.917308807731127,4.17669797016056,0.44484181908064,0.00846007007413394,0.350121676218299,0.0168595581350161,0.501501501501502,321,321,321
"s169",0.917262926581256,4.17926473247245,0.444622143217677,0.00846338270555677,0.349856457248806,0.016863730258321,0.504504504504504,321,321,321
"s170",0.917217176864721,4.18182566206375,0.444403936128084,0.00846667656357832,0.349593250568578,0.0168678731166046,0.507507507507508,321,321,321
"s171",0.917171557712424,4.18438079982771,0.444187178872557,0.00846995185500581,0.349332028675623,0.0168719870976994,0.510510510510511,321,321,321
"s172",0.917126068262897,4.18693018629269,0.443971852871967,0.00847320878300372,0.349072764599574,0.0168760725818487,0.513513513513513,321,321,321
"s173",0.917080707662242,4.18947386162522,0.443757939898446,0.00847644754718238,0.348815431888545,0.0168801299419003,0.516516516516517,321,321,321
"s174",0.917035475064059,4.19201186563328,0.443545422066742,0.00847966834368374,0.348560004596381,0.0168841595434935,0.519519519519519,321,321,321
"s175",0.916990369629377,4.19454423776934,0.443334281825832,0.00848287136526455,0.348306457270289,0.0168881617452405,0.522522522522523,321,321,321
"s176",0.916945390526586,4.19707101713365,0.443124501950792,0.00848605680137708,0.348054764938836,0.0168921368989029,0.525525525525526,321,321,321
"s177",0.916900536931371,4.19959224247726,0.442916065534904,0.00848922483824736,0.3478049031003,0.0168960853495621,0.528528528528528,321,321,321
"s178",0.916855808026641,4.20210795220531,0.442708955981985,0.00849237565895114,0.347556847711367,0.0169000074357843,0.531531531531532,321,321,321
"s179",0.916811203002466,4.20461818438007,0.442503156998969,0.0084955094434876,0.34731057517615,0.0169039034897817,0.534534534534534,321,321,321
"s180",0.916766721056003,4.20712297672414,0.442298652588679,0.00849862636885084,0.347066062335531,0.0169077738375672,0.537537537537538,321,321,321
"s181",0.916722361391434,4.20962236662354,0.442095427042824,0.00850172660909933,0.346823286456819,0.0169116187991063,0.540540540540541,321,321,321
"s182",0.916678123219899,4.21211639113089,0.441893464935188,0.00850481033542331,0.34658222522369,0.0169154386884628,0.543543543543544,321,321,321
"s183",0.916634005759428,4.21460508696847,0.441692751115029,0.00850787771621025,0.346342856726428,0.0169192338139412,0.546546546546547,321,321,321
"s184",0.916590008234875,4.21708849053131,0.441493270700655,0.00851092891710847,0.346105159452433,0.0169230044782248,0.54954954954955,321,321,321
"s185",0.916546129877852,4.21956663789032,0.44129500907319,0.0085139641010888,0.345869112277009,0.0169267509785094,0.552552552552553,321,321,321
"s186",0.916502369926668,4.22203956479534,0.441097951870507,0.00851698342850467,0.345634694454401,0.0169304736066332,0.555555555555556,321,321,321
"s187",0.916458727626258,4.22450730667815,0.440902084981351,0.0085199870571504,0.345401885609084,0.0169341726492035,0.558558558558559,321,321,321
"s188",0.916415202228121,4.22696989865558,0.440707394539598,0.00852297514231779,0.345170665727311,0.016937848387719,0.561561561561562,321,321,321
"s189",0.916371792990261,4.22942737553249,0.440513866918706,0.00852594783685131,0.34494101514887,0.0169415010986889,0.564564564564565,321,321,321
"s190",0.916328499177112,4.23187977180477,0.440321488726298,0.00852890529120156,0.344712914559087,0.0169451310537484,0.567567567567568,321,321,321
"s191",0.916285320059489,4.23432712166234,0.440130246798898,0.00853184765347737,0.344486344981045,0.0169487385197719,0.570570570570571,321,321,321
"s192",0.916242254914513,4.23676945899211,0.439940128196827,0.00853477506949645,0.34426128776801,0.0169523237589811,0.573573573573574,321,321,321
"s193",0.916199303025556,4.23920681738091,0.439751120199211,0.00853768768283458,0.344037724596068,0.0169558870290524,0.576576576576577,321,321,321
"s194",0.916156463682179,4.24163923011845,0.439563210299154,0.00854058563487359,0.343815637456965,0.0169594285832191,0.57957957957958,321,321,321
"s195",0.916113736180065,4.24406673020021,0.439376386199019,0.00854346906484791,0.343595008651129,0.0169629486703724,0.582582582582583,321,321,321
"s196",0.916071119820968,4.24648935033029,0.439190635805851,0.00854633810988998,0.343375820780887,0.0169664475351586,0.585585585585586,321,321,321
"s197",0.916028613912644,4.24890712292435,0.439005947226918,0.00854919290507434,0.343158056743865,0.0169699254180744,0.588588588588589,321,321,321
"s198",0.915986217768795,4.25132008011237,0.438822308765364,0.00855203358346066,0.342941699726554,0.0169733825555588,0.591591591591592,321,321,321
"s199",0.91594393070901,4.25372825374151,0.43863970891599,0.0085548602761355,0.342726733198059,0.0169768191800829,0.594594594594595,321,321,321
"s200",0.915901752058705,4.25613167537893,0.438458136361131,0.00855767311225309,0.342513140903998,0.0169802355202376,0.597597597597598,321,321,321
"s201",0.915859681149067,4.25853037631451,0.438277579966663,0.008560472219075,0.342300906860573,0.0169836318008183,0.600600600600601,321,321,321
"s202",0.915817717316995,4.26092438756364,0.438098028778094,0.00856325772200867,0.342090015348788,0.0169870082429078,0.603603603603604,321,321,321
"s203",0.915775859905042,4.26331373986994,0.437919472016764,0.0085660297446452,0.341880450908818,0.0169903650639565,0.606606606606607,321,321,321
"s204",0.91573410826136,4.26569846370796,0.43774189907615,0.00856878840879585,0.341672198334533,0.0169937024778611,0.60960960960961,321,321,321
"s205",0.915692461739641,4.26807858928587,0.437565299518254,0.00857153383452786,0.341465242668142,0.0169970206950408,0.612612612612613,321,321,321
"s206",0.915650919699068,4.27045414654812,0.437389663070095,0.00857426614019919,0.341259569195002,0.0170003199225114,0.615615615615616,321,321,321
"s207",0.915609481504252,4.27282516517807,0.437214979620287,0.00857698544249252,0.341055163438524,0.0170036003639579,0.618618618618619,321,321,321
"s208",0.915568146525183,4.2751916746006,0.437041239215698,0.00857969185644819,0.340852011155254,0.0170068622198049,0.621621621621622,321,321,321
"s209",0.915526914137172,4.2775537039847,0.4368684320582,0.00858238549549655,0.340650098330026,0.0170101056872851,0.624624624624625,321,321,321
"s210",0.915485783720802,4.27991128224605,0.436696548501508,0.00858506647148936,0.34044941117128,0.0170133309605062,0.627627627627628,321,321,321
"s211",0.915444754661873,4.28226443804953,0.436525579048073,0.0085877348947304,0.340249936106475,0.0170165382305162,0.630630630630631,321,321,321
"s212",0.915403826351345,4.28461319981176,0.436355514346089,0.00859039087400539,0.340051659777621,0.0170197276853664,0.633633633633634,321,321,321
"s213",0.915362998185297,4.2869575957036,0.436186345186541,0.00859303451661115,0.339854569036925,0.0170228995101741,0.636636636636637,321,321,321
"s214",0.915322269564862,4.28929765365259,0.436018062500347,0.00859566592838398,0.339658650942534,0.017026053887182,0.63963963963964,321,321,321
"s215",0.915281639896189,4.29163340134541,0.435850657355558,0.00859828521372755,0.3394638927544,0.0170291909958174,0.642642642642643,321,321,321
"s216",0.915241108590383,4.29396486623032,0.43568412095464,0.00860089247563979,0.33927028193023,0.0170323110127497,0.645645645645646,321,321,321
"s217",0.91520067506346,4.29629207551954,0.435518444631804,0.00860348781573944,0.339077806121543,0.0170354141119456,0.648648648648649,321,321,321
"s218",0.915160338736298,4.2986150561916,0.435353619850421,0.00860607133429181,0.338886453169818,0.0170385004647244,0.651651651651652,321,321,321
"s219",0.915120099034583,4.30093383499376,0.435189638200483,0.0086086431302339,0.338696211102745,0.0170415702398103,0.654654654654655,321,321,321
"s220",0.915079955388769,4.30324843844426,0.435026491396139,0.00861120330119909,0.338507068130551,0.0170446236033848,0.657657657657658,321,321,321
"s221",0.915039907234022,4.30555889283468,0.434864171273276,0.00861375194354098,0.33831901264242,0.0170476607191372,0.660660660660661,321,321,321
"s222",0.914999954010177,4.3078652242322,0.434702669787166,0.00861628915235695,0.338132033203013,0.0170506817483135,0.663663663663664,321,321,321
"s223",0.914960095161691,4.31016745848185,0.434541979010176,0.00861881502151097,0.337946118549042,0.0170536868497648,0.666666666666667,321,321,321
"s224",0.914920330137597,4.31246562120876,0.434382091129511,0.008621329643656,0.337761257585951,0.0170566761799943,0.66966966966967,321,321,321
"s225",0.914880658391454,4.31475973782036,0.434222998445036,0.00862383311025574,0.337577439384661,0.0170596498932031,0.672672672672673,321,321,321
"s226",0.914841079381309,4.31704983350858,0.434064693367123,0.00862632551160603,0.337394653178394,0.0170626081413345,0.675675675675676,321,321,321
"s227",0.914801592569644,4.31933593325202,0.433907168414577,0.00862880693685568,0.337212888359575,0.0170655510741183,0.678678678678679,321,321,321
"s228",0.914762197423337,4.32161806181806,0.433750416212583,0.0086312774740268,0.337032134476802,0.0170684788391129,0.681681681681682,321,321,321
"s229",0.914722893413617,4.32389624376505,0.433594429490714,0.00863373721003467,0.336852381231884,0.0170713915817472,0.684684684684685,321,321,321
"s230",0.914683680016021,4.32617050344432,0.433439201080989,0.0086361862307073,0.336673618476956,0.017074289445361,0.687687687687688,321,321,321
"s231",0.914644556710347,4.32844086500235,0.433284723915966,0.00863862462080434,0.33649583621165,0.0170771725712447,0.690690690690691,321,321,321
"s232",0.914605522980616,4.33070735238273,0.433130991026878,0.00864105246403565,0.336319024580339,0.0170800410986783,0.693693693693694,321,321,321
"s233",0.914566578315031,4.3329699893283,0.43297799554183,0.00864346984307961,0.336143173869441,0.0170828951649687,0.696696696696697,321,321,321
"s234",0.914527722205929,4.33522879938306,0.432825730684005,0.00864587683960073,0.335968274504774,0.0170857349054873,0.6996996996997,321,321,321
"s235",0.914488954149745,4.33748380589424,0.432674189769943,0.00864827353426708,0.335794317048992,0.0170885604537056,0.702702702702703,321,321,321
"s236",0.914450273646971,4.33973503201422,0.432523366207835,0.00865066000676734,0.33562129219906,0.0170913719412307,0.705705705705706,321,321,321
"s237",0.914411680202113,4.34198250070249,0.432373253495866,0.00865303633582729,0.335449190783794,0.0170941694978397,0.708708708708709,321,321,321
"s238",0.914373173323654,4.34422623472761,0.432223845220599,0.00865540259922625,0.335278003761452,0.0170969532515134,0.711711711711712,321,321,321
"s239",0.914334752524014,4.34646625666907,0.432075135055382,0.0086577588738128,0.335107722217385,0.0170997233284694,0.714714714714715,321,321,321
"s240",0.914296417319508,4.34870258891921,0.431927116758798,0.00866010523552045,0.334938337361729,0.0171024798531939,0.717717717717718,321,321,321
"s241",0.914258167230311,4.35093525368505,0.431779784173157,0.0086624417593829,0.334769840527161,0.0171052229484733,0.720720720720721,321,321,321
"s242",0.914220001780421,4.35316427299018,0.431633131222996,0.00866476851954883,0.334602223166696,0.0171079527354253,0.723723723723724,321,321,321
"s243",0.914181920497615,4.35538966867657,0.431487151913646,0.00866708558929656,0.334435476851529,0.0171106693335284,0.726726726726727,321,321,321
"s244",0.914143922913418,4.35761146240636,0.431341840329802,0.00866939304104834,0.334269593268936,0.0171133728606516,0.72972972972973,321,321,321
"s245",0.914106008563064,4.35982967566366,0.431197190634136,0.00867169094638428,0.334104564220209,0.0171160634330831,0.732732732732733,321,321,321
"s246",0.914068176985459,4.36204432975632,0.431053197065939,0.00867397937605607,0.333940381618641,0.0171187411655586,0.735735735735736,321,321,321
"s247",0.914030427723145,4.36425544581767,0.430909853939794,0.00867625840000033,0.333777037487555,0.0171214061712883,0.738738738738739,321,321,321
"s248",0.913992760322265,4.36646304480826,0.430767155644269,0.00867852808735181,0.333614523958369,0.0171240585619842,0.741741741741742,321,321,321
"s249",0.913955174332527,4.36866714751756,0.430625096640653,0.00868078850645615,0.333452833268716,0.0171266984478864,0.744744744744745,321,321,321
"s250",0.913917669307169,4.37086777456565,0.430483671461699,0.00868303972488252,0.333291957760587,0.0171293259377886,0.747747747747748,321,321,321
"s251",0.913880244802926,4.37306494640488,0.430342874710409,0.00868528180943591,0.333131889878521,0.0171319411390636,0.750750750750751,321,321,321
"s252",0.913842900379994,4.37525868332159,0.430202701058846,0.00868751482616922,0.332972622167843,0.0171345441576874,0.753753753753754,321,321,321
"s253",0.913805635601997,4.37744900543764,0.430063145246954,0.0086897388403951,0.33281414727292,0.0171371350982641,0.756756756756757,321,321,321
"s254",0.913768450035955,4.37963593271214,0.429924202081417,0.00869195391669748,0.332656457935464,0.0171397140640487,0.75975975975976,321,321,321
"s255",0.913731343252247,4.38181948494295,0.429785866434543,0.00869416011894303,0.332499546992879,0.0171422811569708,0.762762762762763,321,321,321
"s256",0.913694314824582,4.38399968176835,0.429648133243161,0.00869635751029217,0.332343407376625,0.0171448364776568,0.765765765765766,321,321,321
"s257",0.913657364329968,4.38617654266854,0.42951099750755,0.00869854615321003,0.332188032110622,0.0171473801254523,0.768768768768769,321,321,321
"s258",0.913620491348676,4.38835008696722,0.429374454290381,0.00870072610947715,0.332033414309696,0.0171499121984437,0.771771771771772,321,321,321
"s259",0.913583695464208,4.39052033383313,0.429238498715688,0.00870289744019994,0.331879547178047,0.0171524327934792,0.774774774774775,321,321,321
"s260",0.913546976263272,4.39268730228152,0.429103125967862,0.00870506020582093,0.331726424007753,0.01715494200619,0.777777777777778,321,321,321
"s261",0.913510333335744,4.39485101117572,0.428968331290657,0.00870721446612884,0.331574038177296,0.0171574399310101,0.780780780780781,321,321,321
"s262",0.913473766274643,4.39701147922854,0.428834109986216,0.0087093602802685,0.331422383150136,0.0171599266611966,0.783783783783784,321,321,321
"s263",0.913437274676097,4.39916872500381,0.428700457414137,0.00871149770675047,0.331271452473292,0.0171624022888494,0.786786786786787,321,321,321
"s264",0.913400858139314,4.40132276691777,0.42856736899052,0.00871362680346055,0.331121239775972,0.0171648669049296,0.78978978978979,321,321,321
"s265",0.913364516266553,4.40347362324054,0.42843484018707,0.0087157476276691,0.330971738768214,0.0171673205992789,0.792792792792793,321,321,321
"s266",0.913328248663097,4.40562131209751,0.428302866530204,0.00871786023604016,0.330822943239564,0.0171697634606376,0.795795795795796,321,321,321
"s267",0.91329205493722,4.40776585147079,0.428171443600165,0.00871996468464039,0.330674847057778,0.0171721955766628,0.798798798798799,321,321,321
"s268",0.91325593470016,4.40990725920053,0.428040567030166,0.00872206102894788,0.330527444167549,0.0171746170339456,0.801801801801802,321,321,321
"s269",0.913219887566092,4.41204555298633,0.427910232505554,0.00872414932386075,0.330380728589261,0.0171770279180287,0.804804804804805,321,321,321
"s270",0.913183913152098,4.41418075038861,0.427780435762978,0.00872622962370561,0.330234694417766,0.0171794283134234,0.807807807807808,321,321,321
"s271",0.913148011078142,4.41631286882991,0.427651172589582,0.00872830198224583,0.330089335821183,0.0171818183036257,0.810810810810811,321,321,321
"s272",0.913112180967041,4.41844192559625,0.427522438822213,0.00873036645268974,0.329944647039726,0.017184197971133,0.813813813813814,321,321,321
"s273",0.913076422444437,4.42056793783842,0.427394230346641,0.00873242308769856,0.329800622384552,0.0171865673974597,0.816816816816817,321,321,321
"s274",0.913040735138772,4.42269092257329,0.427266543096795,0.00873447193939424,0.32965725623663,0.0171889266631531,0.81981981981982,321,321,321
"s275",0.913005118681261,4.4248108966851,0.42713937305402,0.00873651305936722,0.329514543045632,0.0171912758478083,0.822822822822823,321,321,321
"s276",0.912969572705866,4.4269278769267,0.427012716246337,0.00873854649868391,0.329372477328856,0.0171936150300835,0.825825825825826,321,321,321
"s277",0.912934096849271,4.42904187992084,0.426886568747725,0.00874057230789411,0.329231053670146,0.0171959442877149,0.828828828828829,321,321,321
"s278",0.912898690750852,4.43115292216139,0.426760926677415,0.00874259053703835,0.329090266718859,0.0171982636975303,0.831831831831832,321,321,321
"s279",0.91286335405266,4.43326102001457,0.426635786199205,0.00874460123565499,0.328950111188835,0.0172005733354642,0.834834834834835,321,321,321
"s280",0.912828086399386,4.43536618972017,0.426511143520765,0.0087466044527872,0.328810581857395,0.017202873276571,0.837837837837838,321,321,321
"s281",0.912792887438346,4.43746844739275,0.426386994892983,0.00874860023698996,0.328671673564351,0.017205163595039,0.840840840840841,321,321,321
"s282",0.912757756819449,4.43956780902281,0.426263336609307,0.00875058863633668,0.328533381211044,0.0172074443642035,0.843843843843844,321,321,321
"s283",0.912722694195177,4.441664290478,0.426140165005101,0.00875256969842602,0.328395699759386,0.0172097156565599,0.846846846846847,321,321,321
"s284",0.912687699220559,4.44375790750426,0.42601747645702,0.00875454347038821,0.328258624230941,0.0172119775437766,0.84984984984985,321,321,321
"s285",0.91265277155315,4.44584867572696,0.425895267382385,0.00875650999889166,0.328122149706002,0.0172142300967076,0.852852852852853,321,321,321
"s286",0.912617910853002,4.44793661065205,0.425773534238582,0.00875846933014913,0.327986271322695,0.0172164733854049,0.855855855855856,321,321,321
"s287",0.912583116782648,4.45002172766719,0.425652273522467,0.00876042150992395,0.327850984276106,0.0172187074791303,0.858858858858859,321,321,321
"s288",0.912548389007075,4.45210404204285,0.425531481769777,0.00876236658353615,0.327716283817409,0.0172209324463678,0.861861861861862,321,321,321
"s289",0.9125137271937,4.45418356893341,0.42541115555456,0.00876430459586831,0.327582165253021,0.0172231483548349,0.864864864864865,321,321,321
"s290",0.912479131012353,4.45626032337827,0.425291291488605,0.00876623559137154,0.327448623943775,0.017225355271494,0.867867867867868,321,321,321
"s291",0.912444600135248,4.45833432030287,0.425171886220904,0.00876815961407123,0.327315655304096,0.017227553262564,0.870870870870871,321,321,321
"s292",0.912410134236967,4.46040557451984,0.42505293643709,0.00877007670757265,0.327183254801204,0.0172297423935312,0.873873873873874,321,321,321
"s293",0.912375732994434,4.46247410072997,0.424934438858919,0.0087719869150666,0.327051417954324,0.0172319227291597,0.876876876876877,321,321,321
"s294",0.912341396086896,4.4645399135233,0.424816390243739,0.00877389027933482,0.326920140333915,0.0172340943335028,0.87987987987988,321,321,321
"s295",0.912307123195901,4.46660302738014,0.424698787383976,0.00877578684275539,0.326789417560914,0.0172362572699126,0.882882882882883,321,321,321
"s296",0.912272914005279,4.46866345667206,0.424581627106633,0.00877767664730806,0.326659245305983,0.0172384116010511,0.885885885885886,321,321,321
"s297",0.912238768201116,4.47072121566297,0.424464906272791,0.00877955973457939,0.326529619288785,0.0172405573888994,0.888888888888889,321,321,321
"s298",0.912204685471739,4.47277631851002,0.424348621777121,0.00878143614576787,0.326400535277264,0.0172426946947683,0.891891891891892,321,321,321
"s299",0.912170665507694,4.47482877926467,0.42423277054741,0.008783305921689,0.326271989086934,0.0172448235793076,0.894894894894895,321,321,321
"s300",0.912136708001723,4.47687861187362,0.424117349544087,0.00878516910278014,0.326143976580195,0.0172469441025157,0.897897897897898,321,321,321
"s301",0.912102812648749,4.4789258301798,0.424002355759763,0.00878702572910545,0.326016493665645,0.017249056323749,0.900900900900901,321,321,321
"s302",0.912068979145853,4.48097044792328,0.423887786218777,0.00878887584036065,0.325889536297413,0.017251160301731,0.903903903903904,321,321,321
"s303",0.912035207192255,4.48301247874228,0.423773637976749,0.00879071947587766,0.325763100474508,0.0172532560945615,0.906906906906907,321,321,321
"s304",0.912001496489294,4.48505193617406,0.423659908120148,0.00879255667462931,0.325637182240164,0.0172553437597253,0.90990990990991,321,321,321
"s305",0.911967846740414,4.48708883365584,0.423546593765851,0.00879438747523383,0.325511777681213,0.0172574233541008,0.912912912912913,321,321,321
"s306",0.911934257651137,4.48912318452575,0.423433692060731,0.00879621191595932,0.32538688292746,0.0172594949339691,0.915915915915916,321,321,321
"s307",0.91190072892905,4.4911550020237,0.423321200181234,0.00879803003472816,0.325262494151074,0.0172615585550214,0.918918918918919,321,321,321
"s308",0.911867260283787,4.49318429929229,0.423209115332979,0.00879984186912137,0.325138607565979,0.0172636142723686,0.921921921921922,321,321,321
"s309",0.911833851427006,4.4952110893777,0.423097434750343,0.00880164745638282,0.325015219427276,0.0172656621405479,0.924924924924925,321,321,321
"s310",0.911800502072377,4.49723538523055,0.422986155696081,0.00880344683342341,0.324892326030645,0.0172677022135322,0.927927927927928,321,321,321
"s311",0.911767211935557,4.4992571997068,0.422875275460929,0.00880524003682523,0.324769923711794,0.017269734544737,0.930930930930931,321,321,321
