,1p_geranoil_logFC,p01_anisaldehyde_logFC,10p_p2octanol_logFC,1p_pyridine_logFC,p1_isovalericAcid_logFC,1M_nMenthol_logFC,1p_bCaryophyllene_logFC,1p_pLimonene_logFC,p01_tmt_logFC,1p_heptanal_logFC,1p_heptanoicAcid_logFC,1p_2heptanone_logFC,1p_methylSalicylate_logFC,1p_isoamylAcetate_logFC,1p_sbt_logFC,1p_isopropylTiglate_logFC,1p_4methylAC_logFC,10p_tmt_logFC,p1_tmt_logFC,1p_linalool_logFC,100p_tmt_logFC,1p_2m2t_logFC,100p_acetophenone_logFC,1p_2hexanone_logFC,1p_2phenylAlcohol_logFC,1p_ethylTiglate_logFC,1p_indole_logFC,100p_sbt_logFC,100p_ebFarnesene_logFC,1p_pDihydrocarveol_logFC,1p_acetophenone_logFC,1p_guaiacol_logFC,1p_2m2p_logFC,1p_Benzaldehyde_logFC,p1_acetophenone_logFC,1p_dimethyltrisulfide_logFC,1p_ntmt_logFC,p01_acetophenone_logFC,1p_transCinnamaldehyde_logFC,100uM_MTMT_logFC,1p_3methyl1butanethiol_logFC,1p_bDamascone_logFC,1p_pCarvone_logFC,1p_dimethylSulfide_logFC,p01_cyclopentanethiol_logFC,1p_ethylButyrate_logFC,1p_tbm_logFC,1p_tmt_logFC,p01_citral_logFC,1p_paraCresol_logFC,10p_n2octanol_logFC,1M_pMenthol_logFC,1p_butyricAcid_logFC,1p_2e3mp_logFC,1p_2hac_logFC,p01_e2butene1thiol_logFC,1p_nCarvone_logFC,1p_nDihydrocarveol_logFC,p01_sbt_logFC,77p_dhb_logFC,1p_aPinene_logFC,1p_Octanal_logFC,1p_25dmp_logFC,1p_propionicAcid_logFC,1p_diacetyl_logFC,100mM_CPD_logFC,1p_bIonone_logFC,1p_hexylTiglate_logFC,1p_citronellol_logFC,100p_2m2t_logFC,10mM_MTMT_logFC,3mM_androstenone_logFC
Olfr190,-0.386354461682191,-0.708219162100242,0.721569330888394,0.234302067548355,0.19337707333711,0.955088473900482,-1.43099356123328,0.235374397614567,-0.51081833011865,0.235289843761497,0.844400065541164,0.425952555166524,0.948590515310753,1.39186643739971,-1.77697131018488,0.193948907490965,0.0495944165292003,-0.340413694809282,0.0595638653430787,0.691541797200805,-0.0236991708105917,0.109402810273074,-0.28681961428221,0.317675770471603,0.223921499291764,0.758475525184405,0.253994349586022,-0.931348374801459,-0.162173827237604,0.354626819964895,0.276759492537729,-0.433383312385164,0.324553232980714,0.39111851349597,-0.552599313924351,-0.0597708305053822,-0.164894646517343,-0.397738919808547,-0.080394525274941,0.000993260499263,0.107459322919993,-0.485646396176716,0.155491403346518,-0.691525340255004,0.768378015674275,-0.589749129883253,0.308172653497169,0.522983007066842,-0.532735647437731,0.479638205689466,0.502078490272786,0.177546585866358,0.810677810813654,0.48697014946894,0.131859476923422,-0.439105266205687,-0.494364249738092,0.291009983606171,0.0210624501794501,0.826816928330328,-0.174155201622425,0.439240283709081,-0.288268236105242,0.416107731436963,0.671676099202801,0.108966284564252,0.28595531997505,0.970217399164858,0.325972527101875,-0.271502290204469,0.346932211719245,0.119913277539956
Olfr191,0.704718083768854,-0.350472657777992,1.76849600677056,0.413421308538985,0.834909580262511,1.19873768008738,-0.960019637542933,0.612165805495601,-0.0022064991786564,-0.328362964891039,0.996426464846161,0.835036748905269,-0.0593028064159356,0.784420156611808,0.657925622657863,0.328218103816269,0.104270114085371,1.39135126327643,0.199106084815192,0.378961583105003,1.02832303725722,1.94853480531294,0.457770285604058,1.83158497593177,0.170972270787761,0.10836630014378,0.428994959991868,1.34164335469462,0.361787655044798,0.337654367880321,0.440641113330499,-0.157458474232713,-0.0740694910498349,-0.0362486362964589,0.293079642831111,0.432268501418157,1.33695728064938,0.21393619883811,-0.0172808166291809,0.89313230215493,0.10394596838574,-0.57731080965244,0.142596162777114,0.477156842229582,0.0947251623367147,0.4595310129879,0.139269665441517,0.9426165064833,-0.482088910524008,0.284820918689599,0.903588830755446,-0.251869530355434,-0.029496093316322,0.175816991405616,0.270914221854889,-0.74797575783134,-0.0940578533495844,0.356389164848361,0.105349181808564,0.412568430285431,0.149357590041688,0.159758114307124,0.515114264757833,0.791593514968199,0.62748521029466,-0.0534783693760113,0.589786841645613,0.158183536263071,-0.0250357015495074,1.21509853125613,0.354521345782578,0.0780847524391369
Olfr193,-0.758933866889068,0.172306251098836,1.40394144152819,0.0632147451519923,0.716918477831511,0.0902825122280376,0.0117110083442079,0.50516984331729,0.838131926848054,0.211414327996133,0.721737581495712,-0.186746209006796,0.458266063496191,1.94551095690367,1.48150058179706,0.320635052875099,0.175956945161168,1.64233857130652,0.717861513556804,0.504336597161473,0.846281846514665,-0.151106248060859,0.734063055716325,0.650532090584383,0.0033968821419075,0.183253295217264,0.137520503000588,1.4489677035817,1.84979735802028,0.501149992030323,1.41686494331428,0.108235981558078,0.452256679712325,-0.73721152933098,-0.379349243073483,0.0493637652111048,0.676224594815327,0.0492668633147293,0.492140447815734,0.514110170557787,0.0116651383423144,0.115272859622402,-0.588142030479956,-1.14099789133365,0.342366762352159,-0.909836974961772,0.241468453620287,1.44098670251092,0.134294987646383,-0.113912218622726,0.0069966663536539,-0.504853414840436,-0.407715831314085,0.187478474021181,0.613864745868656,0.278976751332046,0.251959227943605,0.715189629065882,0.733537582100616,-0.35325638099948,0.944658975384813,0.362503683153893,0.465632369325102,0.624931030621973,1.19836565906229,0.731936725046047,-0.168588530355529,0.517090075776604,0.739667657068606,0.52364947384543,0.0021546452843708,0.0854875958533744
Olfr194,-1.13942497186227,-0.65722227905101,0.816550353141436,0.253136797940252,1.01976711108084,-0.249378085189802,-0.541232416722481,0.0513388060396323,-0.423444139433563,-0.0744317072441154,1.38066469564208,-0.201367598659689,-0.484745744226676,0.38474765827469,-3.16996321153397,0.484171344962646,0.384401571444972,0.0145111100768511,-0.692619974588721,-0.267351289113123,0.329400462461553,3.16095725137799,0.483537175484654,0.30041528538657,0.320351178499533,0.206585258659866,0.308370839102468,0.44301637717128,-0.10885203565546,0.39461530785155,-1.09365085025247,0.294195320191055,-0.821664696810754,0.17535191732913,-0.247725463167853,0.617772714049856,0.786389092234943,-1.46710705508503,-1.33104072945462,-0.681534526535737,-0.59670136885012,0.78503803307759,2.97816283025806,0.448655917156483,0.845649112086754,-1.05512405299323,0.375931515703412,-0.480437903406371,-0.30813464862823,0.922413113609266,-0.0480818130349346,-0.123950189804474,0.122692609267085,-0.0049093664719229,0.411183503025042,0.460569657369382,4.06835988593639,0.154804740246109,0.534574496097025,0.519359110193836,0.519096796421196,0.11221205041085,-0.531923789076925,1.48847940454948,-0.381951294095109,1.40475964859333,0.65014557524342,-0.0262836970596417,0.245685346043716,1.12718001755306,0.41171402459939,-1.15027926745712
Olfr195,0.810064875131173,-0.197935149480879,-0.142492010239825,0.0391621402776269,0.428930656668429,0.375987218311589,0.531683992745858,-0.560364285209892,-0.531451117693744,0.370294587718325,0.18719570030738,0.177991015683451,0.327776402487803,-0.31775989581761,1.71156977085099,0.017493069622382,-0.0144905557310768,1.04023375595542,0.21353318701426,0.421345496182255,1.02574418566863,0.27864997032052,1.07793288055711,0.88618273752826,0.0849240311426073,1.19575112184195,0.169906502856314,1.5816217195204,1.17747133493851,0.274705921034753,0.632008808603365,-0.222543144888657,0.0030596421231399,0.47585877732864,0.0743176076814634,3.14641648403048,-0.0497077745464291,0.786434943829084,0.0189076725301925,0.423370783543798,0.402582321569644,-0.278983010451201,0.154451685742011,0.857427381283718,0.11619283060736,1.72921160356885,0.531841021250276,-0.0449150607756462,-0.344929780674556,0.840522206869062,-0.560032730034314,0.201295684374992,0.505406763733515,-0.427019211269201,-0.274032379170591,0.0592035586310102,0.114819142816514,1.06407071703333,0.917421003122778,0.0706980634954876,0.0525686252136987,0.163211211262344,0.404099745469284,0.0299654916502016,0.786737619113348,-0.0474449848705114,0.57176530537414,-0.172956428202753,1.17433916160094,0.20301741894626,0.273849053823152,-1.25351155324988
Olfr196,-0.694600913542983,0.111776071923284,0.434937114361267,0.39656221855758,0.798699336945519,0.651674154109256,0.228125901854927,-0.0174566558893816,0.440384518752391,0.139096479870653,0.918234299162136,-0.148832339695599,-0.205821498806979,0.96617047757608,4.16545970700879,0.381249874697428,-0.393112660484281,2.98875094461265,1.91316682738249,0.0030767858547113,1.84135984301246,1.96806831137451,1.2340234176114,0.952910656549758,0.057472447417906,0.125365083814533,0.270589468478192,2.60085569178342,0.614262704470495,-0.541764528018134,1.32816785333013,-0.712726530974463,0.188273486040211,0.302195476488308,-0.0581309214474538,0.543348672121919,1.69802404475005,0.715980399271047,-0.0177768996584904,-0.0080596459603265,-0.382375824112582,-0.0054180572218103,0.456638910973576,-0.0169105788355306,-0.209203300616743,0.162533504784607,0.521023767712199,2.6461694515472,0.865855607864999,0.709286440072611,0.183614155260427,0.518887907985617,0.15235130487123,0.380647171758405,0.732469092422051,0.227466910435358,0.0056235794708603,0.279748859741381,1.79136293047108,0.218409342608854,0.268103384536249,0.329692359846319,0.413105735379052,-0.264495088294673,0.488307360204925,0.595226500260909,0.357685003673503,0.30480248038611,0.0112684126062349,1.6058854414325,0.0683220024600293,-0.235795096466084
Olfr198,0.13172000736672,0.282849746874732,0.562988266955661,-0.588463857086955,0.506838061636958,0.518246598243693,-0.964434797470666,0.191195436013231,-0.318213733622803,-0.0272611984339152,1.967663163283,-0.499128993959183,-0.0589852617012486,0.0289675177306879,0.889824597959435,0.132292397956489,0.165913408942405,-0.694157446734351,-0.500646204946422,3.25324522702414,-1.56554583746788,0.0608223419891022,0.272502176173237,-0.0475040381009453,-0.0494004199861792,0.66312853731535,0.0124030770866806,-0.100385199647839,1.45043505774446,0.560887514877775,0.589321649034153,-0.784331084608554,-0.342713928652957,0.317940767576361,-0.455921232966843,0.377064296395614,0.237839502083773,-0.890922715861304,0.110939408576134,0.565713329441087,0.0891548312155672,-0.435038932475481,-0.126744273037332,-0.156578538772386,0.609290222199072,-0.777396084573064,-0.49168591267479,-0.0850857086002096,-0.148682189854253,0.789205618488779,0.584233727169294,0.294562066974938,0.105531221400686,0.190627204404763,-0.331078945052176,0.0113585618142958,0.211392952133699,0.556472882876873,-0.0431918972879622,0.412088452247056,0.116729101249162,-0.432250453373211,0.0272399139168266,0.325569541253239,0.912965473771251,0.889994783727322,0.551683506362601,0.335839773757931,-0.101094392002016,-0.853499709293462,-0.443531161690752,-0.511375722248308
Olfr199,0.409348907103464,0.513583115035576,0.801532345167332,-0.691545773963928,0.268511465784447,0.916358115014447,0.282503072280276,0.464637411150434,0.272383276513398,0.54457764325804,0.836632569976564,-0.291148874907098,0.133953536520919,2.62825677287282,2.68101248410784,0.60111502627115,-0.163520054908905,2.42130718070573,0.185747485056157,0.168745331349658,1.53248584561686,0.389713093042109,1.95715248744371,-0.146246482151699,-0.971441466818342,-0.835224032017601,-0.235439287832618,4.58094199469385,-1.16308678391529,0.763040682954259,0.379102987324277,-0.275983876503446,-0.671244386148308,0.56699531274553,0.319834632641423,0.340345623895087,0.87637879002955,1.53305991496585,-0.659315818177666,-0.489332223358761,0.65363175339837,1.22741524184985,1.15438434447464,0.980042815007725,-1.03841185870197,-0.92123209702037,-0.429060850964386,1.06118343973996,0.490705413180223,0.0755480059484245,0.572232371297367,0.575618800368795,0.469016100103343,-0.497242426993747,1.0080930830726,-0.661423921070211,0.50138372650804,0.905884996190277,0.34352531579406,0.952359296404442,0.699730197776325,-0.503469958092939,-0.743276513102367,0.402292730894098,0.676390752856756,0.161321024227363,0.850168822799429,-0.0558818168779481,0.717977312046258,-0.534253592959951,0.29890992671768,-0.385442440569248
Olfr2,0.528630244224667,0.466411536823303,0.391622921783344,-0.362678644548686,-0.0102715663002835,0.259308669218654,-0.0872808736633907,-0.536974356490538,-0.364202870949929,3.01520077603121,0.0001867196277676,-0.651061665908629,0.171345554857304,0.324043564010257,-0.610723764981949,0.20424185698106,-0.149560036187547,-1.18963855080107,-0.0490393561085956,0.070473097421538,-0.17788737406235,0.378594998207132,-0.259467041427718,-0.0865859097682433,-0.66449823382071,0.0183505916443357,0.695436797727191,-0.810351241556644,0.543271702310363,0.291745635445569,0.0228765059790639,-0.429588161563627,-0.0903629338410505,0.300584028986778,0.172377803199035,-0.129214772784993,0.029085519301146,-0.526211812895164,-0.0845159724084511,0.0707740728364103,0.15675053343963,-0.549438055759086,0.253270859970297,0.366952011736606,-0.681622441206802,0.104913257589572,0.006693099685009,-0.0728748779887674,0.0598242245295906,0.193391893733916,0.696636079960127,0.35799113849493,0.754626837699098,0.241631420187271,0.0148457404337654,-0.255737584356292,-0.0953104212178925,0.269479206521155,-0.476520675773946,0.410532503218184,-0.246128853907985,2.38571734510849,-0.0375941354690708,-0.72596657353589,0.586606664854597,0.54693447841367,0.464679758401209,0.827873322698304,0.4970665629338,-1.78288416272058,1.00322522190322,0.144436600735053
Olfr20,-0.182688318347417,0.23701739446317,0.117262438340836,1.53775466757862,0.511313658142941,0.135471189718555,0.365996075237621,0.617671377198257,-0.627514746551581,0.743967576629897,0.920071741952519,-0.245159516048608,-0.21625682688133,0.141255120021815,1.88118571807333,0.336852514394879,-0.0106693906029426,1.85742885391165,-0.130814931426132,-0.396866725439517,2.18461322235925,-1.04621110669498,2.51630731280152,0.193735567510127,0.477618750250955,-0.640586734921868,0.144317504063291,4.37502638293113,0.228161455229771,0.113610209658844,0.552223358280128,-0.515556816274738,-0.0741851660960635,-0.251008512002444,0.216509151758948,0.0312888480300409,3.18836827539384,1.41471383989692,-0.360399894948256,0.0387751696559024,0.423760672421347,-0.15733448266152,-0.412070672285296,0.473486572274387,-0.748410990764181,0.121324850404346,0.188302081162995,0.697751766956211,-0.358591973037031,0.343314605137716,0.0381883165904226,0.177758485855376,0.136887262303913,-0.0662339743577512,0.227505911385599,-0.0261230417693517,-0.358081032236744,0.277353450855511,0.359195653398729,-0.0395748225803791,-0.483176162759707,0.54854797970654,-0.0528542560807796,0.565274723109193,0.518087620112083,-0.213259441160752,0.958549626730943,0.410775149453811,-0.408836950978469,0.386516826015988,0.222217528775265,-0.274619032912224
Olfr201,-0.773215812029524,0.140645211559223,0.243155035362978,-0.444649411110971,-0.33763110588449,1.22643959656311,-0.355325467158126,-0.316560564674635,0.421162424523336,-0.316132606203603,1.28885422853415,-0.0749005797055933,0.176780408480642,0.545305668732787,0.687661719578859,0.0532349993500338,-0.715240161150756,1.34516942917843,0.450424497448525,0.421972459531041,0.940218395062322,-0.244600583150711,1.23706751714739,0.28171323975781,-0.0034660831511319,0.161641960503712,0.0166659379590005,2.89008778382542,0.867969582009773,0.739251069576239,-0.316142075604208,-0.138104989960584,-0.531799778455553,-0.102301615478877,-0.0147625753968425,0.523925800369752,0.590216157228404,0.489628019231637,-0.922851658042249,0.770426483614633,-0.249966699493466,-0.0893419347334749,0.779873779095327,-0.452363579314188,-0.763180068944287,-0.0173716447600038,0.143635598298831,-0.450119157843528,-0.306178381628841,0.373326866777719,-0.154552856496809,0.688671270546046,-0.24286483842054,-0.737442886174024,0.327026499897962,-0.940274420268214,0.571708198286267,0.769459054190166,0.268441379094675,0.391636855842044,0.624951840334756,-0.520550944163287,0.605816192052159,0.388407712040449,0.288443646682169,0.486941926811793,-0.995896495935963,-0.120521988721378,-0.246056750301239,-2.29322619066608,1.34730198298607,-0.404668273236916
Olfr202,-0.559875444285229,-0.45443480250937,0.312844077091928,-0.486352588428488,0.173538216355812,2.35019320352899,-0.0666102858430983,0.455075134544701,0.694756594074225,-0.0286271552946826,0.97145950548837,-0.492746205937114,-0.208389644996633,-0.366612914980635,0.359589804965843,-0.272462498890116,-0.758373216630433,0.437357645649864,0.998854434253655,-0.643564535449074,0.741451088580458,-0.363728539923546,1.0330603124022,0.110760578779549,0.235279552627332,-0.295743083802349,0.0178817484892763,-0.261313860308295,0.0814341011718547,0.398253807703987,0.133648223991395,0.0221621933595077,-0.615552207672803,0.0438104326972084,0.0628589027051803,0.2597972714451,0.0120672373973359,-0.376789059132925,-0.24659360057864,0.0167529168628508,-0.563335133341837,-0.128256510824312,0.645528374855111,-1.02689808109379,-0.866358051952221,-0.318448819237146,0.405768204718882,0.267334797975826,-0.41433181900995,0.057131959595444,0.0338047175691215,0.697821823882458,-0.0250577038131003,-0.209262173148253,0.671522740923869,-0.637818301950689,0.27718598820888,0.47526028347742,-0.149378457405327,-0.0225420858548381,0.148142005379875,0.736696033669177,0.28146738557673,0.327943028069198,0.888921120178144,0.762375610901089,0.0316065275728986,-0.587415341186237,0.300511272217577,-2.2304738029709,0.854125802631325,-0.563985898006396
Olfr203,-0.106986622944102,0.443608581962752,0.0325150281946853,0.941394853141796,0.170942752158776,0.0677487183771283,0.804749258576699,-0.715794297277107,0.536790925622054,0.286299469018806,0.379633199032196,-0.189890565152153,0.440699602433541,0.573962748746914,0.741403817868555,-0.0232727475710687,-0.661879817653799,0.676560330511178,0.745070434609012,0.542226294754339,1.16040190159176,0.317126772895067,0.407679118316212,0.527958886080621,0.772160950407923,-0.49279236295183,0.513072372841691,3.0375470106816,0.329701033061841,-0.355912129772,-0.327351910859273,-0.607200231453122,-0.0818665288602799,-0.590145506069301,0.311289787246047,-0.198693723892475,-0.475026847691014,-0.442275827269963,0.852149035816643,0.697550466862232,-0.0108788754662401,-0.59476877936577,0.963735161416211,1.2171611232586,-0.505328487334943,-1.58880911774621,0.373689174550016,0.0575085651524608,1.50057332091279,0.101736358128446,0.179509311133685,-0.478214727626083,0.485242144514647,-0.652296354271936,1.22382673049357,-0.976641189177397,2.58021171186322,-0.233511432473178,0.319356543603614,0.714497807839949,0.571604330015887,0.935104594401602,0.120827467265867,-0.498737345668466,0.851175509146104,-0.128226314703475,0.101454014929054,-0.373191844676878,0.243495340909018,-1.76792166647878,-1.58099173891704,-0.0834196157443383
Olfr204,-0.623448815808066,0.0223109938414601,0.262856181583451,1.09441936699837,-0.0383217210977551,0.112870029396028,0.0962108157956774,-0.683139657084686,0.68065813030211,-0.591232537496632,0.442878965006534,-0.119829217359843,-0.349217523762001,0.304956114490519,1.02341149761158,0.369959287552496,0.185766272372087,0.14566984981199,0.740926049580369,0.454590084362557,-0.147281096913907,-0.602646166503128,1.09588632020655,0.0445150394795086,0.583200861213606,-0.155663980557755,-0.0707014360130071,0.301237223242959,0.664690856339515,-0.120843873649036,0.755589315513523,-0.0399757671007513,0.0042871385324882,0.536520928602107,-0.0570486958605283,0.23681666519078,0.0160660647712509,0.205157958266762,0.443566296654064,0.269986485686701,0.397002088767248,0.0062591419253586,-0.752722862783284,-0.839805449417654,-0.336350620733327,-0.495932455187749,0.58663316930281,0.395817951331536,0.150665220842259,0.540737412098069,-0.5061966508011,0.117784414809042,0.500117889698324,0.213741773588487,0.608176351086046,0.0055383634859189,-0.6224990623733,0.185433871660379,-0.636705830110638,2.49533003000717,-0.291349565309051,-0.356190099022191,0.0230795103679184,-0.363771768606181,0.746553958313781,0.0226540211592496,-0.223580410793378,0.630732575580549,0.0016815550032195,-1.90655476567316,-0.11351377487007,-0.681958709522476
Olfr205,0.120715573259939,-0.36815670877644,0.422550199828175,0.39344350500675,1.43384912754421,0.555430724291419,-0.25083461142245,-0.119704068251263,0.119700764372038,0.20857153542242,1.21622863972211,-0.447660814810158,0.715247578702049,0.845382202264909,-0.308081928337527,-0.0794542473260097,-0.377156943684523,1.8169461062097,0.301306913316266,-0.0804332764938129,0.705417643166051,-0.876258800518174,0.918652074147574,0.138266115006025,-0.0932532992915844,0.357245885524115,-0.135187343405363,-0.0177153929267263,0.721632922426435,-0.136927941029589,0.414627795057311,0.271738079013942,0.0121984182126743,0.224120101752438,-0.136636976497904,0.135950219703155,0.188749261347462,0.557072328326581,0.439763775743421,-0.124944651790395,0.342040789200174,-0.0121892212552343,-0.138185923649558,0.619975420151893,-0.228976431645898,-0.396785122631103,0.268175698879433,1.48922766950517,-0.222457436784717,0.0142636669193268,0.674936626252784,0.19977952960329,-0.128531748871429,0.192183529480452,1.00986644966201,-0.101976192515335,-0.331823157406338,-0.0504383792969266,0.188417737969614,3.16632458121746,0.115469493770557,0.501471941052061,0.226578519031609,0.249537451157699,0.248356581459187,0.0290342782777206,0.651717054671827,0.272827561953018,-0.167733163527908,-0.986220996801676,-0.199502777844935,-0.044714769328618
Olfr206,-0.464891668633632,-0.480027341145748,0.207673580040651,0.568673970563378,0.285145389689891,0.19649515006528,0.951884606485746,-0.621445543241844,-0.0612962717396267,-0.26928595677851,0.820671919553702,0.0946405270534569,-0.345527477219981,-0.192437180021594,0.503840329649813,0.515921628169526,0.736116424526661,-0.438364435119833,0.137175092434626,0.136048296591446,0.165148432936522,0.154875631141997,-0.0449639179440699,0.460984973189608,0.307587986762476,-0.483823997405585,-0.217135028599151,-0.0668233236218174,0.594223704202835,-1.25671720527264,0.39153619459867,-0.336741177956748,-0.200746955913062,-0.12001074403815,-0.4740889199198,0.0933764483444501,-0.114624612278868,-0.274819717877514,-0.12329098603683,0.0865351742602649,0.30987089962824,-0.0875925223546613,0.346118823474052,-0.192232091356816,-0.200640817006748,-0.0996106108900832,0.588876274095143,0.47490290787039,-0.367893332796025,0.54996428760842,-0.0151361283097773,0.185759411438351,-0.419709341659334,0.480809449828602,0.564312879307321,0.181254936293088,0.377760295027351,0.33485948376155,-0.0583659498086274,3.35302334146452,0.405662202730444,0.296491037209796,-0.0143729977880206,-1.27157234736142,0.827336262423059,-0.173875178725637,0.0649754954203117,0.318443852984773,0.0867654594472547,-2.53343118051938,0.123534368609022,0.0049013373669516
Olfr209,-0.0710715471035378,0.663590030913727,0.255560263145152,-0.378436292440328,-0.11833611477101,0.4148442839134,-0.249415521250702,-0.366206635784922,0.253002707030264,-0.390607848915547,-0.426915030620584,0.0390409215922576,-0.114252649260495,0.0712890147620755,1.33363420735749,0.489301539918122,-0.213737486843888,0.781080887479172,0.580152165092945,0.0398023832892609,1.25976265091585,0.32191157128561,1.88622849604017,0.654685825028278,0.897952141803,-0.888499121535007,0.288074237211922,3.20560199244592,0.272266726895577,0.274191998192373,0.880998820465699,-0.357373389613923,0.27417044326723,0.471329368431546,-0.0866044689201551,0.311040544741207,-0.441050307291099,0.352029378484787,-0.287054791261535,0.272237057512562,0.058994810829672,0.214230123158162,0.0835143416673175,-0.248222815368152,-0.212437900677289,-0.000899826099148,0.224155987807259,0.225953633439569,0.361292253936692,-0.160132641253214,0.274267109465132,0.0586969448312939,0.421139315762038,0.206879540789712,0.221689429816006,-0.429822430302608,0.382856367492407,0.912693210331869,-0.210854981079872,0.879736908060737,0.382837532446945,0.154769556767525,0.38955248788697,-0.0177826839940366,0.742672934087299,0.0458717753942626,0.0621101234577123,-0.0232785239708935,0.0873514209337247,-0.338773681610919,0.85019423315701,-0.75756436073683
Olfr211,-0.58317696682622,0.0667966491474343,0.0678898219370387,-0.010494992634229,0.495159312294177,0.0983674745623276,-0.433604856688874,0.280956641224375,-0.104786198720807,0.322224440983008,1.06960796519706,-0.440387227712119,-0.62499845368032,0.0503492581041921,0.997394802824208,0.17929932775809,0.104698703142317,-0.160833135709764,0.209234822509098,0.167791266762305,-0.471183546139512,-0.279386568771247,0.289439478489009,0.229962878778281,0.176405934858746,-0.101043955875978,0.1752129233688,1.40354090443139,0.370031402930052,0.114637652742477,0.27721598484843,-0.30770907918785,0.0692380302302619,-0.0474383933008104,0.200716678691885,0.0825068249924138,0.235866342346679,0.0917672316108773,-0.227110361868145,0.214504535305805,0.187402043000188,-0.281805343776305,-0.0590356823760885,0.323137684731006,-0.0538299827306816,-0.132854012528915,0.16460790900998,0.047547481843009,0.123497824925876,0.343325432154587,0.0596643024300746,-0.24465403129448,-0.0789503742787666,0.0789690172075208,0.702570554948007,-0.121555809028932,-0.311082825144601,0.206700149929445,0.731007781175416,0.339503515210597,-0.0066925020006553,0.262079440130465,0.137438236875558,0.620504742893874,0.1155936786722,0.309580367005482,0.511129716703346,0.106396856007482,0.122121620156172,-0.541452273826028,0.517476990887453,-0.117095311377955
Olfr212,0.0569052383142034,-0.0235284968725112,1.33283079828608,-0.116607408514411,0.283435945758881,0.0868649567184185,-0.130305993261696,0.556204654554006,-0.163343454313499,-0.043368384909901,1.36147439010785,-0.0524796926675135,-0.250913491024632,2.28724291641949,-0.106890514461581,0.180809378272601,-0.264622252193392,-0.667274023717421,-0.331278782778779,0.217248548852426,-0.829959826971902,-0.0331287247631939,0.0794439098800478,0.216381964870785,0.244030977212149,0.159378224352061,0.310125750903663,-0.826782825476085,0.541152541871898,0.377429573429353,0.371871007824278,0.0427696951120801,-0.144578036603522,0.245352691737834,-0.132033728746273,0.1774230240331,0.149253690833356,-0.55545760684923,-0.216891499072698,-0.0763196119567655,-0.124190465587067,-0.374662921406397,-0.0806535514308723,0.351750729545593,-0.0456271391703168,0.235594945072948,0.302159269380534,0.0027873421689398,-0.301999601850243,0.243856688297469,1.08637611071936,-0.125973250747233,0.689853264184562,-0.218003636643662,0.445931912443983,-0.35629549135852,-0.0712550690975544,0.734244532807973,0.0402913221760004,0.446863002493473,0.0643418147931206,0.304035516828617,0.0214515540115073,0.405757620752995,0.293553251130027,0.32394405040741,0.534484358291566,-0.0631915189686287,0.537751366342725,-1.38143793705303,0.0148552476674975,-0.0407540909271789
Olfr213,-1.046563943085,0.0657497568969515,3.39799291814641,0.3429106075781,0.268687987958434,0.638178419203915,-0.894017474246915,0.316014289937068,-0.446685379344979,0.451543939877172,1.0313798544031,-0.360219609290693,-0.123500875870917,1.74980684209597,0.696072721501597,0.071262537360184,0.247804367604571,-0.710367618402191,-0.43135094439976,-0.0417966473921644,-0.380546245386394,0.266789519525935,0.92359814117757,0.327178905162815,0.247538595238166,0.24195230364464,0.584471035994242,-0.120294204048346,0.578581192941902,-0.115845431608883,0.440512317259128,-0.628145392560142,-0.0771208247267789,0.31214459110544,-0.206558766187705,-0.167614331846061,0.0104643819751577,-0.60200616862118,0.132511035061572,0.659094817891036,0.19258841468328,-0.710287331249114,-0.159494258649281,-0.101323357267847,-0.0843495553785545,-0.28134385277165,0.356173128991392,0.294479699842242,-0.181605195750349,0.131423041905446,0.798459365747222,0.334587488849233,0.374640536244795,-0.110280297423397,1.00345982062141,-0.240107800425344,-0.526059400830957,0.216293705317352,-0.0760908511868049,0.555618713339343,-0.159169613773591,0.204468870185879,0.466887665550189,0.118088310916696,0.438590269062297,0.658418461508339,0.170599988223731,0.314197774635877,-0.232611057726589,-1.52830180546201,0.347496405745075,-0.0790654152756305
Olfr215,-0.219311567559262,-0.0710816115374467,1.32266817479009,0.257219378788156,-0.0292001031009983,-0.226482235229122,-0.836870892949627,-0.324329160958825,0.327506157501814,0.524957954051387,0.71832594576497,0.547901866215102,-0.248407032241714,0.0210036038419688,0.591894523762428,0.392305602291355,-0.013424584633017,-0.377307563880987,-0.199666159688268,0.83028726371595,-1.55838555550452,-0.263163942379432,0.336782357344186,0.568067190575985,0.219975798243875,-1.15997414517396,0.26146249827159,-0.358190787492325,0.449763081992189,-0.310612520986336,0.418405193295378,-0.168168038359876,0.29095141159056,0.191421147360956,-0.548524608690792,0.289118720401319,-0.415554366366375,-0.303835316397655,0.3281976735962,-0.255047413233892,0.0001721262943513,-0.522224770283758,0.187781410076517,-0.983435131416567,-0.595718635730108,0.316584175077528,0.600890122133296,-0.527266238497158,-0.1593166023158,0.281926795057437,0.603783886425055,-1.33452914545274,0.0807474436530083,0.12353660415613,0.895723518468287,-0.0862926963083045,-0.243876970257119,0.855365736051625,-0.230423225843172,0.0817443925878049,-0.0791296012109606,0.258632047061531,0.167739467517936,0.335312351709015,0.0624383036337163,0.600411702301961,-0.53454613894818,0.155640834701046,-0.241683680070568,-2.96888014804528,0.270216547610925,-1.04458624376595
