,symbol,logFC,FDR,cid
10231,Olfr1362,0.106945783367936,1.0,19310
10232,Olfr1364,0.0559142595082127,1.0,19310
10233,Olfr1370,0.0750553177149906,1.0,19310
10234,Olfr1377,-0.291578997339713,1.0,19310
10235,Olfr138,-0.0467303235364298,1.0,19310
10236,Olfr1380,-0.455303541456711,1.0,19310
10237,Olfr1381,-0.0246144842850075,1.0,19310
10238,Olfr1382,-0.0266925834836299,1.0,19310
10239,Olfr1383,-0.722834549255046,1.0,19310
10240,Olfr1384,-0.323237532330564,1.0,19310
10241,Olfr1386,0.209150151117775,1.0,19310
10242,Olfr1388,0.176181745248698,1.0,19310
10243,Olfr1393,-0.0973149998937207,1.0,19310
10244,Olfr1394,-0.330757937061592,1.0,19310
10245,Olfr1395,1.03241682210593,0.0001836688122601,19310
10246,Olfr1396,1.43295529070761,0.0001335205498497,19310
10247,Olfr141,0.0107304390810418,1.0,19310
10248,Olfr1411,-0.066021327203297,1.0,19310
10249,Olfr1416,-0.227715432023794,1.0,19310
10250,Olfr1419,0.157481946760967,1.0,19310
10251,Olfr1427,-0.0264595177088775,1.0,19310
10252,Olfr1437,0.227696013149781,1.0,19310
10253,Olfr1443,0.102588095121221,1.0,19310
10254,Olfr1449,0.815327335867743,1.0,19310
10255,Olfr145,0.129739171153083,1.0,19310
10256,Olfr1451,0.354256680836957,1.0,19310
10257,Olfr1454,0.155238687002037,1.0,19310
10258,Olfr1459,0.331415734918269,1.0,19310
10259,Olfr146,0.434331655344336,1.0,19310
10260,Olfr1463,0.115906472168019,1.0,19310
10261,Olfr1465,0.273647129524329,1.0,19310
10262,Olfr1466,0.285099930458065,1.0,19310
10263,Olfr1467,0.197857187878066,1.0,19310
10264,Olfr1469,0.130260933509124,1.0,19310
10265,Olfr147,0.0700008159629796,1.0,19310
10266,Olfr1471,-0.0332924734235727,1.0,19310
10267,Olfr1472,-0.813136584356806,1.0,19310
10268,Olfr1477,-0.0517716070348931,1.0,19310
10269,Olfr1487,0.133916292786977,1.0,19310
10270,Olfr1497,0.274438700050958,1.0,19310
10271,Olfr15,0.0816830299076705,1.0,19310
10272,Olfr1500,-0.593772459450061,1.0,19310
10273,Olfr1505,-0.260019663159543,1.0,19310
10274,Olfr1506,1.82970759130259,1.0,19310
10275,Olfr1507,1.09269312330484,0.0019842056644473,19310
10276,Olfr1511,0.122068746176871,1.0,19310
10277,Olfr1537,-0.291718683613216,1.0,19310
10278,Olfr16,0.056976752085608,1.0,19310
10279,Olfr165,0.244649187291185,1.0,19310
10280,Olfr166,0.388616252287705,1.0,19310
10281,Olfr167,-0.179621566166012,1.0,19310
10282,Olfr168,0.0521497705580971,1.0,19310
10283,Olfr169,0.205801737946425,1.0,19310
10284,Olfr170,0.276904291814598,1.0,19310
10285,Olfr171,0.192371090073852,1.0,19310
10286,Olfr173,-0.0862230242234458,1.0,19310
10287,Olfr177,0.0514902650462799,1.0,19310
10288,Olfr180,0.427895143017135,1.0,19310
10289,Olfr181,0.717852007667442,1.0,19310
10290,Olfr183,0.110895827968487,1.0,19310
10291,Olfr186,-0.189923981745039,1.0,19310
10292,Olfr190,-0.0597708305053822,1.0,19310
10293,Olfr191,0.432268501418157,1.0,19310
10294,Olfr193,0.0493637652111048,1.0,19310
10295,Olfr194,0.617772714049856,1.0,19310
10296,Olfr195,3.14641648403048,7.271260320279549e-12,19310
10297,Olfr196,0.543348672121919,1.0,19310
10298,Olfr198,0.377064296395614,1.0,19310
10299,Olfr199,0.340345623895087,1.0,19310
10300,Olfr2,-0.129214772784993,1.0,19310
10301,Olfr20,0.0312888480300409,1.0,19310
10302,Olfr202,0.2597972714451,1.0,19310
10303,Olfr203,-0.198693723892475,1.0,19310
10304,Olfr204,0.23681666519078,1.0,19310
10305,Olfr205,0.135950219703155,1.0,19310
10306,Olfr206,0.0933764483444501,1.0,19310
10307,Olfr211,0.0825068249924138,1.0,19310
10308,Olfr212,0.1774230240331,1.0,19310
10309,Olfr213,-0.167614331846061,1.0,19310
10310,Olfr215,0.289118720401319,1.0,19310
10311,Olfr220,0.0338562681421074,1.0,19310
10312,Olfr221,-0.259281134190762,1.0,19310
10313,Olfr224,0.680849489099756,0.61365223915432,19310
10314,Olfr235,-0.215698335650795,1.0,19310
10315,Olfr237,0.25125302454945,1.0,19310
10316,Olfr247,0.424680366387803,1.0,19310
10317,Olfr251,0.490320920141359,1.0,19310
10318,Olfr259,0.0577261267808267,1.0,19310
10319,Olfr27,-0.447416387838525,1.0,19310
10320,Olfr275,-0.0188275402765128,1.0,19310
10321,Olfr285,0.204052353366946,1.0,19310
10322,Olfr286,-0.798981867650134,1.0,19310
10323,Olfr287,-0.655101182644631,1.0,19310
10324,Olfr288,-0.92509332092953,0.667752191243763,19310
10325,Olfr297,0.359272345081949,1.0,19310
10326,Olfr30,-0.198610404573518,1.0,19310
10327,Olfr308,0.37229737737847,1.0,19310
10328,Olfr309,0.22062648806915,1.0,19310
10329,Olfr31,2.36432654131284,5.27636926798173e-16,19310
10330,Olfr311,0.132168937625447,1.0,19310
10331,Olfr314,-0.0014073944782684,1.0,19310
10332,Olfr315,1.80186006089229,3.49639292220301e-07,19310
10333,Olfr316,0.294328234741772,1.0,19310
10334,Olfr317,-0.370023577916171,1.0,19310
10335,Olfr32,0.0854006714675817,1.0,19310
10336,Olfr325,0.201819482531394,1.0,19310
10337,Olfr328,0.0216107775658823,1.0,19310
10338,Olfr329,1.51962918810267,1.83740318528973e-06,19310
10339,Olfr33,-0.18913616884677,1.0,19310
10340,Olfr330,2.15827253504518,2.02003070416297e-09,19310
10341,Olfr332,-0.231814364555838,1.0,19310
10342,Olfr338,0.371933813918651,1.0,19310
10343,Olfr346,0.203205621574905,1.0,19310
10344,Olfr350,-0.354051893351769,1.0,19310
10345,Olfr351,0.157385270294455,1.0,19310
10346,Olfr352,-0.847280408154713,1.0,19310
10347,Olfr353,-0.201836285407109,1.0,19310
10348,Olfr361,0.221645489926033,1.0,19310
10349,Olfr362,-0.423903737470125,1.0,19310
10350,Olfr374,0.0727147237940246,1.0,19310
10351,Olfr376,-0.233133751603847,1.0,19310
10352,Olfr381,-0.132690600184243,1.0,19310
10353,Olfr390,-0.1109673620668,1.0,19310
10354,Olfr392,0.395900321150694,1.0,19310
10355,Olfr398,-0.0714486315114599,1.0,19310
10356,Olfr406,0.181947972055339,1.0,19310
10357,Olfr424,-0.201742478342726,1.0,19310
10358,Olfr429,0.257574976889147,1.0,19310
10359,Olfr43,0.160687068835823,1.0,19310
10360,Olfr434,0.106381296230118,1.0,19310
10361,Olfr441,0.166326344690797,1.0,19310
10362,Olfr447,0.99512765292934,1.0,19310
10363,Olfr46,0.145456669150755,1.0,19310
10364,Olfr463,-0.0925745906567284,1.0,19310
10365,Olfr464,-0.109708433829494,1.0,19310
10366,Olfr467,0.0326394852647029,1.0,19310
10367,Olfr469,0.580109737299323,1.0,19310
10368,Olfr47,-0.018710933240075,1.0,19310
10369,Olfr472,0.280794067694499,1.0,19310
10370,Olfr473,0.496476544148591,1.0,19310
10371,Olfr476,-0.212076501908015,1.0,19310
10372,Olfr477,-0.416149916762886,1.0,19310
10373,Olfr478,0.608006432274313,1.0,19310
10374,Olfr480,-0.339103276326509,1.0,19310
10375,Olfr481,-0.434326291396058,1.0,19310
10376,Olfr488,0.0579984466851495,1.0,19310
10377,Olfr491,1.96250556661176,1.11439243185653e-10,19310
10378,Olfr502,0.0236109511253073,1.0,19310
10379,Olfr506,-0.36632258495555,1.0,19310
10380,Olfr508,0.354875023930663,1.0,19310
10381,Olfr516,-0.0779508979215659,1.0,19310
10382,Olfr518,-0.149688476273447,1.0,19310
10383,Olfr52,-0.0922869000978505,1.0,19310
10384,Olfr524,-0.293942082353093,1.0,19310
10385,Olfr525,0.0809841478405807,1.0,19310
10386,Olfr527,0.266238486127797,1.0,19310
10387,Olfr53,0.317524082318107,1.0,19310
10388,Olfr531,0.299719550783539,1.0,19310
10389,Olfr532,-0.171836929911122,1.0,19310
10390,Olfr536,0.0884795077297074,1.0,19310
10391,Olfr558,0.0711469464092445,1.0,19310
10392,Olfr56,0.566824327031762,1.0,19310
10393,Olfr560,0.196073075530443,1.0,19310
10394,Olfr561,-0.0055584391368779,1.0,19310
10395,Olfr569,0.393237508806676,1.0,19310
10396,Olfr576,0.327538718155127,1.0,19310
10397,Olfr577,-0.724803405986324,1.0,19310
10398,Olfr578,0.0602509061566635,1.0,19310
10399,Olfr59,-0.115336564439872,1.0,19310
10400,Olfr599,-0.0921330892020647,1.0,19310
10401,Olfr6,-0.128167163969719,1.0,19310
10402,Olfr60,0.680663312719759,0.612348254551539,19310
10403,Olfr606,-0.437765507558708,1.0,19310
10404,Olfr61,0.0452550788740521,1.0,19310
10405,Olfr610,0.0625474641447833,1.0,19310
10406,Olfr611,0.280455644144011,1.0,19310
10407,Olfr612,-0.168795173379169,1.0,19310
10408,Olfr615,0.0575036502863944,1.0,19310
10409,Olfr618,-0.0820912286063402,1.0,19310
10410,Olfr62,0.275741875010585,1.0,19310
10411,Olfr620,0.28452614835503,1.0,19310
10412,Olfr630,0.0499881252993581,1.0,19310
10413,Olfr64,0.332988478797671,1.0,19310
10414,Olfr644,0.0995990574329161,1.0,19310
10415,Olfr646,-0.0160379369584817,1.0,19310
10416,Olfr649,0.194236607757358,1.0,19310
10417,Olfr676,0.0480532733958032,1.0,19310
10418,Olfr691,-0.227847508993171,1.0,19310
10419,Olfr693,0.206256518748931,1.0,19310
10420,Olfr694,-0.118155453119113,1.0,19310
10421,Olfr695,0.233550976058654,1.0,19310
10422,Olfr697,-0.217493889254635,1.0,19310
10423,Olfr698,-0.184871918953058,1.0,19310
10424,Olfr699,0.316785926216053,1.0,19310
10425,Olfr701,0.414431442512023,1.0,19310
10426,Olfr705,-0.201203857962741,1.0,19310
10427,Olfr706,0.355372085508698,1.0,19310
10428,Olfr707,0.165469333452519,1.0,19310
10429,Olfr710,0.289607387639869,1.0,19310
10430,Olfr713,0.0240104137752471,1.0,19310
10431,Olfr714,-0.0144471900388611,1.0,19310
10432,Olfr715,0.0839549917370645,1.0,19310
10433,Olfr716,-0.384452106495458,1.0,19310
10434,Olfr720,0.353071153479641,1.0,19310
10435,Olfr722,-0.192725704196301,1.0,19310
10436,Olfr723,-0.0796521371175456,1.0,19310
10437,Olfr724,0.728444592355992,1.0,19310
10438,Olfr726,0.39496460497268,1.0,19310
10439,Olfr727,-0.124395575304806,1.0,19310
10440,Olfr729,-0.0508298866924063,1.0,19310
10441,Olfr733,0.080087564956197,1.0,19310
10442,Olfr736,0.0706201223735355,1.0,19310
10443,Olfr740,0.304591328725078,1.0,19310
10444,Olfr741,0.123353144250585,1.0,19310
10445,Olfr742,0.132932180818354,1.0,19310
10446,Olfr743,-0.089563434132458,1.0,19310
10447,Olfr744,0.374358642045248,1.0,19310
10448,Olfr745,0.110876637230753,1.0,19310
10449,Olfr746,0.279129126647722,1.0,19310
10450,Olfr748,0.0773348656092874,1.0,19310
10451,Olfr749,0.0517135279309018,1.0,19310
10452,Olfr76,-0.358928481005649,1.0,19310
10453,Olfr796,0.136628901457833,1.0,19310
10454,Olfr819,0.215354789507498,1.0,19310
10455,Olfr820,0.156928773502432,1.0,19310
10456,Olfr823,0.0274760640031901,1.0,19310
10457,Olfr824,0.204830718532723,1.0,19310
10458,Olfr830,-0.351186860205206,1.0,19310
10459,Olfr843,0.115298303725555,1.0,19310
10460,Olfr851,-0.0177604267295876,1.0,19310
10461,Olfr874,0.275008375988577,1.0,19310
10462,Olfr875,0.457179809074383,1.0,19310
10463,Olfr876,0.263905779691252,1.0,19310
10464,Olfr881,0.307619824292841,1.0,19310
10465,Olfr884,1.00722010881979,0.612348254551539,19310
10466,Olfr888,-0.140446408658125,1.0,19310
10467,Olfr889,0.667924768264814,1.0,19310
10468,Olfr890,-0.786305762720337,1.0,19310
10469,Olfr898,0.147634558024934,1.0,19310
10470,Olfr9,-0.440738405943123,1.0,19310
10471,Olfr90,0.132854769888153,1.0,19310
10472,Olfr901,-0.329757428130722,1.0,19310
10473,Olfr902,0.595049425230075,1.0,19310
10474,Olfr904,0.269255307406682,1.0,19310
10475,Olfr907,-0.191283936260326,1.0,19310
10476,Olfr91,0.288287132477394,1.0,19310
10477,Olfr910,0.244647478281123,1.0,19310
10478,Olfr912,0.532744051740302,1.0,19310
10479,Olfr913,-0.775750532369962,1.0,19310
10480,Olfr914,-0.585854818610589,1.0,19310
10481,Olfr918,0.364753330471695,1.0,19310
10482,Olfr92,-0.145373578196188,1.0,19310
10483,Olfr921,0.348476539048041,1.0,19310
10484,Olfr923,-0.022201216758393,1.0,19310
10485,Olfr93,-0.20518441327005,1.0,19310
10486,Olfr935,0.347612454083434,1.0,19310
10487,Olfr937,0.285340255744823,1.0,19310
10488,Olfr948,0.305444285266886,1.0,19310
10489,Olfr95,-0.376661758771176,1.0,19310
10490,Olfr954,0.125787780567126,1.0,19310
10491,Olfr959,0.211313092993163,1.0,19310
10492,Olfr968,0.666533447040508,1.0,19310
10493,Olfr972,0.0348099282502541,1.0,19310
10494,Olfr975,0.163254728957841,1.0,19310
10495,Olfr978,0.197180392253574,1.0,19310
10496,Olfr979,-0.0210461100941241,1.0,19310
10497,Olfr980,0.255689688798784,1.0,19310
10498,Olfr981,0.327896881222638,1.0,19310
10499,Olfr983,-0.276415060924095,1.0,19310
10500,Olfr1,0.0567737355678397,1.0,27457
10501,Olfr1009,-0.581270389026233,1.0,27457
10502,Olfr1012,0.776068470900613,0.472870212891586,27457
10503,Olfr1013,2.00267045091932,1.19497587138254e-11,27457
10504,Olfr1014,0.450381004557545,1.0,27457
10505,Olfr1015,1.51856634493568,0.0001966038067056,27457
10506,Olfr1016,1.97852158301082,6.58128190201627e-07,27457
10507,Olfr102,-0.0597610575912761,1.0,27457
10508,Olfr1023,-0.168799326877649,1.0,27457
10509,Olfr1029,-0.599110383018017,1.0,27457
10510,Olfr1030,-0.122793270386506,1.0,27457
10511,Olfr1044,-0.0698821112142556,1.0,27457
10512,Olfr1047,0.926381437885951,1.0,27457
10513,Olfr1054,3.37941299983468,7.45399051429628e-20,27457
10514,Olfr1056,-0.300052643864165,1.0,27457
10515,Olfr1079,0.141019886381108,1.0,27457
10516,Olfr1082,0.425793727033959,1.0,27457
10517,Olfr1085,0.083657254263456,1.0,27457
10518,Olfr1090,-0.0495757301930205,1.0,27457
10519,Olfr1093,-0.321025820046406,1.0,27457
10520,Olfr1094,0.247501009857159,1.0,27457
10521,Olfr1097,-0.256435562793889,1.0,27457
10522,Olfr11,0.210040804980668,1.0,27457
10523,Olfr110,1.77977602041598,6.0777112145987305e-19,27457
10524,Olfr1107,0.463269360811316,1.0,27457
10525,Olfr111,1.10731572549587,0.0105667599721698,27457
10526,Olfr1110,-0.0621428200095084,1.0,27457
10527,Olfr1113,0.241093914430894,1.0,27457
10528,Olfr1115,0.0429515439559844,1.0,27457
10529,Olfr1116,-0.453180334046102,1.0,27457
10530,Olfr112,-0.191494562755935,1.0,27457
10531,Olfr1121,0.349284436679842,1.0,27457
10532,Olfr1123,0.0548897771746949,1.0,27457
10533,Olfr1129,-0.903904536991727,1.0,27457
10534,Olfr1131,0.967306300765937,1.0,27457
10535,Olfr1132,0.226528287161303,1.0,27457
10536,Olfr1133,-0.948753634786549,1.0,27457
10537,Olfr1134,-0.400715731410531,1.0,27457
10538,Olfr1135,0.415111454778727,1.0,27457
10539,Olfr1138,-1.29772292132985,1.0,27457
10540,Olfr114,0.405849902357339,1.0,27457
10541,Olfr1152,-0.273063875764113,1.0,27457
10542,Olfr1153,0.793682673357371,1.0,27457
10543,Olfr1155,1.19431455413444,1.0,27457
10544,Olfr1160,-0.0928871763649186,1.0,27457
10545,Olfr1168,-0.205418741646921,1.0,27457
10546,Olfr1179,0.165996348178889,1.0,27457
10547,Olfr1180,0.0500321354539764,1.0,27457
10548,Olfr1183,-0.559823819402734,1.0,27457
10549,Olfr1193,0.151835536776069,1.0,27457
10550,Olfr1199,0.0152023640859582,1.0,27457
10551,Olfr12,-0.285050377667481,1.0,27457
10552,Olfr1204,0.0019364000206776,1.0,27457
10553,Olfr1205,-0.149651089182041,1.0,27457
10554,Olfr1206,0.108890015150555,1.0,27457
10555,Olfr1209,-0.351892087156365,1.0,27457
10556,Olfr1215,-0.298612168621256,1.0,27457
10557,Olfr1217,-0.229285104360906,1.0,27457
10558,Olfr1219,-0.0858086262225751,1.0,27457
10559,Olfr122,0.0491582751597323,1.0,27457
10560,Olfr1220,0.433375259507046,1.0,27457
10561,Olfr1223,0.423682448552837,1.0,27457
10562,Olfr1228,-0.153111962324338,1.0,27457
10563,Olfr123,0.219475800194367,1.0,27457
10564,Olfr124,-0.2656488728144,1.0,27457
10565,Olfr1242,0.113353425766123,1.0,27457
10566,Olfr1243,0.198220663485901,1.0,27457
10567,Olfr1246,0.188589653074093,1.0,27457
10568,Olfr1254,0.35808399250849,1.0,27457
10569,Olfr1255,-0.0121521508313413,1.0,27457
10570,Olfr1256,-0.216434230278551,1.0,27457
10571,Olfr1257,-0.174085033700619,1.0,27457
10572,Olfr1258,-0.424454838585303,1.0,27457
10573,Olfr1259,-0.0123529743729191,1.0,27457
10574,Olfr1265,0.331939438545712,1.0,27457
10575,Olfr1269,-0.274166832896635,1.0,27457
10576,Olfr1270,0.18334879967277,1.0,27457
10577,Olfr1272,0.786952627333311,1.0,27457
10578,Olfr1274,-0.355315512916601,1.0,27457
10579,Olfr1275,-0.833494297034058,1.0,27457
10580,Olfr1280,0.17852567440678,1.0,27457
10581,Olfr1284,-0.117459350252105,1.0,27457
10582,Olfr1286,-1.16787588748686,1.0,27457
10583,Olfr1290,-0.0141376882712427,1.0,27457
10584,Olfr1294,0.377719163241336,1.0,27457
10585,Olfr1295,-0.0197213870370385,1.0,27457
10586,Olfr1297,0.379124155104775,1.0,27457
10587,Olfr1299,0.16983147550659,1.0,27457
10588,Olfr13,0.139952089613753,1.0,27457
10589,Olfr1301,0.118308535639026,1.0,27457
10590,Olfr1302,-0.069681699541627,1.0,27457
10591,Olfr131,-0.185129086084851,1.0,27457
10592,Olfr1312,-0.198609127000683,1.0,27457
10593,Olfr132,-0.0825224846219541,1.0,27457
10594,Olfr133,0.203180067180937,1.0,27457
10595,Olfr1333,-0.507140599039287,1.0,27457
10596,Olfr1339,0.14813850527099,1.0,27457
10597,Olfr1340,-0.0772103679722969,1.0,27457
10598,Olfr1341,-0.18783602183468,1.0,27457
10599,Olfr1342,0.299272994602758,1.0,27457
10600,Olfr1352,0.296987724092062,1.0,27457
10601,Olfr1353,-0.184743718972691,1.0,27457
10602,Olfr1357,-0.024869062906466,1.0,27457
10603,Olfr1359,0.0026939782911976,1.0,27457
10604,Olfr136,0.0230672170490941,1.0,27457
10605,Olfr1360,0.296916427065589,1.0,27457
10606,Olfr1362,0.013041679537253,1.0,27457
10607,Olfr1364,-0.0582017818414719,1.0,27457
10608,Olfr1370,0.0067464833071926,1.0,27457
10609,Olfr1377,0.0254428217388493,1.0,27457
10610,Olfr138,0.215251607215395,1.0,27457
10611,Olfr1380,-0.182767677473841,1.0,27457
10612,Olfr1381,-0.509193157886244,1.0,27457
10613,Olfr1382,0.290666325537675,1.0,27457
10614,Olfr1383,0.0613247984342929,1.0,27457
10615,Olfr1384,-0.283478380651983,1.0,27457
10616,Olfr1386,-0.107220873867869,1.0,27457
10617,Olfr1388,-0.0083673471185202,1.0,27457
10618,Olfr1393,-0.436081584277515,1.0,27457
10619,Olfr1394,0.0647910970927737,1.0,27457
10620,Olfr1395,-0.376509176199296,1.0,27457
10621,Olfr1396,0.0957327141789736,1.0,27457
10622,Olfr141,0.386799387889608,1.0,27457
10623,Olfr1411,0.0455709312984796,1.0,27457
10624,Olfr1416,-0.161921480585841,1.0,27457
10625,Olfr1419,0.250413598821312,1.0,27457
10626,Olfr1427,0.0805384801671674,1.0,27457
10627,Olfr1437,0.128886551553311,1.0,27457
10628,Olfr1443,0.0891135859922606,1.0,27457
10629,Olfr1449,0.415721260646641,1.0,27457
10630,Olfr145,0.100678861468819,1.0,27457
10631,Olfr1451,0.602565526523875,1.0,27457
10632,Olfr1454,-0.337559750966298,1.0,27457
10633,Olfr1459,-0.551494875404213,1.0,27457
10634,Olfr146,0.0211636902865814,1.0,27457
10635,Olfr1463,0.173469956118317,1.0,27457
10636,Olfr1465,-0.951832718335531,1.0,27457
10637,Olfr1466,-0.54086452173083,1.0,27457
10638,Olfr1467,-0.211363946445968,1.0,27457
10639,Olfr1469,-0.39753812163601,1.0,27457
10640,Olfr147,0.103498903508001,1.0,27457
10641,Olfr1471,-0.133649876736576,1.0,27457
10642,Olfr1472,0.636384289762377,1.0,27457
10643,Olfr1477,-0.363178500244375,1.0,27457
10644,Olfr1487,0.0346209945507361,1.0,27457
10645,Olfr1497,0.110894603815509,1.0,27457
10646,Olfr15,-0.0553760668516561,1.0,27457
10647,Olfr1500,0.380723475812934,1.0,27457
10648,Olfr1505,0.0272688593112928,1.0,27457
10649,Olfr1506,1.52198108082332,1.0,27457
10650,Olfr1507,-0.115148547481726,1.0,27457
10651,Olfr1511,0.0008044129721067,1.0,27457
10652,Olfr1537,0.0520042258275004,1.0,27457
10653,Olfr16,-0.122582271103907,1.0,27457
10654,Olfr165,-0.0104487929840147,1.0,27457
10655,Olfr166,0.155666185289636,1.0,27457
10656,Olfr167,0.163764584920265,1.0,27457
10657,Olfr168,-0.247262994411981,1.0,27457
10658,Olfr169,-0.28821163763129,1.0,27457
10659,Olfr170,0.168638526224412,1.0,27457
10660,Olfr171,0.162658968162377,1.0,27457
10661,Olfr173,2.08007218974775,4.4182076170177e-07,27457
10662,Olfr177,1.92852939173733,2.06612416620356e-06,27457
10663,Olfr180,0.493687134353342,1.0,27457
10664,Olfr181,-0.26689817877355,1.0,27457
10665,Olfr183,-0.335052503667667,1.0,27457
10666,Olfr186,0.183773983515335,1.0,27457
10667,Olfr190,0.48697014946894,1.0,27457
10668,Olfr191,0.175816991405616,1.0,27457
10669,Olfr193,0.187478474021181,1.0,27457
10670,Olfr194,-0.0049093664719229,1.0,27457
10671,Olfr195,-0.427019211269201,1.0,27457
10672,Olfr196,0.380647171758405,1.0,27457
10673,Olfr198,0.190627204404763,1.0,27457
10674,Olfr199,-0.497242426993747,1.0,27457
10675,Olfr2,0.241631420187271,1.0,27457
10676,Olfr20,-0.0662339743577512,1.0,27457
10677,Olfr202,-0.209262173148253,1.0,27457
10678,Olfr203,-0.652296354271936,1.0,27457
10679,Olfr204,0.213741773588487,1.0,27457
10680,Olfr205,0.192183529480452,1.0,27457
10681,Olfr206,0.480809449828602,1.0,27457
10682,Olfr211,0.0789690172075208,1.0,27457
10683,Olfr212,-0.218003636643662,1.0,27457
10684,Olfr213,-0.110280297423397,1.0,27457
10685,Olfr215,0.12353660415613,1.0,27457
10686,Olfr220,0.119059951400176,1.0,27457
10687,Olfr221,-0.419610789227986,1.0,27457
10688,Olfr224,-0.473693951652444,1.0,27457
10689,Olfr235,0.042633744609453,1.0,27457
10690,Olfr237,0.113066870984198,1.0,27457
10691,Olfr247,-0.523413916048018,1.0,27457
10692,Olfr251,0.306587076327807,1.0,27457
10693,Olfr259,-0.45027956378789,1.0,27457
10694,Olfr27,0.0840890003312975,1.0,27457
10695,Olfr275,-0.863255963860555,1.0,27457
10696,Olfr285,-0.0574877755093643,1.0,27457
10697,Olfr286,-0.349997312614235,1.0,27457
10698,Olfr287,-0.11029540063456,1.0,27457
10699,Olfr288,0.220597533773337,1.0,27457
10700,Olfr297,-0.0933133303840335,1.0,27457
10701,Olfr30,-0.134956576813687,1.0,27457
10702,Olfr308,0.210651715788415,1.0,27457
10703,Olfr309,-0.0066047338370743,1.0,27457
10704,Olfr31,-0.296651442630641,1.0,27457
10705,Olfr311,-0.135723590217127,1.0,27457
10706,Olfr314,0.0654166761745096,1.0,27457
10707,Olfr315,-0.401140322971619,1.0,27457
10708,Olfr316,0.113916675467719,1.0,27457
10709,Olfr317,-0.524514023308793,1.0,27457
10710,Olfr32,-0.136465765865964,1.0,27457
10711,Olfr325,-0.579817794900466,1.0,27457
10712,Olfr328,-0.262441389859825,1.0,27457
10713,Olfr329,-0.526317929302929,1.0,27457
10714,Olfr33,-0.111519145930691,1.0,27457
10715,Olfr330,-0.265927121692378,1.0,27457
10716,Olfr332,-0.0631446924945599,1.0,27457
10717,Olfr338,0.896567625582679,1.0,27457
10718,Olfr346,0.312587236394822,1.0,27457
10719,Olfr350,0.0708856456978027,1.0,27457
10720,Olfr351,0.435111394028899,1.0,27457
10721,Olfr352,-1.20077077410448,1.0,27457
10722,Olfr353,0.308079912619923,1.0,27457
10723,Olfr361,0.0332439573248543,1.0,27457
10724,Olfr362,0.36282787571748,1.0,27457
10725,Olfr374,-0.190001612837813,1.0,27457
10726,Olfr376,0.210879092342713,1.0,27457
10727,Olfr381,0.496925929615502,1.0,27457
10728,Olfr390,-0.0660654252268513,1.0,27457
10729,Olfr392,0.0210871293329298,1.0,27457
10730,Olfr398,-0.0476360469846422,1.0,27457
10731,Olfr406,-0.468476350115759,1.0,27457
10732,Olfr424,-0.476225761307463,1.0,27457
10733,Olfr429,0.311636692670511,1.0,27457
10734,Olfr43,0.726897369430177,0.0436243143141618,27457
10735,Olfr434,-0.378932574981524,1.0,27457
10736,Olfr441,-0.0769086685409996,1.0,27457
10737,Olfr447,0.0271481076621429,1.0,27457
10738,Olfr46,0.0624284846892694,1.0,27457
10739,Olfr463,0.320150562360625,1.0,27457
10740,Olfr464,0.295190007252289,1.0,27457
10741,Olfr467,0.109349341148302,1.0,27457
10742,Olfr469,0.0316940101758829,1.0,27457
10743,Olfr47,-0.042898739664533,1.0,27457
10744,Olfr472,0.232709234430536,1.0,27457
10745,Olfr473,0.176935729031216,1.0,27457
10746,Olfr476,-0.543974518790036,1.0,27457
10747,Olfr477,-0.44242103063916,1.0,27457
10748,Olfr478,1.12638543706444,0.142587039989157,27457
10749,Olfr480,-0.644063380009026,1.0,27457
10750,Olfr481,-0.376506915981768,1.0,27457
10751,Olfr488,0.0473260667510789,1.0,27457
10752,Olfr491,0.258726123749066,1.0,27457
10753,Olfr502,1.06857656888472,0.165302212172277,27457
10754,Olfr506,0.397591047771437,1.0,27457
10755,Olfr508,-0.363316570520065,1.0,27457
10756,Olfr516,0.0167142034877977,1.0,27457
10757,Olfr518,0.102612522083786,1.0,27457
10758,Olfr52,-0.264471712929456,1.0,27457
10759,Olfr524,-0.26306101677901,1.0,27457
10760,Olfr525,0.315722454195089,1.0,27457
10761,Olfr527,0.196569771661351,1.0,27457
10762,Olfr53,0.114540124605467,1.0,27457
10763,Olfr531,-0.173552950048266,1.0,27457
10764,Olfr532,0.176564715817347,1.0,27457
10765,Olfr536,-0.358444280907083,1.0,27457
10766,Olfr558,-0.260788348696356,1.0,27457
10767,Olfr56,-0.192655085326405,1.0,27457
10768,Olfr560,-0.304576418372301,1.0,27457
10769,Olfr561,-0.0860632896140796,1.0,27457
10770,Olfr569,0.17073126029954,1.0,27457
10771,Olfr576,-0.272071605222316,1.0,27457
10772,Olfr577,-0.467471116376926,1.0,27457
10773,Olfr578,-0.371177427014867,1.0,27457
10774,Olfr59,-0.232081949630568,1.0,27457
10775,Olfr599,-0.145417850727131,1.0,27457
10776,Olfr6,-0.136976281927852,1.0,27457
10777,Olfr60,0.169834485404973,1.0,27457
10778,Olfr606,-0.122844957375556,1.0,27457
10779,Olfr61,0.0026708584684988,1.0,27457
10780,Olfr610,0.0640667358853354,1.0,27457
10781,Olfr611,0.305823401756596,1.0,27457
10782,Olfr612,0.666521786142136,1.0,27457
10783,Olfr615,-0.145155806822222,1.0,27457
10784,Olfr618,-0.139387892604753,1.0,27457
