"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda","nFeats_Euc","nFeats_cor","nFeats_cos"
"s477",0.562964573492908,20.6722345412406,NA,0.0100049274502353,NA,0.0186355445116958,1.42942942942943,7,0,0
"s478",0.562486871589141,20.6900966338768,NA,0.0100049274502353,NA,0.0186355445116958,1.43243243243243,7,0,0
"s479",0.562003747703525,20.7079962125415,NA,0.0100049274502353,NA,0.0186355445116958,1.43543543543544,8,0,0
"s480",0.561515135161205,20.7259332772348,NA,0.0100049274502353,NA,0.0186355445116958,1.43843843843844,6,0,0
"s481",0.561020966440906,20.7439078279566,NA,0.0100049274502353,NA,0.0186355445116958,1.44144144144144,6,0,0
"s482",0.560521173165448,20.7619198647069,NA,0.0100049274502353,NA,0.0186355445116958,1.44444444444444,6,0,0
"s483",0.560015686092246,20.7799693874858,NA,0.0100049274502353,NA,0.0186355445116958,1.44744744744745,6,0,0
"s484",0.55950443510376,20.7980563962931,NA,0.0100049274502353,NA,0.0186355445116958,1.45045045045045,7,0,0
"s485",0.558987349197935,20.8161808911291,NA,0.0100049274502353,NA,0.0186355445116958,1.45345345345345,8,0,0
"s486",0.558464356478609,20.8343428719935,NA,0.0100049274502353,NA,0.0186355445116958,1.45645645645646,8,0,0
"s487",0.557935384145907,20.8525423388865,NA,0.0100049274502353,NA,0.0186355445116958,1.45945945945946,8,0,0
"s488",0.557400358486619,20.8707792918081,NA,0.0100049274502353,NA,0.0186355445116958,1.46246246246246,8,0,0
"s489",0.556859204864565,20.8890537307581,NA,0.0100049274502353,NA,0.0186355445116958,1.46546546546547,8,0,0
"s490",0.556311847710966,20.9073656557367,NA,0.0100049274502353,NA,0.0186355445116958,1.46846846846847,8,0,0
"s491",0.555758210514791,20.9257150667439,NA,0.0100049274502353,NA,0.0186355445116958,1.47147147147147,8,0,0
"s492",0.555198215813147,20.9441019637796,NA,0.0100049274502353,NA,0.0186355445116958,1.47447447447447,9,0,0
"s493",0.554631785181633,20.9625263468438,NA,0.0100049274502353,NA,0.0186355445116958,1.47747747747748,7,0,0
"s494",0.554058839224747,20.9809882159365,NA,0.0100049274502353,NA,0.0186355445116958,1.48048048048048,7,0,0
"s495",0.553479297566294,20.9994875710578,NA,0.0100049274502353,NA,0.0186355445116958,1.48348348348348,8,0,0
"s496",0.55289307883983,21.0180244122076,NA,0.0100049274502353,NA,0.0186355445116958,1.48648648648649,8,0,0
"s497",0.552300100679137,21.0365987393859,NA,0.0100049274502353,NA,0.0186355445116958,1.48948948948949,8,0,0
"s498",0.551700279708738,21.0552105525928,NA,0.0100049274502353,NA,0.0186355445116958,1.49249249249249,6,0,0
"s499",0.551093531534461,21.0738598518282,NA,0.0100049274502353,NA,0.0186355445116958,1.4954954954955,6,0,0
"s500",0.550479770734055,21.0925466370922,NA,0.0100049274502353,NA,0.0186355445116958,1.4984984984985,6,0,0
"s501",0.549858910847878,21.1112709083847,NA,0.0100049274502353,NA,0.0186355445116958,1.5015015015015,6,0,0
"s502",0.549230864369638,21.1300326657057,NA,0.0100049274502353,NA,0.0186355445116958,1.5045045045045,6,0,0
"s503",0.548595542737228,21.1488319090552,NA,0.0100049274502353,NA,0.0186355445116958,1.50750750750751,6,0,0
"s504",0.547952856323639,21.1676686384333,NA,0.0100049274502353,NA,0.0186355445116958,1.51051051051051,7,0,0
"s505",0.547302714427975,21.18654285384,NA,0.0100049274502353,NA,0.0186355445116958,1.51351351351351,6,0,0
"s506",0.546645025266571,21.2054545552751,NA,0.0100049274502353,NA,0.0186355445116958,1.51651651651652,7,0,0
"s507",0.545979695964218,21.2244037427388,NA,0.0100049274502353,NA,0.0186355445116958,1.51951951951952,7,0,0
"s508",0.54530663254553,21.243390416231,NA,0.0100049274502353,NA,0.0186355445116958,1.52252252252252,7,0,0
"s509",0.544625739926424,21.2624145757518,NA,0.0100049274502353,NA,0.0186355445116958,1.52552552552553,6,0,0
"s510",0.543936921905772,21.2814762213011,NA,0.0100049274502353,NA,0.0186355445116958,1.52852852852853,7,0,0
"s511",0.543240081157185,21.3005753528789,NA,0.0100049274502353,NA,0.0186355445116958,1.53153153153153,7,0,0
"s512",0.542535119220981,21.3197119704853,NA,0.0100049274502353,NA,0.0186355445116958,1.53453453453453,8,0,0
"s513",0.541821936496333,21.3388860741202,NA,0.0100049274502353,NA,0.0186355445116958,1.53753753753754,8,0,0
"s514",0.5411004322336,21.3580976637837,NA,0.0100049274502353,NA,0.0186355445116958,1.54054054054054,8,0,0
"s515",0.540370504526886,21.3773467394756,NA,0.0100049274502353,NA,0.0186355445116958,1.54354354354354,9,0,0
"s516",0.539632050306791,21.3966333011961,NA,0.0100049274502353,NA,0.0186355445116958,1.54654654654655,9,0,0
"s517",0.538884965333418,21.4159573489452,NA,0.0100049274502353,NA,0.0186355445116958,1.54954954954955,9,0,0
"s518",0.538129144189615,21.4353188827228,NA,0.0100049274502353,NA,0.0186355445116958,1.55255255255255,9,0,0
"s519",0.537364480274501,21.4547179025289,NA,0.0100049274502353,NA,0.0186355445116958,1.55555555555556,9,0,0
"s520",0.536590865797233,21.4741544083635,NA,0.0100049274502353,NA,0.0186355445116958,1.55855855855856,9,0,0
"s521",0.535808191771109,21.4936284002267,NA,0.0100049274502353,NA,0.0186355445116958,1.56156156156156,9,0,0
"s522",0.535016348007956,21.5131398781184,NA,0.0100049274502353,NA,0.0186355445116958,1.56456456456456,9,0,0
"s523",0.534215223112851,21.5326888420387,NA,0.0100049274502353,NA,0.0186355445116958,1.56756756756757,9,0,0
"s524",0.533404704479203,21.5522752919874,NA,0.0100049274502353,NA,0.0186355445116958,1.57057057057057,9,0,0
"s525",0.532584678284175,21.5718992279648,NA,0.0100049274502353,NA,0.0186355445116958,1.57357357357357,9,0,0
"s526",0.531755029484507,21.5915606499706,NA,0.0100049274502353,NA,0.0186355445116958,1.57657657657658,8,0,0
"s527",0.530915641812733,21.611259558005,NA,0.0100049274502353,NA,0.0186355445116958,1.57957957957958,8,0,0
"s528",0.530066397773832,21.6309959520679,NA,0.0100049274502353,NA,0.0186355445116958,1.58258258258258,8,0,0
"s529",0.5292071786423,21.6507698321594,NA,0.0100049274502353,NA,0.0186355445116958,1.58558558558559,8,0,0
"s530",0.528337864459706,21.6705811982794,NA,0.0100049274502353,NA,0.0186355445116958,1.58858858858859,8,0,0
"s531",0.52745833403273,21.6904300504279,NA,0.0100049274502353,NA,0.0186355445116958,1.59159159159159,8,0,0
"s532",0.5265684649317,21.710316388605,NA,0.0100049274502353,NA,0.0186355445116958,1.59459459459459,8,0,0
"s533",0.525668133489676,21.7302402128106,NA,0.0100049274502353,NA,0.0186355445116958,1.5975975975976,8,0,0
"s534",0.524757214802074,21.7502015230447,NA,0.0100049274502353,NA,0.0186355445116958,1.6006006006006,7,0,0
"s535",0.523835582726881,21.7702003193074,NA,0.0100049274502353,NA,0.0186355445116958,1.6036036036036,8,0,0
"s536",0.522903109885468,21.7902366015986,NA,0.0100049274502353,NA,0.0186355445116958,1.60660660660661,8,0,0
"s537",0.521959667664046,21.8103103699183,NA,0.0100049274502353,NA,0.0186355445116958,1.60960960960961,8,0,0
"s538",0.521005126215766,21.8304216242666,NA,0.0100049274502353,NA,0.0186355445116958,1.61261261261261,7,0,0
"s539",0.520039354463505,21.8505703646434,NA,0.0100049274502353,NA,0.0186355445116958,1.61561561561562,8,0,0
"s540",0.519062220103379,21.8707565910488,NA,0.0100049274502353,NA,0.0186355445116958,1.61861861861862,9,0,0
"s541",0.518073589608981,21.8909803034826,NA,0.0100049274502353,NA,0.0186355445116958,1.62162162162162,8,0,0
"s542",0.517073328236399,21.911241501945,NA,0.0100049274502353,NA,0.0186355445116958,1.62462462462462,8,0,0
"s543",0.516061300030035,21.931540186436,NA,0.0100049274502353,NA,0.0186355445116958,1.62762762762763,8,0,0
"s544",0.51503736782925,21.9518763569554,NA,0.0100049274502353,NA,0.0186355445116958,1.63063063063063,8,0,0
"s545",0.514001393275876,21.9722500135035,NA,0.0100049274502353,NA,0.0186355445116958,1.63363363363363,8,0,0
"s546",0.512953236822631,21.99266115608,NA,0.0100049274502353,NA,0.0186355445116958,1.63663663663664,8,0,0
"s547",0.511892757742447,22.0131097846851,NA,0.0100049274502353,NA,0.0186355445116958,1.63963963963964,8,0,0
"s548",0.510819814138771,22.0335958993187,NA,0.0100049274502353,NA,0.0186355445116958,1.64264264264264,8,0,0
"s549",0.509734262956865,22.0541194999809,NA,0.0100049274502353,NA,0.0186355445116958,1.64564564564565,7,0,0
"s550",0.508635959996117,22.0746805866716,NA,0.0100049274502353,NA,0.0186355445116958,1.64864864864865,9,0,0
"s551",0.507524759923457,22.0952791593908,NA,0.0100049274502353,NA,0.0186355445116958,1.65165165165165,9,0,0
"s552",0.506400516287837,22.1159152181385,NA,0.0100049274502353,NA,0.0186355445116958,1.65465465465465,9,0,0
"s553",0.505263082592879,22.1365887530132,NA,0.0100049274502353,NA,0.0186355445116958,1.65765765765766,7,0,0
"s554",0.504638315593423,22.1524009695718,NA,0.0100049274502353,NA,0.0186355445116958,1.66066066066066,8,0,0
"s555",0.504638315593423,22.1623839255007,NA,0.0100049274502353,NA,0.0186355445116958,1.66366366366366,8,0,0
"s556",0.504638315593423,22.1723849174836,NA,0.0100049274502353,NA,0.0186355445116958,1.66666666666667,8,0,0
"s557",0.504638315593423,22.1824039455207,NA,0.0100049274502353,NA,0.0186355445116958,1.66966966966967,8,0,0
"s558",0.504638315593423,22.1924410096118,NA,0.0100049274502353,NA,0.0186355445116958,1.67267267267267,8,0,0
"s559",0.504638315593423,22.202496109757,NA,0.0100049274502353,NA,0.0186355445116958,1.67567567567568,8,0,0
"s560",0.504638315593423,22.2125692459562,NA,0.0100049274502353,NA,0.0186355445116958,1.67867867867868,8,0,0
"s561",0.504638315593423,22.2226604182096,NA,0.0100049274502353,NA,0.0186355445116958,1.68168168168168,8,0,0
"s562",0.504638315593423,22.232769626517,NA,0.0100049274502353,NA,0.0186355445116958,1.68468468468468,8,0,0
"s563",0.504638315593423,22.2428968708785,NA,0.0100049274502353,NA,0.0186355445116958,1.68768768768769,8,0,0
"s564",0.504638315593423,22.253042151294,NA,0.0100049274502353,NA,0.0186355445116958,1.69069069069069,8,0,0
"s565",0.504638315593423,22.2632054677636,NA,0.0100049274502353,NA,0.0186355445116958,1.69369369369369,8,0,0
"s566",0.504638315593423,22.2733868202873,NA,0.0100049274502353,NA,0.0186355445116958,1.6966966966967,8,0,0
"s567",0.504638315593423,22.2835862088651,NA,0.0100049274502353,NA,0.0186355445116958,1.6996996996997,8,0,0
"s568",0.504638315593423,22.2938036334969,NA,0.0100049274502353,NA,0.0186355445116958,1.7027027027027,7,0,0
"s569",0.504638315593423,22.3040390941828,NA,0.0100049274502353,NA,0.0186355445116958,1.70570570570571,7,0,0
"s570",0.504638315593423,22.3142925909228,NA,0.0100049274502353,NA,0.0186355445116958,1.70870870870871,8,0,0
"s571",0.504638315593423,22.3245641237169,NA,0.0100049274502353,NA,0.0186355445116958,1.71171171171171,7,0,0
"s572",0.504638315593423,22.334853692565,NA,0.0100049274502353,NA,0.0186355445116958,1.71471471471471,7,0,0
"s573",0.504638315593423,22.3451612974672,NA,0.0100049274502353,NA,0.0186355445116958,1.71771771771772,7,0,0
"s574",0.504638315593423,22.3554869384235,NA,0.0100049274502353,NA,0.0186355445116958,1.72072072072072,7,0,0
"s575",0.504638315593423,22.3658306154338,NA,0.0100049274502353,NA,0.0186355445116958,1.72372372372372,7,0,0
"s576",0.504638315593423,22.3761923284982,NA,0.0100049274502353,NA,0.0186355445116958,1.72672672672673,7,0,0
"s577",0.504638315593423,22.3865720776167,NA,0.0100049274502353,NA,0.0186355445116958,1.72972972972973,7,0,0
"s578",0.504638315593423,22.3969698627893,NA,0.0100049274502353,NA,0.0186355445116958,1.73273273273273,7,0,0
"s579",0.504638315593423,22.4073856840159,NA,0.0100049274502353,NA,0.0186355445116958,1.73573573573574,8,0,0
"s580",0.504638315593423,22.4178195412966,NA,0.0100049274502353,NA,0.0186355445116958,1.73873873873874,8,0,0
"s581",0.504638315593423,22.4282714346314,NA,0.0100049274502353,NA,0.0186355445116958,1.74174174174174,8,0,0
"s582",0.504638315593423,22.4387413640202,NA,0.0100049274502353,NA,0.0186355445116958,1.74474474474474,8,0,0
"s583",0.504638315593423,22.4492293294632,NA,0.0100049274502353,NA,0.0186355445116958,1.74774774774775,8,0,0
"s584",0.504638315593423,22.4597353309602,NA,0.0100049274502353,NA,0.0186355445116958,1.75075075075075,8,0,0
"s585",0.504638315593423,22.4702593685112,NA,0.0100049274502353,NA,0.0186355445116958,1.75375375375375,8,0,0
"s586",0.504638315593423,22.4808014421164,NA,0.0100049274502353,NA,0.0186355445116958,1.75675675675676,8,0,0
"s587",0.504638315593423,22.4913615517756,NA,0.0100049274502353,NA,0.0186355445116958,1.75975975975976,8,0,0
"s588",0.504638315593423,22.5019396974889,NA,0.0100049274502353,NA,0.0186355445116958,1.76276276276276,7,0,0
"s589",0.504638315593423,22.5125358792562,NA,0.0100049274502353,NA,0.0186355445116958,1.76576576576577,7,0,0
"s590",0.504638315593423,22.5231500970776,NA,0.0100049274502353,NA,0.0186355445116958,1.76876876876877,7,0,0
"s591",0.504638315593423,22.5337823509531,NA,0.0100049274502353,NA,0.0186355445116958,1.77177177177177,7,0,0
"s592",0.504638315593423,22.5444326408827,NA,0.0100049274502353,NA,0.0186355445116958,1.77477477477477,7,0,0
"s593",0.504638315593423,22.5551009668663,NA,0.0100049274502353,NA,0.0186355445116958,1.77777777777778,7,0,0
"s594",0.504638315593423,22.5657873289041,NA,0.0100049274502353,NA,0.0186355445116958,1.78078078078078,7,0,0
"s595",0.504638315593422,22.5764917269958,NA,0.0100049274502353,NA,0.0186355445116958,1.78378378378378,7,0,0
"s596",0.504638315593422,22.5872141611417,NA,0.0100049274502353,NA,0.0186355445116958,1.78678678678679,7,0,0
"s597",0.504638315593422,22.5979546313416,NA,0.0100049274502353,NA,0.0186355445116958,1.78978978978979,7,0,0
"s598",0.504638315593423,22.6087131375956,NA,0.0100049274502353,NA,0.0186355445116958,1.79279279279279,7,0,0
"s599",0.504638315593423,22.6194896799037,NA,0.0100049274502353,NA,0.0186355445116958,1.7957957957958,8,0,0
"s600",0.504638315593422,22.6302842582659,NA,0.0100049274502353,NA,0.0186355445116958,1.7987987987988,8,0,0
"s601",0.504638315593423,22.6410968726821,NA,0.0100049274502353,NA,0.0186355445116958,1.8018018018018,8,0,0
"s602",0.504638315593423,22.6519275231524,NA,0.0100049274502353,NA,0.0186355445116958,1.8048048048048,8,0,0
"s603",0.504638315593422,22.6627762096767,NA,0.0100049274502353,NA,0.0186355445116958,1.80780780780781,8,0,0
"s604",0.504638315593423,22.6736429322552,NA,0.0100049274502353,NA,0.0186355445116958,1.81081081081081,8,0,0
"s605",0.504638315593423,22.6845276908877,NA,0.0100049274502353,NA,0.0186355445116958,1.81381381381381,8,0,0
"s606",0.504638315593423,22.6954304855742,NA,0.0100049274502353,NA,0.0186355445116958,1.81681681681682,8,0,0
"s607",0.504638315593423,22.7063513163149,NA,0.0100049274502353,NA,0.0186355445116958,1.81981981981982,7,0,0
"s608",0.504638315593423,22.7172901831096,NA,0.0100049274502353,NA,0.0186355445116958,1.82282282282282,7,0,0
"s609",0.504638315593423,22.7282470859584,NA,0.0100049274502353,NA,0.0186355445116958,1.82582582582583,7,0,0
"s610",0.504638315593423,22.7392220248613,NA,0.0100049274502353,NA,0.0186355445116958,1.82882882882883,7,0,0
"s611",0.504638315593423,22.7502149998182,NA,0.0100049274502353,NA,0.0186355445116958,1.83183183183183,7,0,0
"s612",0.504638315593423,22.7612260108292,NA,0.0100049274502353,NA,0.0186355445116958,1.83483483483483,7,0,0
"s613",0.504638315593422,22.7722550578943,NA,0.0100049274502353,NA,0.0186355445116958,1.83783783783784,8,0,0
"s614",0.504638315593423,22.7833021410135,NA,0.0100049274502353,NA,0.0186355445116958,1.84084084084084,8,0,0
"s615",0.504638315593423,22.7943672601867,NA,0.0100049274502353,NA,0.0186355445116958,1.84384384384384,7,0,0
"s616",0.504638315593423,22.805450415414,NA,0.0100049274502353,NA,0.0186355445116958,1.84684684684685,7,0,0
"s617",0.504638315593423,22.8165516066954,NA,0.0100049274502353,NA,0.0186355445116958,1.84984984984985,8,0,0
"s618",0.504638315593423,22.8276708340308,NA,0.0100049274502353,NA,0.0186355445116958,1.85285285285285,7,0,0
"s619",0.504638315593423,22.8388080974203,NA,0.0100049274502353,NA,0.0186355445116958,1.85585585585586,8,0,0
"s620",0.504638315593423,22.8499633968639,NA,0.0100049274502353,NA,0.0186355445116958,1.85885885885886,8,0,0
"s621",0.504638315593423,22.8611367323616,NA,0.0100049274502353,NA,0.0186355445116958,1.86186186186186,8,0,0
"s622",0.504638315593423,22.8723281039133,NA,0.0100049274502353,NA,0.0186355445116958,1.86486486486486,8,0,0
"s623",0.504638315593423,22.8835375115191,NA,0.0100049274502353,NA,0.0186355445116958,1.86786786786787,8,0,0
"s624",0.504638315593423,22.894764955179,NA,0.0100049274502353,NA,0.0186355445116958,1.87087087087087,7,0,0
"s625",0.504638315593423,22.9060104348929,NA,0.0100049274502353,NA,0.0186355445116958,1.87387387387387,7,0,0
"s626",0.504638315593423,22.917273950661,NA,0.0100049274502353,NA,0.0186355445116958,1.87687687687688,7,0,0
"s627",0.504638315593423,22.9285555024831,NA,0.0100049274502353,NA,0.0186355445116958,1.87987987987988,7,0,0
"s628",0.504638315593423,22.9398550903592,NA,0.0100049274502353,NA,0.0186355445116958,1.88288288288288,6,0,0
"s629",0.504638315593423,22.9511727142895,NA,0.0100049274502353,NA,0.0186355445116958,1.88588588588589,6,0,0
"s630",0.504638315593423,22.9625083742738,NA,0.0100049274502353,NA,0.0186355445116958,1.88888888888889,7,0,0
"s631",0.504638315593423,22.9738620703121,NA,0.0100049274502353,NA,0.0186355445116958,1.89189189189189,6,0,0
"s632",0.504638315593423,22.9852338024046,NA,0.0100049274502353,NA,0.0186355445116958,1.89489489489489,5,0,0
"s633",0.504638315593423,22.9966235705511,NA,0.0100049274502353,NA,0.0186355445116958,1.8978978978979,6,0,0
"s634",0.504638315593423,23.0080313747517,NA,0.0100049274502353,NA,0.0186355445116958,1.9009009009009,7,0,0
"s635",0.504638315593423,23.0194572150064,NA,0.0100049274502353,NA,0.0186355445116958,1.9039039039039,7,0,0
"s636",0.504638315593423,23.0309010913151,NA,0.0100049274502353,NA,0.0186355445116958,1.90690690690691,7,0,0
"s637",0.504638315593423,23.0423630036779,NA,0.0100049274502353,NA,0.0186355445116958,1.90990990990991,7,0,0
"s638",0.504638315593423,23.0538429520948,NA,0.0100049274502353,NA,0.0186355445116958,1.91291291291291,7,0,0
"s639",0.504638315593423,23.0653409365658,NA,0.0100049274502353,NA,0.0186355445116958,1.91591591591592,6,0,0
"s640",0.504638315593423,23.0768569570908,NA,0.0100049274502353,NA,0.0186355445116958,1.91891891891892,5,0,0
"s641",0.504638315593423,23.0883910136699,NA,0.0100049274502353,NA,0.0186355445116958,1.92192192192192,5,0,0
"s642",0.504638315593422,23.0999431063031,NA,0.0100049274502353,NA,0.0186355445116958,1.92492492492492,5,0,0
"s643",0.504638315593423,23.1115132349903,NA,0.0100049274502353,NA,0.0186355445116958,1.92792792792793,6,0,0
"s644",0.504638315593423,23.1231013997316,NA,0.0100049274502353,NA,0.0186355445116958,1.93093093093093,5,0,0
"s645",0.504638315593423,23.134707600527,NA,0.0100049274502353,NA,0.0186355445116958,1.93393393393393,5,0,0
"s646",0.504638315593423,23.1463318373765,NA,0.0100049274502353,NA,0.0186355445116958,1.93693693693694,5,0,0
"s647",0.504638315593423,23.15797411028,NA,0.0100049274502353,NA,0.0186355445116958,1.93993993993994,6,0,0
"s648",0.504638315593423,23.1696344192376,NA,0.0100049274502353,NA,0.0186355445116958,1.94294294294294,6,0,0
"s649",0.504638315593423,23.1813127642493,NA,0.0100049274502353,NA,0.0186355445116958,1.94594594594595,6,0,0
"s650",0.504638315593423,23.1930091453151,NA,0.0100049274502353,NA,0.0186355445116958,1.94894894894895,6,0,0
"s651",0.504638315593423,23.2047235624349,NA,0.0100049274502353,NA,0.0186355445116958,1.95195195195195,6,0,0
"s652",0.504638315593423,23.2164560156088,NA,0.0100049274502353,NA,0.0186355445116958,1.95495495495495,6,0,0
"s653",0.504638315593423,23.2282065048368,NA,0.0100049274502353,NA,0.0186355445116958,1.95795795795796,6,0,0
"s654",0.504638315593423,23.2399750301188,NA,0.0100049274502353,NA,0.0186355445116958,1.96096096096096,4,0,0
"s655",0.504638315593423,23.2517615914549,NA,0.0100049274502353,NA,0.0186355445116958,1.96396396396396,6,0,0
"s656",0.504638315593423,23.2635661888451,NA,0.0100049274502353,NA,0.0186355445116958,1.96696696696697,5,0,0
"s657",0.504638315593423,23.2753888222893,NA,0.0100049274502353,NA,0.0186355445116958,1.96996996996997,4,0,0
"s658",0.504638315593423,23.2872294917877,NA,0.0100049274502353,NA,0.0186355445116958,1.97297297297297,5,0,0
"s659",0.504638315593423,23.2990881973401,NA,0.0100049274502353,NA,0.0186355445116958,1.97597597597598,5,0,0
"s660",0.504638315593423,23.3109649389465,NA,0.0100049274502353,NA,0.0186355445116958,1.97897897897898,5,0,0
"s661",0.504638315593423,23.3228597166071,NA,0.0100049274502353,NA,0.0186355445116958,1.98198198198198,7,0,0
"s662",0.504638315593423,23.3347725303217,NA,0.0100049274502353,NA,0.0186355445116958,1.98498498498498,7,0,0
"s663",0.504638315593423,23.3467033800904,NA,0.0100049274502353,NA,0.0186355445116958,1.98798798798799,7,0,0
"s664",0.504638315593423,23.3586522659131,NA,0.0100049274502353,NA,0.0186355445116958,1.99099099099099,7,0,0
"s665",0.504638315593422,23.37061918779,NA,0.0100049274502353,NA,0.0186355445116958,1.99399399399399,7,0,0
"s666",0.504638315593423,23.3826041457209,NA,0.0100049274502353,NA,0.0186355445116958,1.996996996997,7,0,0
"s667",0.504638315593423,23.3946071397059,NA,0.0100049274502353,NA,0.0186355445116958,2,7,0,0
"s668",0.504638315593423,23.4066281697449,NA,0.0100049274502353,NA,0.0186355445116958,2.003003003003,6,0,0
"s669",0.504638315593423,23.418667235838,NA,0.0100049274502353,NA,0.0186355445116958,2.00600600600601,6,0,0
"s670",0.504638315593423,23.4307243379852,NA,0.0100049274502353,NA,0.0186355445116958,2.00900900900901,6,0,0
"s671",0.504638315593423,23.4427994761865,NA,0.0100049274502353,NA,0.0186355445116958,2.01201201201201,6,0,0
"s672",0.504638315593423,23.4548926504418,NA,0.0100049274502353,NA,0.0186355445116958,2.01501501501502,6,0,0
"s673",0.504638315593423,23.4670038607512,NA,0.0100049274502353,NA,0.0186355445116958,2.01801801801802,6,0,0
"s674",0.504638315593423,23.4791331071147,NA,0.0100049274502353,NA,0.0186355445116958,2.02102102102102,6,0,0
"s675",0.504638315593423,23.4912803895323,NA,0.0100049274502353,NA,0.0186355445116958,2.02402402402402,6,0,0
"s676",0.504638315593423,23.5034457080039,NA,0.0100049274502353,NA,0.0186355445116958,2.02702702702703,6,0,0
"s677",0.504638315593423,23.5156290625296,NA,0.0100049274502353,NA,0.0186355445116958,2.03003003003003,6,0,0
"s678",0.504638315593423,23.5278304531094,NA,0.0100049274502353,NA,0.0186355445116958,2.03303303303303,6,0,0
"s679",0.504638315593423,23.5400498797432,NA,0.0100049274502353,NA,0.0186355445116958,2.03603603603604,6,0,0
"s680",0.504638315593423,23.5522873424311,NA,0.0100049274502353,NA,0.0186355445116958,2.03903903903904,6,0,0
"s681",0.504638315593423,23.5645428411731,NA,0.0100049274502353,NA,0.0186355445116958,2.04204204204204,6,0,0
"s682",0.504638315593423,23.5768163759692,NA,0.0100049274502353,NA,0.0186355445116958,2.04504504504505,5,0,0
"s683",0.504638315593423,23.5891079468193,NA,0.0100049274502353,NA,0.0186355445116958,2.04804804804805,5,0,0
"s684",0.504638315593423,23.6014175537235,NA,0.0100049274502353,NA,0.0186355445116958,2.05105105105105,5,0,0
"s685",0.504638315593423,23.6137451966818,NA,0.0100049274502353,NA,0.0186355445116958,2.05405405405405,5,0,0
"s686",0.504638315593423,23.6260908756941,NA,0.0100049274502353,NA,0.0186355445116958,2.05705705705706,8,0,0
"s687",0.504638315593423,23.6384545907605,NA,0.0100049274502353,NA,0.0186355445116958,2.06006006006006,8,0,0
"s688",0.504638315593422,23.650836341881,NA,0.0100049274502353,NA,0.0186355445116958,2.06306306306306,8,0,0
"s689",0.504638315593423,23.6632361290556,NA,0.0100049274502353,NA,0.0186355445116958,2.06606606606607,6,0,0
"s690",0.504638315593423,23.6756539522842,NA,0.0100049274502353,NA,0.0186355445116958,2.06906906906907,6,0,0
"s691",0.504638315593423,23.6880898115669,NA,0.0100049274502353,NA,0.0186355445116958,2.07207207207207,6,0,0
"s692",0.504638315593423,23.7005437069037,NA,0.0100049274502353,NA,0.0186355445116958,2.07507507507508,6,0,0
"s693",0.504638315593423,23.7130156382945,NA,0.0100049274502353,NA,0.0186355445116958,2.07807807807808,5,0,0
"s694",0.504638315593423,23.7255056057395,NA,0.0100049274502353,NA,0.0186355445116958,2.08108108108108,5,0,0
"s695",0.504638315593423,23.7380136092385,NA,0.0100049274502353,NA,0.0186355445116958,2.08408408408408,7,0,0
"s696",0.504638315593423,23.7505396487915,NA,0.0100049274502353,NA,0.0186355445116958,2.08708708708709,7,0,0
"s697",0.504638315593423,23.7630837243987,NA,0.0100049274502353,NA,0.0186355445116958,2.09009009009009,7,0,0
"s698",0.504638315593423,23.7756458360599,NA,0.0100049274502353,NA,0.0186355445116958,2.09309309309309,7,0,0
"s699",0.504638315593423,23.7882259837752,NA,0.0100049274502353,NA,0.0186355445116958,2.0960960960961,7,0,0
"s700",0.504638315593423,23.8008241675445,NA,0.0100049274502353,NA,0.0186355445116958,2.0990990990991,7,0,0
"s701",0.504638315593423,23.8134403873679,NA,0.0100049274502353,NA,0.0186355445116958,2.1021021021021,7,0,0
"s702",0.504638315593423,23.8260746432454,NA,0.0100049274502353,NA,0.0186355445116958,2.10510510510511,7,0,0
"s703",0.504638315593423,23.838726935177,NA,0.0100049274502353,NA,0.0186355445116958,2.10810810810811,7,0,0
"s704",0.504638315593423,23.8513972631626,NA,0.0100049274502353,NA,0.0186355445116958,2.11111111111111,7,0,0
"s705",0.504638315593423,23.8640856272024,NA,0.0100049274502353,NA,0.0186355445116958,2.11411411411411,8,0,0
"s706",0.504638315593423,23.8767920272962,NA,0.0100049274502353,NA,0.0186355445116958,2.11711711711712,7,0,0
"s707",0.504638315593423,23.889516463444,NA,0.0100049274502353,NA,0.0186355445116958,2.12012012012012,7,0,0
"s708",0.504638315593423,23.9022589356459,NA,0.0100049274502353,NA,0.0186355445116958,2.12312312312312,8,0,0
"s709",0.504638315593423,23.915019443902,NA,0.0100049274502353,NA,0.0186355445116958,2.12612612612613,8,0,0
"s710",0.504638315593423,23.927797988212,NA,0.0100049274502353,NA,0.0186355445116958,2.12912912912913,8,0,0
"s711",0.504638315593423,23.9405945685762,NA,0.0100049274502353,NA,0.0186355445116958,2.13213213213213,8,0,0
"s712",0.504638315593423,23.9534091849944,NA,0.0100049274502353,NA,0.0186355445116958,2.13513513513514,8,0,0
"s713",0.504638315593423,23.9662418374667,NA,0.0100049274502353,NA,0.0186355445116958,2.13813813813814,8,0,0
"s714",0.504638315593422,23.979092525993,NA,0.0100049274502353,NA,0.0186355445116958,2.14114114114114,8,0,0
"s715",0.504638315593423,23.9919612505735,NA,0.0100049274502353,NA,0.0186355445116958,2.14414414414414,8,0,0
"s716",0.504638315593423,24.004848011208,NA,0.0100049274502353,NA,0.0186355445116958,2.14714714714715,8,0,0
