"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda"
"s445",0.641965052598098,16.2940860164359,0.324013962782651,0.00938995489688787,0.241587882108129,0.0179454865052637,1.33333333333333
"s446",0.641835268279783,16.2992945291594,0.323967369644492,0.00939069089890571,0.241551813909412,0.0179462446211639,1.33633633633634
"s447",0.641705650476747,16.3044936309339,0.323920897407633,0.00939142502560597,0.241515825033404,0.0179470009409705,1.33933933933934
"s448",0.641576198904181,16.309683349297,0.323874545598784,0.00939215728455967,0.241479915213013,0.0179477554714235,1.34234234234234
"s449",0.641446913277765,16.3148637116805,0.32382831374716,0.00939288768329532,0.241444084182423,0.0179485082192286,1.34534534534535
"s450",0.641317793313672,16.3200347454105,0.323782201384458,0.00939361622929924,0.241408331677083,0.0179492591910565,1.34834834834835
"s451",0.641188838728559,16.3251964777083,0.323736208044838,0.00939434293001589,0.241372657433699,0.0179500083935436,1.35135135135135
"s452",0.641060049239576,16.3303489356904,0.323690333264911,0.00939506779284813,0.24133706119022,0.0179507558332922,1.35435435435435
"s453",0.640931424564361,16.3354921463696,0.323644576583717,0.00939579082515754,0.241301542685843,0.0179515015168704,1.35735735735736
"s454",0.640802964421036,16.3406261366549,0.323598937542709,0.00939651203426475,0.241266101660989,0.0179522454508129,1.36036036036036
"s455",0.640674668528215,16.3457509333522,0.32355341568575,0.00939723142744964,0.241230737857305,0.0179529876416206,1.36336336336336
"s456",0.640546536604995,16.3508665631649,0.323508010559073,0.00939794901195173,0.241195451017653,0.0179537280957612,1.36636636636637
"s457",0.640418568370962,16.355973052694,0.323462721711286,0.00939866479497042,0.241160240886103,0.0179544668196694,1.36936936936937
"s458",0.640290763546185,16.3610704284389,0.323417548693352,0.00939937878366527,0.241125107207922,0.0179552038197468,1.37237237237237
"s459",0.64016312185122,16.3661587167978,0.323372491058561,0.0094000909851563,0.241090049729571,0.0179559391023626,1.37537537537538
"s460",0.640035643007108,16.371237944068,0.32332754836253,0.00940080140652429,0.241055068198691,0.0179566726738534,1.37837837837838
"s461",0.639908326735372,16.3763081364466,0.323282720163175,0.009401510054811,0.241020162364102,0.0179574045405237,1.38138138138138
"s462",0.639781172758022,16.3813693200306,0.323238006020712,0.0094022169370195,0.24098533197579,0.0179581347086459,1.38438438438438
"s463",0.639654180797548,16.3864215208179,0.323193405497624,0.00940292206011443,0.240950576784903,0.0179588631844605,1.38738738738739
"s464",0.639527350576923,16.391464764707,0.323148918158655,0.00940362543102224,0.240915896543741,0.0179595899741766,1.39039039039039
"s465",0.639400681819604,16.3964990774982,0.323104543570792,0.00940432705663151,0.240881291005748,0.0179603150839717,1.39339339339339
"s466",0.639274174249528,16.4015244848935,0.323060281303257,0.00940502694379319,0.240846759925511,0.0179610385199921,1.3963963963964
"s467",0.639147827591113,16.4065410124975,0.323016130927485,0.00940572509932085,0.240812303058743,0.0179617602883533,1.3993993993994
"s468",0.63902164156926,16.4115486858174,0.322972092017111,0.00940642152999097,0.240777920162283,0.0179624803951397,1.4024024024024
"s469",0.638895615909347,16.4165475302637,0.322928164147957,0.00940711624254316,0.240743610994086,0.0179631988464054,1.40540540540541
"s470",0.638769750337232,16.4215375711506,0.322884346898017,0.00940780924368049,0.240709375313217,0.017963915648174,1.40840840840841
"s471",0.638644044579253,16.4265188336963,0.322840639847444,0.00940850054006968,0.240675212879841,0.0179646308064386,1.41141141141141
"s472",0.638518498362226,16.4314913430237,0.322797042578538,0.00940919013834135,0.240641123455222,0.0179653443271627,1.41441441441441
"s473",0.638393111413445,16.4364551241606,0.322753554675718,0.00940987804509032,0.240607106801709,0.0179660562162797,1.41741741741742
"s474",0.638267883460681,16.4414102020403,0.322710175725535,0.00941056426687582,0.240573162682733,0.0179667664796935,1.42042042042042
"s475",0.638142814232183,16.4463566015018,0.32266690531663,0.00941124881022177,0.240539290862802,0.0179674751232784,1.42342342342342
"s476",0.638017903456675,16.4512943472904,0.322623743039738,0.00941193168161699,0.240505491107491,0.0179681821528795,1.42642642642643
"s477",0.637893150863357,16.4562234640581,0.322580688487669,0.00941261288751544,0.240471763183435,0.0179688875743129,1.42942942942943
"s478",0.637768556181905,16.4611439763641,0.322537741255295,0.0094132924343365,0.240438106858324,0.0179695913933658,1.43243243243243
"s479",0.637644119142468,16.466055908675,0.322494900939534,0.00941397032846518,0.240404521900898,0.0179702936157965,1.43543543543544
"s480",0.637519839475672,16.4709592853654,0.322452167139347,0.00941464657625237,0.240371008080934,0.0179709942473349,1.43843843843844
"s481",0.637395716912615,16.4758541307183,0.322409539455706,0.00941532118401505,0.240337565169252,0.0179716932936826,1.44144144144144
"s482",0.637271751184869,16.4807404689253,0.322367017491606,0.00941599415803655,0.240304192937692,0.0179723907605129,1.44444444444444
"s483",0.637147942024475,16.4856183240873,0.322324600852026,0.00941666550456678,0.240270891159122,0.0179730866534713,1.44744744744745
"s484",0.637024289163952,16.4904877202149,0.32228228914394,0.00941733522982242,0.240237659607423,0.0179737809781753,1.45045045045045
"s485",0.636900792336286,16.4953486812286,0.322240081976281,0.00941800333998721,0.240204498057491,0.0179744737402147,1.45345345345345
"s486",0.636777451274935,16.5002012309593,0.322197978959954,0.00941866984121211,0.240171406285218,0.0179751649451521,1.45645645645646
"s487",0.636654265713829,16.5050453931486,0.322155979707802,0.00941933473961557,0.240138384067501,0.0179758545985226,1.45945945945946
"s488",0.636531235387366,16.5098811914496,0.322114083834601,0.00941999804128374,0.240105431182221,0.0179765427058341,1.46246246246246
"s489",0.636408360030414,16.5147086494267,0.322072290957051,0.00942065975227067,0.240072547408251,0.0179772292725677,1.46546546546547
"s490",0.63628563937831,16.5195277905565,0.322030600693767,0.00942131987859855,0.240039732525442,0.0179779143041777,1.46846846846847
"s491",0.636163073166859,16.524338638228,0.321989012665251,0.00942197842625792,0.240006986314611,0.0179785978060917,1.47147147147147
"s492",0.636040661132334,16.5291412157428,0.321947526493896,0.00942263540120786,0.239974308557558,0.0179792797837108,1.47447447447447
"s493",0.635918403011475,16.5339355463161,0.321906141803969,0.00942329080937625,0.23994169903703,0.01797996024241,1.47747747747748
"s494",0.635796298541489,16.5387216530762,0.321864858221598,0.00942394465665994,0.239909157536735,0.017980639187538,1.48048048048048
"s495",0.635674347460047,16.5434995590656,0.321823675374757,0.00942459694892498,0.239876683841336,0.0179813166244175,1.48348348348348
"s496",0.63555254950529,16.5482692872413,0.321782592893264,0.00942524769200681,0.239844277736435,0.0179819925583455,1.48648648648649
"s497",0.635430904415819,16.5530308604748,0.321741610408761,0.00942589689171048,0.239811939008574,0.0179826669945933,1.48948948948949
"s498",0.635309411930702,16.5577843015529,0.321700727554707,0.00942654455381085,0.23977966744523,0.0179833399384068,1.49249249249249
"s499",0.635188071789471,16.5625296331776,0.321659943966362,0.00942719068405278,0.239747462834803,0.0179840113950063,1.4954954954955
"s500",0.63506688373212,16.5672668779672,0.321619259280783,0.00942783528815135,0.239715324966627,0.0179846813695873,1.4984984984985
"s501",0.634945847499106,16.571996058456,0.321578673136804,0.00942847837179205,0.239683253630939,0.0179853498673199,1.5015015015015
"s502",0.634824962831351,16.5767171970949,0.321538185175033,0.00942911994063098,0.239651248618895,0.0179860168933496,1.5045045045045
"s503",0.634704229470235,16.5814303162519,0.321497795037838,0.00942976000029501,0.239619309722555,0.0179866824527971,1.50750750750751
"s504",0.6345836471576,16.5861354382125,0.32145750236933,0.00943039855638206,0.239587436734883,0.0179873465507585,1.51051051051051
"s505",0.63446321563575,16.5908325851797,0.321417306815365,0.00943103561446118,0.239555629449731,0.0179880091923054,1.51351351351351
"s506",0.634342934647448,16.5955217792747,0.321377208023523,0.00943167118007284,0.239523887661853,0.0179886703824853,1.51651651651652
"s507",0.634222803935916,16.6002030425374,0.321337205643101,0.00943230525872906,0.239492211166874,0.0179893301263215,1.51951951951952
"s508",0.634102823244835,16.6048763969261,0.321297299325097,0.00943293785591361,0.239460599761308,0.0179899884288134,1.52252252252252
"s509",0.633982992318345,16.6095418643187,0.321257488722213,0.00943356897708221,0.239429053242544,0.0179906452949365,1.52552552552553
"s510",0.633863310901044,16.6141994665125,0.321217773488824,0.00943419862766272,0.239397571408837,0.0179913007296425,1.52852852852853
"s511",0.633743778737986,16.6188492252248,0.321178153280994,0.00943482681305528,0.239366154059309,0.0179919547378597,1.53153153153153
"s512",0.633624395574682,16.6234911620931,0.321138627756444,0.00943545353863252,0.23933480099394,0.0179926073244931,1.53453453453453
"s513",0.633505161157099,16.6281252986755,0.321099196574541,0.00943607880973978,0.239303512013562,0.0179932584944242,1.53753753753754
"s514",0.633386075231661,16.6327516564512,0.321059859396311,0.00943670263169521,0.239272286919868,0.0179939082525116,1.54054054054054
"s515",0.633267137545245,16.6373702568208,0.321020615884404,0.00943732500979,0.23924112551538,0.0179945566035908,1.54354354354354
"s516",0.633148347845183,16.6419811211064,0.320981465703095,0.00943794594928855,0.239210027603474,0.0179952035524745,1.54654654654655
"s517",0.633029705879261,16.6465842705523,0.32094240851828,0.00943856545542862,0.239178992988353,0.0179958491039527,1.54954954954955
"s518",0.632911211395718,16.6511797263251,0.320903443997448,0.00943918353342154,0.23914802147505,0.0179964932627929,1.55255255255255
"s519",0.632792864143246,16.6557675095141,0.320864571809687,0.00943980018845234,0.23911711286943,0.0179971360337399,1.55555555555556
"s520",0.632674663870989,16.6603476411318,0.320825791625679,0.00944041542567997,0.239086266978178,0.0179977774215167,1.55855855855856
"s521",0.632556610328542,16.6649201421141,0.320787103117664,0.00944102925023742,0.239055483608788,0.0179984174308236,1.56156156156156
"s522",0.632438703265952,16.6694850333204,0.320748505959462,0.00944164166723193,0.239024762569573,0.0179990560663392,1.56456456456456
"s523",0.632320942433717,16.6740423355347,0.320709999826444,0.0094422526817451,0.238994103669651,0.0179996933327202,1.56756756756757
"s524",0.632203327582781,16.6785920694649,0.320671584395527,0.00944286229883312,0.238963506718944,0.0180003292346013,1.57057057057057
"s525",0.632085858464541,16.6831342557439,0.320633259345165,0.00944347052352691,0.238932971528169,0.0180009637765959,1.57357357357357
"s526",0.631968534830843,16.6876689149298,0.320595024355341,0.00944407736083224,0.238902497908838,0.0180015969632956,1.57657657657658
"s527",0.631851356433978,16.692196067506,0.320556879107563,0.00944468281572997,0.238872085673254,0.0180022287992708,1.57957957957958
"s528",0.631734323026687,16.6967157338816,0.320518823284835,0.00944528689317616,0.238841734634503,0.0180028592890706,1.58258258258258
"s529",0.631617434362157,16.7012279343919,0.320480856571676,0.00944588959810221,0.238811444606452,0.0180034884372228,1.58558558558559
"s530",0.631500690194023,16.7057326892986,0.32044297865409,0.00944649093541506,0.238781215403745,0.0180041162482345,1.58858858858859
"s531",0.631384090276363,16.7102300187901,0.320405189219569,0.00944709090999734,0.238751046841794,0.0180047427265917,1.59159159159159
"s532",0.631267634363702,16.7147199429819,0.320367487957073,0.0094476895267075,0.238720938736781,0.0180053678767598,1.59459459459459
"s533",0.631151322211009,16.7192024819168,0.320329874557024,0.00944828679038001,0.238690890905654,0.0180059917031834,1.5975975975976
"s534",0.631035153573699,16.7236776555653,0.320292348711316,0.00944888270582543,0.238660903166115,0.0180066142102866,1.6006006006006
"s535",0.630919128207628,16.7281454838262,0.320254910113277,0.00944947727783065,0.238630975336623,0.0180072354024734,1.6036036036036
"s536",0.630803245869097,16.7326059865262,0.32021755845768,0.00945007051115899,0.23860110723639,0.0180078552841272,1.60660660660661
"s537",0.630687506314846,16.737059183421,0.320180293440725,0.0094506624105504,0.238571298685369,0.0180084738596114,1.60960960960961
"s538",0.630571909302062,16.741505094195,0.320143114760043,0.00945125298072149,0.238541549504261,0.0180090911332692,1.61261261261261
"s539",0.630456454588368,16.7459437384621,0.320106022114671,0.00945184222636584,0.238511859514502,0.0180097071094241,1.61561561561562
"s540",0.630341141931832,16.7503751357657,0.320069015205049,0.00945243015215402,0.238482228538262,0.0180103217923798,1.61861861861862
"s541",0.630225971090958,16.7547993055791,0.320032093733026,0.00945301676273379,0.238452656398443,0.0180109351864201,1.62162162162162
"s542",0.630110941824692,16.7592162673058,0.319995257401833,0.0094536020627302,0.238423142918676,0.0180115472958094,1.62462462462462
"s543",0.62999605389242,16.7636260402797,0.319958505916076,0.00945418605674582,0.238393687923304,0.0180121581247925,1.62762762762763
"s544",0.629881307053962,16.7680286437657,0.31992183898175,0.00945476874936078,0.238364291237401,0.0180127676775952,1.63063063063063
"s545",0.62976670106958,16.7724240969598,0.319885256306198,0.00945535014513298,0.23833495268675,0.0180133759584236,1.63363363363363
"s546",0.629652235699971,16.7768124189892,0.319848757598132,0.00945593024859818,0.238305672097841,0.0180139829714651,1.63663663663664
"s547",0.62953791070627,16.7811936289132,0.319812342567601,0.00945650906427017,0.238276449297876,0.0180145887208877,1.63963963963964
"s548",0.629423725850045,16.7855677457227,0.319776010926011,0.00945708659664091,0.238247284114765,0.0180151932108408,1.64264264264264
"s549",0.629309680893302,16.7899347883412,0.319739762386085,0.00945766285018065,0.2382181763771,0.0180157964454549,1.64564564564565
"s550",0.629195775598482,16.7942947756247,0.319703596661882,0.00945823782933805,0.238189125914187,0.0180163984288419,1.64864864864865
"s551",0.629082009728459,16.7986477263621,0.319667513468774,0.00945881153854036,0.238160132556014,0.018016999165095,1.65165165165165
"s552",0.62896838304654,16.8029936592755,0.319631512523443,0.00945938398219352,0.238131196133258,0.018017598658289,1.65465465465465
"s553",0.628854895316467,16.8073325930206,0.319595593543879,0.00945995516468227,0.238102316477282,0.0180181969124804,1.65765765765766
"s554",0.628741546302412,16.8116645461866,0.319559756249357,0.00946052509037035,0.238073493420131,0.0180187939317072,1.66066066066066
"s555",0.628628335768982,16.8159895372971,0.319524000360449,0.00946109376360056,0.238044726794526,0.0180193897199897,1.66366366366366
"s556",0.628515263481212,16.8203075848098,0.319488325599005,0.00946166118869493,0.238016016433857,0.0180199842813296,1.66666666666667
"s557",0.628402329204569,16.8246187071171,0.319452731688142,0.00946222736995482,0.237987362172188,0.0180205776197112,1.66966966966967
"s558",0.628289532704951,16.8289229225465,0.319417218352244,0.0094627923116611,0.237958763844254,0.0180211697391005,1.67267267267267
"s559",0.628176873748685,16.8332202493604,0.319381785316961,0.00946335601807417,0.237930221285443,0.0180217606434461,1.67567567567568
"s560",0.628064352102526,16.8375107057568,0.319346432309181,0.00946391849343423,0.23790173433181,0.0180223503366788,1.67867867867868
"s561",0.627951967533657,16.8417943098696,0.319311159057049,0.00946447974196126,0.237873302820066,0.0180229388227119,1.68168168168168
"s562",0.627839719809691,16.8460710797686,0.319275965289933,0.00946503976785527,0.237844926587567,0.0180235261054412,1.68468468468468
"s563",0.627727608698666,16.8503410334599,0.319240850738437,0.00946559857529633,0.237816605472324,0.0180241121887453,1.68768768768769
"s564",0.627615633969046,16.8546041888863,0.319205815134395,0.0094661561684447,0.237788339312992,0.0180246970764854,1.69069069069069
"s565",0.627503795389724,16.8588605639274,0.319170858210838,0.00946671255144102,0.237760127948872,0.0180252807725057,1.69369369369369
"s566",0.627392092730015,16.8631101763999,0.319135979702021,0.00946726772840637,0.237731971219898,0.0180258632806333,1.6966966966967
"s567",0.627280525759661,16.867353044058,0.319101179343396,0.00946782170344239,0.237703868966642,0.0180264446046783,1.6996996996997
"s568",0.627169094248826,16.8715891845935,0.319066456871608,0.00946837448063141,0.237675821030309,0.0180270247484341,1.7027027027027
"s569",0.6270577979681,16.8758186156361,0.319031812024487,0.0094689260640366,0.237647827252731,0.0180276037156771,1.70570570570571
"s570",0.626946636688495,16.8800413547541,0.31899724454105,0.00946947645770201,0.23761988747637,0.0180281815101672,1.70870870870871
"s571",0.626835610181444,16.8842574194536,0.318962754161489,0.00947002566565274,0.237592001544302,0.0180287581356478,1.71171171171171
"s572",0.626724718218802,16.8884668271802,0.318928340627157,0.00947057369189505,0.237564169300232,0.0180293335958457,1.71471471471471
"s573",0.626613960572848,16.8926695953179,0.318894003680576,0.00947112054041648,0.237536390588476,0.0180299078944713,1.71771771771772
"s574",0.626503337016279,16.8968657411902,0.318859743065412,0.00947166621518592,0.237508665253962,0.0180304810352187,1.72072072072072
"s575",0.626392847322211,16.9010552820604,0.318825558526489,0.00947221072015376,0.237480993142231,0.018031053021766,1.72372372372372
"s576",0.626282491264181,16.905238235131,0.318791449809772,0.009472754059252,0.237453374099429,0.018031623857775,1.72672672672673
"s577",0.626172268616146,16.9094146175452,0.318757416662351,0.00947329623639435,0.237425807972302,0.0180321935468915,1.72972972972973
"s578",0.626062179152479,16.9135844463861,0.318723458832459,0.00947383725547633,0.237398294608201,0.0180327620927453,1.73273273273273
"s579",0.62595222264797,16.9177477386773,0.31868957606944,0.0094743771203754,0.237370833855075,0.0180333294989507,1.73573573573574
"s580",0.625842398877829,16.9219045113837,0.31865576812376,0.00947491583495104,0.23734342556146,0.0180338957691057,1.73873873873874
"s581",0.625732707617679,16.9260547814107,0.318622034746994,0.00947545340304491,0.237316069576494,0.0180344609067932,1.74174174174174
"s582",0.62562314864356,16.9301985656053,0.318588375691818,0.00947598982848089,0.237288765749892,0.0180350249155801,1.74474474474474
"s583",0.625513721731928,16.9343358807562,0.318554790712008,0.00947652511506522,0.237261513931963,0.018035587799018,1.74774774774775
"s584",0.625404426659653,16.9384667435937,0.318521279562433,0.0094770592665866,0.237234313973594,0.018036149560643,1.75075075075075
"s585",0.625295263204018,16.9425911707902,0.318487841999042,0.0094775922868163,0.23720716572625,0.018036710203976,1.75375375375375
"s586",0.625186231142721,16.9467091789604,0.318454477778867,0.00947812417950827,0.237180069041976,0.0180372697325227,1.75675675675676
"s587",0.625077330253871,16.9508207846619,0.318421186660015,0.00947865494839919,0.237153023773389,0.0180378281497733,1.75975975975976
"s588",0.62496856031599,16.9549260043946,0.318387968401654,0.00947918459720867,0.237126029773677,0.0180383854592034,1.76276276276276
"s589",0.624859921108012,16.9590248546017,0.318354822764019,0.00947971312963923,0.237099086896593,0.0180389416642732,1.76576576576577
"s590",0.62475141240928,16.9631173516698,0.318321749508398,0.00948024054937651,0.237072194996455,0.0180394967684283,1.76876876876877
"s591",0.624643033999551,16.9672035119288,0.318288748397129,0.00948076686008931,0.237045353928148,0.0180400507750994,1.77177177177177
"s592",0.624534785658986,16.9712833516526,0.318255819193591,0.00948129206542969,0.237018563547115,0.0180406036877023,1.77477477477477
"s593",0.62442666716816,16.9753568870589,0.318222961662213,0.00948181616903306,0.236991823709345,0.0180411555096384,1.77777777777778
"s594",0.624318678308055,16.9794241343098,0.318190175568441,0.00948233917451836,0.236965134271396,0.0180417062442943,1.78078078078078
"s595",0.624210818860061,16.9834851095119,0.318157460678751,0.00948286108548803,0.236938495090366,0.0180422558950421,1.78378378378378
"s596",0.624103088605974,16.9875398287163,0.318124816760645,0.0094833819055282,0.236911906023905,0.0180428044652398,1.78678678678679
"s597",0.623995487327997,16.9915883079194,0.318092243582642,0.00948390163820875,0.236885366930207,0.0180433519582306,1.78978978978979
"s598",0.623888014808741,16.9956305630625,0.318059740914265,0.0094844202870834,0.236858877668012,0.0180438983773437,1.79279279279279
"s599",0.623780670831221,16.9996666100324,0.31802730852604,0.00948493785568983,0.236832438096595,0.0180444437258942,1.7957957957958
"s600",0.623673455178855,17.0036964646617,0.317994946189497,0.00948545434754974,0.236806048075771,0.0180449880071828,1.7987987987988
"s601",0.623566367635469,17.0077201427286,0.31796265367716,0.00948596976616895,0.236779707465886,0.0180455312244964,1.8018018018018
"s602",0.62345940798529,17.0117376599576,0.317930430762536,0.00948648411503753,0.236753416127828,0.0180460733811079,1.8048048048048
"s603",0.623352576012949,17.0157490320196,0.31789827722011,0.00948699739762985,0.236727173923001,0.0180466144802763,1.80780780780781
"s604",0.623245871503478,17.0197542745318,0.317866192825359,0.00948750961740468,0.236700980713347,0.0180471545252467,1.81081081081081
"s605",0.623139294242312,17.0237534030585,0.317834177354724,0.00948802077780525,0.236674836361323,0.0180476935192506,1.81381381381381
"s606",0.623032844015288,17.0277464331107,0.317802230585609,0.00948853088225943,0.23664874072991,0.0180482314655058,1.81681681681682
"s607",0.622926520608642,17.0317333801469,0.317770352296381,0.00948903993417974,0.236622693682616,0.0180487683672166,1.81981981981982
"s608",0.62282032380901,17.0357142595728,0.317738542266366,0.00948954793696344,0.236596695083453,0.0180493042275736,1.82282282282282
"s609",0.622714253403428,17.039689086742,0.317706800275834,0.00949005489399264,0.236570744796956,0.0180498390497541,1.82582582582583
"s610",0.62260830917933,17.0436578769559,0.317675126106018,0.0094905608086344,0.236544842688166,0.018050372836922,1.82882882882883
"s611",0.622502490924549,17.0476206454639,0.317643519539065,0.0094910656842408,0.236518988622638,0.0180509055922279,1.83183183183183
"s612",0.622396798427315,17.051577407464,0.317611980358079,0.009491569524149,0.236493182466428,0.0180514373188092,1.83483483483483
"s613",0.622291231476256,17.0555281781025,0.317580508347088,0.00949207233168138,0.2364674240861,0.0180519680197902,1.83783783783784
"s614",0.622185789860393,17.0594729724745,0.317549103291043,0.00949257411014557,0.236441713348718,0.018052497698282,1.84084084084084
"s615",0.622080473369146,17.0634118056242,0.317517764975815,0.00949307486283456,0.236416050121842,0.0180530263573827,1.84384384384384
"s616",0.621975281792328,17.0673446925449,0.317486493188197,0.00949357459302681,0.236390434273535,0.0180535540001775,1.84684684684685
"s617",0.621870214920149,17.0712716481792,0.317455287715884,0.00949407330398628,0.236364865672351,0.0180540806297389,1.84984984984985
"s618",0.621765272543209,17.0751926874195,0.317424148347487,0.00949457099896253,0.236339344187333,0.0180546062491262,1.85285285285285
"s619",0.621660454452506,17.0791078251078,0.317393074872505,0.00949506768119082,0.236313869688016,0.0180551308613863,1.85585585585586
"s620",0.621555760439425,17.0830170760365,0.317362067081344,0.0094955633538922,0.236288442044424,0.0180556544695534,1.85885885885886
"s621",0.621451190295747,17.0869204549477,0.317331124765295,0.00949605802027353,0.236263061127068,0.0180561770766488,1.86186186186186
"s622",0.621346743813642,17.0908179765345,0.317300247716538,0.0094965516835276,0.236237726806929,0.0180566986856817,1.86486486486486
"s623",0.621242420785675,17.0947096554402,0.317269435728139,0.00949704434683325,0.236212438955481,0.0180572192996485,1.86786786786787
"s624",0.621138221004794,17.0985955062593,0.317238688594025,0.00949753601335539,0.23618719744467,0.0180577389215334,1.87087087087087
"s625",0.621034144264343,17.102475543537,0.31720800610902,0.00949802668624507,0.236162002146921,0.0180582575543082,1.87387387387387
"s626",0.620930190358052,17.1063497817701,0.317177388068792,0.0094985163686396,0.236136852935129,0.0180587752009322,1.87687687687688
"s627",0.62082635908004,17.1102182354067,0.317146834269886,0.00949900506366263,0.236111749682662,0.0180592918643529,1.87987987987988
"s628",0.620722650224812,17.1140809188466,0.317116344509706,0.00949949277442418,0.236086692263352,0.0180598075475055,1.88288288288288
"s629",0.620619063587262,17.1179378464414,0.317085918586507,0.00949997950402075,0.236061680551506,0.0180603222533129,1.88588588588589
"s630",0.62051559896267,17.1217890324947,0.317055556299384,0.0095004652555354,0.23603671442189,0.0180608359846862,1.88888888888889
"s631",0.620412256146702,17.1256344912627,0.317025257448293,0.00950095003203781,0.236011793749731,0.0180613487445247,1.89189189189189
"s632",0.620309034935407,17.1294742369537,0.316995021834021,0.00950143383658434,0.235986918410717,0.0180618605357154,1.89489489489489
"s633",0.620205935125223,17.1333082837288,0.316964849258193,0.00950191667221815,0.235962088280998,0.0180623713611337,1.8978978978979
"s634",0.620102956512968,17.137136645702,0.316934739523268,0.00950239854196923,0.23593730323717,0.0180628812236434,1.9009009009009
"s635",0.620000098895844,17.1409593369401,0.316904692432527,0.0095028794488545,0.235912563156293,0.0180633901260964,1.9039039039039
"s636",0.619897362071437,17.1447763714634,0.31687470779008,0.00950335939587784,0.235887867915871,0.0180638980713329,1.90690690690691
"s637",0.619794745837714,17.1485877632456,0.316844785400854,0.00950383838603026,0.235863217393862,0.0180644050621815,1.90990990990991
"s638",0.619692249993025,17.1523935262138,0.316814925070587,0.00950431642228983,0.235838611468668,0.0180649111014596,1.91291291291291
"s639",0.6195898743361,17.1561936742492,0.316785126605831,0.00950479350762187,0.235814050019134,0.0180654161919728,1.91591591591592
"s640",0.619487618666048,17.1599882211869,0.31675538981394,0.00950526964497898,0.235789532924555,0.0180659203365155,1.91891891891892
"s641",0.619385482782359,17.163777180816,0.316725714503078,0.00950574483730107,0.235765060064658,0.0180664235378705,1.92192192192192
"s642",0.619283466484903,17.1675605668802,0.31669610048219,0.00950621908751552,0.235740631319615,0.0180669257988096,1.92492492492492
"s643",0.619181569573926,17.1713383930777,0.316666547561036,0.00950669239853714,0.235716246570031,0.0180674271220933,1.92792792792793
"s644",0.619079791850053,17.1751106730614,0.316637055550146,0.00950716477326834,0.235691905696946,0.0180679275104709,1.93093093093093
"s645",0.618978133114287,17.1788774204393,0.316607624260852,0.00950763621459914,0.235667608581838,0.0180684269666804,1.93393393393393
"s646",0.618876593168007,17.1826386487742,0.316578253505243,0.00950810672540723,0.235643355106608,0.0180689254934491,1.93693693693694
"s647",0.618775171812966,17.1863943715846,0.316548943096214,0.00950857630855809,0.235619145153588,0.0180694230934931,1.93993993993994
"s648",0.618673868851296,17.1901446023442,0.31651969284741,0.00950904496690501,0.235594978605536,0.0180699197695175,1.94294294294294
"s649",0.6185726840855,17.1938893544823,0.316490502573261,0.00950951270328914,0.235570855345641,0.0180704155242168,1.94594594594595
"s650",0.618471617318458,17.1976286413844,0.316461372088946,0.00950997952053967,0.235546775257504,0.0180709103602743,1.94894894894895
"s651",0.618370668353423,17.2013624763917,0.316432301210424,0.00951044542147372,0.235522738225156,0.0180714042803628,1.95195195195195
"s652",0.618269836994018,17.2050908728018,0.316403289754387,0.00951091040889657,0.235498744133038,0.0180718972871442,1.95495495495495
"s653",0.618169123044243,17.2088138438685,0.316374337538306,0.00951137448560158,0.235474792866017,0.01807238938327,1.95795795795796
"s654",0.618068526308465,17.2125314028023,0.316345444380382,0.00951183765437043,0.23545088430937,0.0180728805713807,1.96096096096096
"s655",0.617968046591425,17.2162435627704,0.316316610099571,0.00951229991797297,0.23542701834878,0.0180733708541067,1.96396396396396
"s656",0.617867683698233,17.2199503368969,0.316287834515568,0.00951276127916747,0.235403194870358,0.0180738602340675,1.96696696696697
"s657",0.61776743743437,17.2236517382631,0.316259117448801,0.00951322174070057,0.23537941376061,0.0180743487138724,1.96996996996997
"s658",0.617667307605685,17.2273477799073,0.316230458720442,0.00951368130530742,0.235355674906449,0.0180748362961203,1.97297297297297
"s659",0.617567294018395,17.2310384748255,0.316201858152384,0.00951413997571164,0.235331978195206,0.0180753229833995,1.97597597597598
"s660",0.617467396479088,17.2347238359712,0.31617331556725,0.00951459775462551,0.235308323514603,0.0180758087782884,1.97897897897898
"s661",0.617367614794715,17.2384038762556,0.316144830788388,0.0095150546447499,0.23528471075277,0.0180762936833548,1.98198198198198
"s662",0.617267948772597,17.2420786085479,0.316116403639862,0.00951551064877446,0.23526113979823,0.0180767777011566,1.98498498498498
"s663",0.61716839822042,17.2457480456755,0.316088033946449,0.00951596576937757,0.235237610539916,0.0180772608342415,1.98798798798799
"s664",0.617068962946234,17.2494122004241,0.316059721533646,0.00951642000922648,0.235214122867145,0.018077743085147,1.99099099099099
"s665",0.616969642758458,17.2530710855376,0.316031466227647,0.0095168733709773,0.235190676669636,0.0180782244564006,1.99399399399399
"s666",0.61687043746587,17.2567247137188,0.316003267855361,0.00951732585727514,0.235167271837498,0.0180787049505199,1.996996996997
"s667",0.616771346877616,17.2603730976292,0.315975126244395,0.00951777747075408,0.235143908261229,0.0180791845700127,2
"s668",0.616672370803201,17.2640162498892,0.315947041223047,0.0095182282140373,0.235120585831717,0.0180796633173765,2.003003003003
"s669",0.616573509052496,17.2676541830784,0.31591901262031,0.00951867808973712,0.235097304440243,0.0180801411950994,2.00600600600601
